,headline,final_score,datetime
0,Goldman Sachs BDC (GSBD) Q1 Earnings Miss Estimates,86,2023-05-04 16:45:11
1,Carlyle shares fall after Q1 earnings miss estimates,60,2023-05-04 12:30:09
3,"Goldman Sachs Group Inc. stock falls Thursday, underperforms market",90,2023-05-04 09:58:00
5,Goldman Sachs cooperating with government probes on SVB collapse,86,2023-05-04 07:17:24
6,US authorities probe Goldman Sachs’ role in SVB collapse,86,2023-05-04 06:30:51
10,Goldman Sachs named as defendant in SVB-related class action lawsuit ,86,2023-05-04 03:48:47
11,Carlyle's first-quarter earnings drop 10% on lower asset sales,60,2023-05-04 03:21:45
12,"Impact Nano, chip materials startup, wins funding from Intel, Goldman Sachs",86,2023-05-04 03:09:45
13,Goldman Sachs cautious on Turkish bank stocks ahead of election,86,2023-05-03 23:45:23
14,Goldman in settlement talks over alleged discrimination against female staff,86,2023-05-03 19:24:00
15,Goldman Sachs in talks to settle gender discrimination lawsuit -source,86,2023-05-03 17:10:26
16,Goldman Sachs names Kim Posnett as global TMT head,86,2023-05-03 12:51:16
17,UPDATE 1-Goldman Sachs names Kim Posnett as global TMT head,86,2023-05-03 12:36:17
18,Goldman Moves to Settle Gender-Pay Lawsuit for About $200 Million,86,2023-05-03 11:17:48
20,Goldman Sachs Group Inc. stock underperforms Wednesday when compared to competitors,90,2023-05-03 09:58:00
21,Goldman Sachs Looks to Settle Female Employees’ Discrimination Case,86,2023-05-03 09:48:00
22,Goldman Sachs names veteran Kim Posnett as global TMT head - memo,86,2023-05-03 09:32:04
23,"Goldman looking to settle female employees` discrimination case, WSJ says",86,2023-05-03 04:59:00
32,Goldman names new COO of global M&A business - memo,86,2023-05-02 14:17:19
33,RPT-Goldman names new COO of global M&A business - memo,86,2023-05-02 13:56:07
34,Goldman names new COO of global M&A business - memo ,86,2023-05-02 13:52:10
35,"Goldman Sachs Group Inc. stock falls Tuesday, underperforms market",90,2023-05-02 09:57:00
40,Hedge funds bet consumers will rein in U.S. spending - Goldman Sachs,86,2023-05-02 03:28:58
42,Goldman Sachs CIO Tests Generative AI,86,2023-05-02 02:30:00
44,Goldman Sachs CIO: We could adopt generative AI ‘in months’,86,2023-05-02 01:26:00
45,"Apple Card savings account has an attractive 4.15% interest rate, but beware of these pitfalls before signing",60,2023-05-02 01:07:00
49,"Apple Card savings account has an attractive 4.15% interest rate, but be aware of these pitfalls before signing up",60,2023-05-01 19:13:00
51,"Goldman Sachs Group`s Preferred Stock, Series J Shares Cross 5.5% Yield Mark",86,2023-05-01 18:08:00
53,London listings: There are glimmers of light in the gloom,60,2023-05-01 12:01:00
55,"Goldman Sachs Group Inc. stock falls Monday, underperforms market",90,2023-05-01 09:57:00
65,"Goldman, Target among dividend growth stocks for slowing economy, Barron`s says",86,2023-04-29 22:33:00
68,"Goldman Sachs Group Inc. stock rises Friday, still underperforms market",90,2023-04-28 09:57:00
71,"First Republic asset sales would pose 'contained damage' to residential mortgage bond market, says Goldman",86,2023-04-28 07:19:00
72,Goldman Sachs to Invest $10B Into Black Women-Owned Businesses. Leaders Say They're Just Getting Started,86,2023-04-28 05:30:15
80,"Is Most-Watched Stock The Goldman Sachs Group, Inc. (GS) Worth Betting on Now?",86,2023-04-27 06:00:01
81,Here's Why the Recent Quarterly Results From Goldman Sachs Aren't as Bad as You Think,86,2023-04-27 04:00:00
82,Goldman Sachs Is Taking its Medicine. That's Good News for Shareholders.,86,2023-04-27 03:49:00
83,"The Goldman Sachs Group, Inc. (NYSE:GS) Q1 2023 Earnings Call Transcript",86,2023-04-26 22:06:00
84,���Locked and Loaded��� for Earnings Season,60,2023-04-26 20:37:00
86,Apple is sucking people in deeper with its Savings account,57,2023-04-26 12:30:00
87,Ex-Goldman Sachs MD’s shocking revelations about Wall Street: ‘Misogyny brewing constantly’,86,2023-04-26 12:01:00
88,Goldman Sachs Group Inc. stock outperforms competitors despite losses on the day,90,2023-04-26 09:58:00
89,This is Why  Goldman Sachs (GS) is a Great Dividend Stock,86,2023-04-26 08:45:03
90,Goldman shareholder criticizes CEO Solomon's leadership at annual meeting,86,2023-04-26 08:39:39
91,Goldman Sachs Group's (NYSE:GS) investors will be pleased with their notable 94% return over the last three years,86,2023-04-26 04:01:13
92,Microsoft stock rallies on earnings and bullish A.I. outlook,60,2023-04-26 01:50:48
95,Goldman Sachs Group Inc. stock outperforms market despite losses on the day,90,2023-04-25 09:58:00
97,"Goldman Sachs, Credit Suisse ride on EU’s MiCA for digital assets push",86,2023-04-25 04:06:00
98,Should Goldman Sachs MarketBeta U.S. 1000 Equity ETF (GUSA) Be on Your Investing Radar?,86,2023-04-25 03:20:10
99,Is Goldman Sachs ActiveBeta World Low Vol Plus Equity ETF (GLOV) a Strong ETF Right Now?,86,2023-04-25 03:20:10
100,Brevan Howard hires former Goldman Sachs VP Dan VanBeek to head governance,86,2023-04-24 23:44:00
102,"Goldman Sachs Group`s Preferred Stock, Series C Crosses Above 6.5% Yield Territory",86,2023-04-24 18:50:00
103,Goldman Sachs BDC (GSBD) Outpaces Stock Market Gains: What You Should Know,86,2023-04-24 14:50:09
104,Unusual Call Option Trade in Goldman Sachs Group (GS)  Worth $835.00K,86,2023-04-24 14:20:48
105,Goldman Sachs Group Inc. stock outperforms market on strong trading day,90,2023-04-24 09:58:00
107,Goldman Sachs lifts UniCredit stake to 7.6%,86,2023-04-24 09:31:46
108,"JPM, WFC, or GS: Which Bank Stock Could Fetch the Highest Returns?",60,2023-04-23 21:37:00
114,Goldman Sachs Group (NYSE:GS) Has Announced That It Will Be Increasing Its Dividend To $2.50,86,2023-04-22 05:30:48
115,Marcus by Goldman Sachs Review 2023: Low-cost deposit accounts and a wide range of customer service options,86,2023-04-21 13:35:38
117,"Goldman Sachs Group Inc. stock rises Friday, outperforms market",90,2023-04-21 09:58:00
118,"Apple’s new savings account is more bad news for banks, Moody’s says",60,2023-04-21 09:49:00
121,"Final Trades: IBM, Goldman Sachs & more",86,2023-04-21 06:53:51
122,Implied Volatility Surging for Goldman Sachs (GSBD) Stock Options,86,2023-04-21 06:48:01
123,"Is Trending Stock Goldman Sachs BDC, Inc. (GSBD) a Buy Now?",86,2023-04-21 06:00:01
126,"With 69% ownership, The Goldman Sachs Group, Inc. (NYSE:GS) boasts of strong institutional backing",86,2023-04-21 04:00:28
