,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),ALL,97957.0,99440.0,125987.0,119950.0
Total liabilities(figures in $M),ALL,80607.0,74313.0,95770.0,93952.0
Common stock(figures in $M),ALL,1979.0,5701.0,1979.0,2257.0
Retained earnings(figures in $M),ALL,50954.0,53294.0,52767.0,48074.0
Accumulated other comprehensive income(figures in $M),ALL,-2389.0,655.0,3304.0,1950.0
Total stockholders' equity(figures in $M),ALL,17475.0,25179.0,30217.0,25998.0
Total liabilities and stockholders' equity(figures in $M),ALL,97957.0,99440.0,125987.0,119950.0
