,headline,final_score,datetime
5,"Toronto-Dominion Bank, First Horizon Call Off Merger",86,2023-05-04 08:34:00
7,'To be very clear:' First Horizon execs talk the termination of $13.4B TD Bank deal on investor call,86,2023-05-04 09:00:50
8,"First Horizon, TD Bank terminate merger agreement",86,2023-05-04 08:25:54
9,"TD pulls $13.4 billion First Horizon purchase, leaves U.S. bank in limbo",86,2023-05-04 08:19:46
10,TD Takes a $225 Million Bath on First Horizon as South-of-the-Border Deal Goes South,86,2023-05-04 08:05:04
11,First Horizon Is No Longer Getting Acquired -- Shares Are Tanking,86,2023-05-04 07:47:30
12,TD Bank Scraps Purchase of First Horizon Amid Regional Bank Crisis,86,2023-05-04 07:46:00
13,First Horizon CEO says the bank 'never assumed regulatory approval was a given' in scuttled TD merger,86,2023-05-04 06:56:00
14,First Horizon CEO says the bank ���never assumed regulatory approval was a given` in scuttled TD merger,86,2023-05-04 05:57:00
15,"Toronto-Dominion Abandons First Horizon Deal, Throwing FHN Into A Regional Bank Maelstrom",86,2023-05-04 05:49:45
16,TOP NEWS: Toronto-Dominion Bank pulls USD13 billion First Horizon deal,86,2023-05-04 05:27:00
19,First Horizon stock sinks after merger with TD Bank called off,86,2023-05-04 05:14:00
23,First Horizon Craters after TD Merger is Canceled,86,2023-05-04 04:06:00
25,First Horizon falls -37.0%,80,2023-05-04 04:01:00
28,"Regional bank ETFs sink as PACW, WAL, and FHN tank",60,2023-05-04 03:19:00
29,"First Horizon Corporation to Host Investor Conference Call on May 4, 2023, at 6:30 a.m. CT",90,2023-05-04 03:00:00
30,TD Bank and First Horizon Mutually Agree to Terminate Merger Agreement,86,2023-05-04 03:00:00
35,First Horizon falls -40.1%,80,2023-05-04 02:00:00
36,First Horizon trading resumes,86,2023-05-04 01:55:00
37,"First Horizon trading halted, volatility trading pause",86,2023-05-04 01:50:00
38,First Horizon falls -36.8%,80,2023-05-04 01:47:00
41,Bank Stocks Alert: Why First Horizon (FHN) Stock Is Plunging,86,2023-05-04 01:37:00
42,"PacWest, First Horizon, Paramount fall premarket; Shopify, Moderna rise",86,2023-05-04 01:14:05
46,Why Is First Horizon (FHN) Stock Down 43% Today?,86,2023-05-04 00:46:00
48,"S&P 500 Futures Decline in Premarket Trading; First Horizon, Option Care Health Lag",86,2023-05-04 00:30:00
53,Jefferies sees First Horizon standalone value range of $11-$13 per share,86,2023-05-03 23:51:00
55,"TD Bank, First Horizon mutually agree to terminate merger deal",86,2023-05-03 23:47:00
56,First Horizon sinks 40% to $9 after termination of TD merger agreement,86,2023-05-03 23:46:00
60,First Horizon stock plunges after merger deal with TD Bank is mutually terminated,86,2023-05-03 23:14:00
61,"TD Bank, First Horizon end $13.4B merger",86,2023-05-03 23:03:00
62,"TD Bank, First Horizon terminate meger agreement",86,2023-05-03 22:05:00
64,"These Stocks Are Moving the Most Today: PacWest, First Horizon, Arconic, Enviva, Shopify, and More",86,2023-05-03 21:47:00
66,"First Horizon Moves Up In Market Cap Rank, Passing Alaska Air Group",86,2023-05-03 20:39:00
