,headline,final_score,datetime
1,Exelon Corp. stock outperforms competitors on strong trading day,90,2023-05-04 09:54:00
2,Q1 2023 Exelon Corp Earnings Call,90,2023-05-04 01:01:00
4,"Analysts` Opinions Are Mixed on These Utilities Stocks: Exelon (EXC), Surge Energy (OtherZPTAF) and Fortis (FTS)",57,2023-05-03 23:40:00
5,Unusual Call Option Trade in Exelon (EXC)  Worth $109.88K,86,2023-05-03 19:41:52
6,"Exelon (EXC) Q1 Earnings & Sales Beat Estimates, Rise Y/Y",86,2023-05-03 10:57:05
8,Exelon Corp. stock outperforms competitors despite losses on the day,90,2023-05-03 09:53:00
10,Exelon Corporation 2023 Q1 - Results - Earnings Call Presentation,90,2023-05-03 06:46:50
11,Exelon Corporation (EXC) Q1 2023 Earnings Call Transcript,90,2023-05-03 06:45:23
12,"Exelon beats profit estimates on customer additions, higher prices",86,2023-05-03 05:54:15
13,Exelon kicks off first full-year post-Constellation spin-off strongly,86,2023-05-03 05:07:00
14,Exelon (EXC) Q1 Earnings and Revenues Surpass Estimates,86,2023-05-03 05:05:12
15,Exelon Reports First Quarter 2023 Results,86,2023-05-03 03:50:00
16,"Exelon tops Q1 estimates on higher electricity rates, customer additions",86,2023-05-03 01:34:00
17,Exelon 1Q Net Up on Higher Electricity Rates,86,2023-05-03 00:22:00
18,Exelon: Q1 Earnings Snapshot,86,2023-05-03 00:00:00
19,"Exelon Non-GAAP EPS of $0.70 beats by $0.04, revenue of $5.56B beats by $20M",86,2023-05-02 22:57:00
20,"Exelon backs FY23 adjusted EPS view $2.30-$2.42, consensus $2.37",86,2023-05-02 22:52:00
21,"Exelon reports Q1 adjusted EPS 70c, consensus 66c",86,2023-05-02 22:51:00
22,Exelon Corp. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:53:00
23,Exelon Q1 2023 Earnings Preview,86,2023-05-01 18:23:00
26,"Exelon Corp. stock rises Monday, outperforms market",90,2023-05-01 09:53:00
29,Exelon (NASDAQ:EXC) Will Pay A Larger Dividend Than Last Year At $0.36,86,2023-04-29 05:11:45
30,Exelon Foundation recognizes employees during National Volunteer Month for year-round volunteering efforts,57,2023-04-28 11:58:00
31,"Exelon Corp. stock falls Friday, underperforms market",90,2023-04-28 09:53:00
32,Exelon (EXC) to Report Q1 Earnings: Here's What to Expect,86,2023-04-28 09:37:04
35,Exelon (EXC) Declares $0.36 Dividend,86,2023-04-26 19:47:14
36,Exelon Seeks Infrastructure Funding in Push to Lead Equitable Energy Transformation for Customers and Communities,57,2023-04-26 10:07:00
37,Exelon (EXC) Reports Next Week: Wall Street Expects Earnings Growth,86,2023-04-26 07:02:02
38,Constellation Energy Corporation Declares Dividend,58,2023-04-26 04:14:00
39,Exelon Corporation Declares Dividend,90,2023-04-25 13:00:00
41,"Exelon Corp. stock rises Tuesday, outperforms market",90,2023-04-25 09:53:00
43,Exelon (EXC) Receives a Rating Update from a Top Analyst,86,2023-04-25 01:47:00
44,Exelon declares $0.36 dividend,86,2023-04-24 21:02:00
45,Unusual Call Option Trade in Exelon (EXC)  Worth $136.32K,86,2023-04-24 14:16:40
47,Morgan Stanley Maintains Exelon (EXC) Overweight Recommendation,86,2023-04-20 13:18:07
49,"Exelon Corp. stock falls Thursday, still outperforms market",90,2023-04-20 09:53:00
51,Exelon Corp. stock underperforms Wednesday when compared to competitors despite daily gains,60,2023-04-19 09:53:00
54,Exelon Corp. stock outperforms market on strong trading day,90,2023-04-17 09:53:00
57,"Exelon Corp. stock falls Thursday, underperforms market",90,2023-04-13 09:53:00
60,"Exelon Corp. stock falls Wednesday, underperforms market",90,2023-04-12 09:53:00
61,"Exelon Corp. stock remains steady Tuesday, still outperforms market",90,2023-04-11 09:53:00
64,"Exelon Corp. stock rises Thursday, still underperforms market",90,2023-04-06 09:53:00
65,Exelon: Grid Modernization Creating Consistency And Operational Efficiencies,86,2023-04-06 04:04:34
66,"Exelon Corp. stock rises Wednesday, outperforms market",90,2023-04-05 09:53:00
67,Interesting EXC Put And Call Options For October 20th,60,2023-04-05 02:46:00
70,"Exelon Corp. stock falls Monday, underperforms market",90,2023-04-03 09:53:00
72,"Exelon Corp. stock rises Friday, still underperforms market",90,2023-03-31 09:54:00
74,"Exelon Corp. stock rises Wednesday, still underperforms market",90,2023-03-29 09:53:00
79,"Exelon Corp. stock rises Friday, outperforms market",90,2023-03-24 09:53:00
86,"Exelon Corp. stock falls Friday, still outperforms market",90,2023-03-17 09:53:00
88,Exelon Breaks Above 200-Day Moving Average - Bullish for EXC,86,2023-03-16 20:37:00
94,"Exelon Energy Transformation Centered on Diversity, Equity and Inclusion",86,2023-03-09 05:00:00
97,"Exelon Corp. stock falls Tuesday, still outperforms market",90,2023-03-07 08:53:00
99,Exelon a Top Socially Responsible Dividend Stock With 3.5% Yield (EXC),86,2023-03-06 22:33:00
