,ticker,sentiment
2023-04-04 18:38:00,DUK,-0.6908
2023-04-05 05:45:00,DUK,0.7269
2023-04-06 05:02:35,DUK,0.0772
2023-04-06 05:32:00,DUK,0.3818
2023-04-06 19:30:06,DUK,0.4939
2023-04-10 05:00:27,DUK,0.2732
2023-04-10 06:00:00,DUK,0.2732
2023-04-10 09:50:00,DUK,0.52
2023-04-11 05:00:00,DUK,0.3182
2023-04-11 08:47:00,DUK,0.7964
2023-04-11 10:15:00,DUK,0.4939
2023-04-12 09:50:00,DUK,0.0165
2023-04-13 05:45:00,DUK,0.743
2023-04-13 06:47:00,DUK,0.5106
2023-04-13 09:50:00,DUK,0.2732
2023-04-13 10:01:00,DUK,0.7096
2023-04-13 14:22:01,DUK,0.4588
2023-04-13 15:00:10,DUK,0.5423
2023-04-13 21:26:59,DUK,-0.4588
2023-04-14 00:05:00,DUK,0.2732
2023-04-14 04:00:34,DUK,0.4588
2023-04-14 07:10:02,DUK,0.2732
2023-04-14 09:50:00,DUK,0.2732
2023-04-17 12:56:07,DUK,0.6369
2023-04-17 20:35:00,DUK,0.6996
2023-04-18 07:40:00,DUK,0.7351
2023-04-18 08:26:00,DUK,0.9169
2023-04-18 09:50:00,DUK,0.2732
2023-04-18 16:18:18,DUK,-0.1027
2023-04-18 22:20:19,DUK,-0.4404
2023-04-19 03:30:31,DUK,0.2023
2023-04-19 05:14:51,DUK,0.7506
2023-04-19 06:00:00,DUK,0.2732
2023-04-19 06:42:01,DUK,0.3182
2023-04-19 09:50:00,DUK,0.2732
2023-04-20 04:02:00,DUK,0.2732
2023-04-20 08:25:00,DUK,0.7003
2023-04-20 09:00:00,DUK,0.2732
2023-04-20 09:50:00,DUK,0.2732
2023-04-20 13:21:58,DUK,0.2732
2023-04-21 07:00:18,DUK,0.5106
2023-04-21 09:50:00,DUK,0.0165
2023-04-23 11:03:52,DUK,0.6249
2023-04-24 02:11:00,DUK,0.2732
2023-04-24 09:50:00,DUK,0.2732
2023-04-25 01:00:00,DUK,0.6369
2023-04-25 01:47:00,DUK,0.2732
2023-04-25 07:43:49,DUK,-0.296
2023-04-25 09:50:00,DUK,0.2732
2023-04-26 05:56:00,DUK,0.7096
2023-04-26 07:50:00,DUK,0.2732
2023-04-26 09:50:00,DUK,0.2732
2023-04-27 04:18:00,DUK,0.8074
2023-04-27 05:15:00,DUK,0.4939
2023-04-27 07:15:00,DUK,0.8271
2023-04-27 09:49:04,DUK,0.2732
2023-04-27 17:25:12,DUK,-0.3612
2023-04-28 07:00:00,DUK,0.3612
2023-04-28 09:50:00,DUK,0.2732
2023-04-29 06:00:29,DUK,0.4939
2023-05-01 07:54:00,DUK,0.743
2023-05-01 09:50:00,DUK,0.6597
2023-05-01 15:00:10,DUK,0.5423
2023-05-01 16:53:08,DUK,0.4019
2023-05-02 07:02:02,DUK,0.5719
2023-05-02 08:55:00,DUK,0.7717
2023-05-02 09:50:00,DUK,0.2732
2023-05-03 04:00:26,DUK,0.6124
2023-05-03 04:25:00,DUK,0.5994
2023-05-03 07:10:02,DUK,0.2732
2023-05-03 08:17:00,DUK,0.8176
2023-05-03 09:51:00,DUK,0.2732
2023-05-03 21:45:00,DUK,0.2732
2023-05-04 05:25:00,DUK,0.3182
2023-05-04 09:51:00,DUK,0.6597
2023-05-04 11:00:00,DUK,0.2732
2023-05-04 12:00:00,DUK,0.8074
