,headline,final_score,datetime
0,"Duke Energy delivers sustainable value as it responsibly navigates clean energy transition, CEO tells shareholders at annual meeting",60,2023-05-04 12:00:00
1,Duke Energy announces dividend payments to shareholders,86,2023-05-04 11:00:00
2,Duke Energy Corp. stock outperforms competitors on strong trading day,90,2023-05-04 09:51:00
4,"Duke Energy Providing $145,000 in Grants To Support Communities Affected by Storm Devastation",86,2023-05-04 05:25:00
5,Duke Energy declares $1.005 dividend,86,2023-05-03 21:45:00
6,"Duke Energy Corp. stock falls Wednesday, still outperforms market",90,2023-05-03 09:51:00
7,"Duke Energy Florida's two newest solar sites bring clean energy, local economic benefits to customers and communities",86,2023-05-03 08:17:00
8,Duke Energy (DUK) to Post Q1 Earnings: What's in Store?,86,2023-05-03 07:10:02
9,Duke Energy Progress proposes annual adjustment for fuel with Public Service Commission of South Carolina,86,2023-05-03 04:25:00
10,Investors in Duke Energy (NYSE:DUK) have seen respectable returns of 54% over the past five years,86,2023-05-03 04:00:26
11,Duke Energy Corp. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:50:00
12,"Duke Energy Celebrates Earth Day With $200,000 Foundation Grants, Employee Volunteerism",86,2023-05-02 08:55:00
13,Duke Energy (DUK) Reports Next Week: Wall Street Expects Earnings Growth,86,2023-05-02 07:02:02
15,Duke Energy (DUK) Gains As Market Dips: What You Should Know,86,2023-05-01 15:00:10
16,Duke Energy Corp. stock outperforms market on strong trading day,90,2023-05-01 09:50:00
17,30 Duke Energy Carolinas lineworkers qualify to compete against the best line teams in the world at international event,86,2023-05-01 07:54:00
18,"With A Return On Equity Of 7.3%, Has Duke Energy Corporation's (NYSE:DUK) Management Done Well?",90,2023-04-29 06:00:29
22,Duke Energy Corp. stock underperforms Friday when compared to competitors,90,2023-04-28 09:50:00
25,Xcel Energy (XEL) Q1 Earnings & Revenues Beat Estimates,86,2023-04-27 09:49:04
26,"Duke Energy awards more than $125,000 in grants to support economic development in Indiana",86,2023-04-27 07:15:00
27,"City of Durham, Durham County Government, and Durham Public Schools join Duke Energy's Green Source Advantage program",86,2023-04-27 05:15:00
28,Duke Energy Progress reaches partial agreement with the North Carolina Public Staff on rate request,86,2023-04-27 04:18:00
29,"Duke Energy Corp. stock falls Wednesday, underperforms market",90,2023-04-26 09:50:00
30,Duke Energy Begins Operating the Largest Battery System in North Carolina,86,2023-04-26 07:50:00
31,Duke Energy details clean energy transition in Impact Report,86,2023-04-26 05:56:00
32,"Duke Energy Corp. stock rises Tuesday, outperforms market",90,2023-04-25 09:50:00
34,RBC Capital Remains a Hold on Duke Energy (DUK),86,2023-04-25 01:47:00
37,"Duke Energy Corp. stock rises Monday, outperforms market",90,2023-04-24 09:50:00
38,Analysts` Opinions Are Mixed on These Utilities Stocks: Delek US Holdings (DK) and Duke Energy (DUK),86,2023-04-24 02:11:00
39,7 Utility Stocks That Could Benefit from the Move to Renewable Energy,86,2023-04-23 11:03:52
41,Duke Energy Corp. stock underperforms Friday when compared to competitors despite daily gains,90,2023-04-21 09:50:00
42,"With 65% ownership of the shares, Duke Energy Corporation (NYSE:DUK) is heavily dominated by institutional owners",90,2023-04-21 07:00:18
43,Morgan Stanley Maintains Duke Energy (DUK) Equal-Weight Recommendation,86,2023-04-20 13:21:58
44,"Duke Energy Corp. stock falls Thursday, still outperforms market",90,2023-04-20 09:50:00
45,Duke Energy names Oscar Suris Chief Communications Officer,86,2023-04-20 09:00:00
46,Duke Energy Florida celebrates Arbor Day with 'Tree Line USA' utility recognition for 17th year in a row,86,2023-04-20 08:25:00
47,Duke Energy appoints Oscar Suris as CCO,86,2023-04-20 04:02:00
48,"Duke Energy Corp. stock rises Wednesday, outperforms market",90,2023-04-19 09:50:00
49,PG&E Corp. (PCG) Secures 24% Reduction in Gas Emissions,86,2023-04-19 06:42:01
50,Duke Energy to hold annual shareholders meeting online May 4,86,2023-04-19 06:00:00
51,Duke Energy: Navigating Growth And Risks In The Clean Energy Transition,86,2023-04-19 05:14:51
54,Keybanc Maintains Duke Energy (DUK) Overweight Recommendation,86,2023-04-18 16:18:18
55,"Duke Energy Corp. stock falls Tuesday, underperforms market",90,2023-04-18 09:50:00
56,"Duke Energy celebrates National Lineworker Appreciation Day with $50,000 in grants supporting training programs in South Carolina",60,2023-04-18 08:26:00
57,"Duke Energy Transforms Catawba River in Great Falls, SC",86,2023-04-18 07:40:00
63,"Duke Energy Corp. stock falls Friday, underperforms market",90,2023-04-14 09:50:00
64,Duke Energy (DUK) Arm Adds 150 MW of Solar Capacity in Florida,86,2023-04-14 07:10:02
66,Possible bearish signals as Duke Energy Corporation (NYSE:DUK) insiders disposed of US$1.4m worth of stock,90,2023-04-14 04:00:34
67,J.P. Morgan Sticks to Their Hold Rating for Duke Energy (DUK),86,2023-04-14 00:05:00
69,Duke Energy (DUK) Stock Sinks As Market Gains: What You Should Know,86,2023-04-13 15:00:10
70,Unusual Call Option Trade in Duke Energy (DUK)  Worth $169.62K,86,2023-04-13 14:22:01
71,"Duke Energy Florida adds 150 megawatts of clean, renewable energy to the grid; completes two new solar sites as part of company's community solar program",60,2023-04-13 10:01:00
72,Duke Energy Corp. stock underperforms Thursday when compared to competitors,90,2023-04-13 09:50:00
74,Duke Energy: Being a Lineworker Suits Georgia Hummel Perfectly. Here’s Why,86,2023-04-13 05:45:00
75,Duke Energy: Being a Lineworker Suits Georgia Hummel Perfectly. Here`s Why,86,2023-04-13 00:45:00
76,Duke Energy Corp. stock underperforms Wednesday when compared to competitors despite daily gains,90,2023-04-12 09:50:00
77,City of Charlotte and Duke Energy Launch High Energy Use Pilot Program,86,2023-04-11 10:15:00
78,"Child care access, affordability focus of new grant program from Duke Energy, Indiana Economic Development Association to address workforce challenges",60,2023-04-11 08:47:00
79,Duke Energy's LaQuitta Ghent Makes Sure the Grid Is Delivering for Customers,86,2023-04-11 05:00:00
80,Duke Energy`s LaQuitta Ghent Makes Sure the Grid Is Delivering for Customers,86,2023-04-11 00:01:00
81,"Duke, AEP Make Morningstar List of Undervalued Utility Stocks",86,2023-04-10 12:06:00
82,Duke Energy Corp. stock outperforms competitors despite losses on the day,90,2023-04-10 09:50:00
83,Duke Energy to announce first-quarter 2023 financial results on May 9,86,2023-04-10 06:00:00
84,Return Trends At Duke Energy (NYSE:DUK) Aren't Appealing,86,2023-04-10 05:00:27
89,Is Duke Energy (NYSE:DUK) A Risky Investment?,86,2023-04-06 05:02:35
90,"Duke Energy Explores Innovative Technologies in Florida, Begins Construction on Floating Solar Pilot at Its Hines Energy Complex",86,2023-04-05 05:45:00
92,Duke Energy prices offering of $1.5 billion of 4.125% convertible senior notes due 2026,86,2023-04-04 03:30:00
93,Duke Energy prices $1.5B senior notes,86,2023-04-03 22:59:00
94,Constellation Energy Stock Has More Room To Run,86,2023-04-03 10:09:39
95,"Duke Energy Corp. stock falls Monday, underperforms market",90,2023-04-03 09:50:00
96,"Duke Energy Supports First Responders With $500,000 in Grant Opportunities for Emergency Preparedness in South Carolina",86,2023-04-03 09:50:00
97,Duke Energy Florida's local lineworkers advance to international competition,86,2023-04-03 06:52:00
98,Duke Energy announces proposed offering of $1.5 billion of convertible senior notes due 2026,86,2023-04-03 03:50:00
99,Credit Suisse Remains a Buy on Duke Energy (DUK),86,2023-04-03 01:15:00
100,Duke Energy to issue $1.5B of convertible senior notes due 2026,86,2023-04-02 23:22:00
101,Duke Energy files to sell $1.5B of convertible senior notes due 2026,86,2023-04-02 23:00:00
103,"Duke Energy crews restore power to more than 61,000, and continue to respond to severe storm damage",86,2023-04-02 07:15:00
104,Those who invested in Duke Energy (NYSE:DUK) three years ago are up 43%,86,2023-04-02 04:00:42
107,"Duke Energy Corp. stock rises Friday, still underperforms market",90,2023-03-31 09:51:00
108,Duke Energy (DUK) Begins Operation of Battery Storage Project,86,2023-03-31 07:10:02
109,Here is What to Know Beyond Why Duke Energy Corporation (DUK) is a Trending Stock,90,2023-03-31 06:00:01
110,"Piedmont Natural Gas, Duke Energy remind customers to call 811 before beginning spring digging projects",86,2023-03-31 06:00:00
111,Duke Energy: High Quality Income At The Right Price,86,2023-03-31 01:15:00
112,"Analysts` Opinions Are Mixed on These Utilities Stocks: Duke Energy (DUK), Diamondback (FANG) and Genel Energy (OtherGEGYF)",86,2023-03-31 00:20:00
114,"Duke Energy Florida lineworkers honored at Tampa Bay Rays opening day; company pledges $1,000 for every Rays victory",86,2023-03-30 14:23:00
117,Duke Energy request to reduce fuel electric rate approved by Indiana regulators,86,2023-03-30 06:29:00
119,Duke Energy begins operating battery system in North Carolina,86,2023-03-30 00:31:00
120,Duke Energy (DUK) Outpaces Stock Market Gains: What You Should Know,86,2023-03-29 14:50:09
121,Duke Energy's (DUK) Pisgah Ridge Solar Project Comes Online,86,2023-03-29 06:22:01
123,"Duke Energy dedicates more than $2 million to local, statewide agencies to provide relief to Florida customers",86,2023-03-28 12:35:00
124,Duke Energy Begins Operation of Its Largest Solar Plant,86,2023-03-28 06:35:00
125,Duke Energy COO Dhiaa Jamil looks back on four-decade career and ahead to nuclear's future,86,2023-03-27 04:53:49
127,"Duke Energy Corp. stock falls Thursday, underperforms market",90,2023-03-23 09:50:00
128,Duke Energy (DUK) Dips More Than Broader Markets: What You Should Know,86,2023-03-22 14:50:09
130,"More than $300,000 in energy bill assistance available for Duke Energy Indiana customers",86,2023-03-21 07:15:00
131,Laurel Meeks Helps Add Batteries for a More Resilient Energy Grid,86,2023-03-21 06:45:00
132,"Following a 4.7% decline over last year, recent gains may please Duke Energy Corporation (NYSE:DUK) institutional owners",90,2023-03-21 06:00:21
135,Duke Energy Corporation (DUK) is Attracting Investor Attention: Here is What You Should Know,90,2023-03-20 06:00:01
136,Seaport Global Upgrades Duke Energy (DUK),86,2023-03-17 13:35:40
138,Duke Energy (DUK) to Build First Floating Solar Plant in Florida,86,2023-03-17 09:50:04
