,ticker,sentiment
2023-04-04 19:54:00,SWK,-0.765
2023-04-06 04:57:00,SWK,0.6486
2023-04-06 15:00:10,SWK,0.34
2023-04-06 17:56:14,SWK,0.6486
2023-04-07 03:45:00,SWK,0.8176
2023-04-08 02:30:00,SWK,0.4404
2023-04-09 20:38:47,SWK,0.6369
2023-04-11 21:39:00,SWK,-0.128
2023-04-12 07:56:16,SWK,-0.4215
2023-04-14 02:41:32,SWK,0.25
2023-04-16 14:41:44,SWK,0.2263
2023-04-18 16:45:58,SWK,0.2263
2023-04-19 03:30:31,SWK,0.2023
2023-04-20 10:25:00,SWK,0.3089
2023-04-20 21:26:00,SWK,-0.2584
2023-04-21 09:30:00,SWK,0.4939
2023-04-21 15:15:10,SWK,0.34
2023-04-24 07:00:00,SWK,-0.2808
2023-04-24 20:49:00,SWK,0.4767
2023-04-26 05:45:19,SWK,0.6369
2023-04-26 06:03:00,SWK,0.6908
2023-04-27 08:20:00,SWK,0.8658
2023-04-27 19:18:00,SWK,0.3818
2023-04-28 10:24:00,SWK,0.5106
2023-05-01 02:13:50,SWK,-0.3612
2023-05-01 10:25:00,SWK,-0.2584
2023-05-01 20:14:00,SWK,0.7096
2023-05-01 21:12:26,SWK,0.7096
2023-05-02 06:02:00,SWK,0.3818
2023-05-03 10:26:00,SWK,0.5106
2023-05-03 22:08:00,SWK,-0.0516
2023-05-04 04:15:11,SWK,-0.5859
2023-05-04 09:46:04,SWK,-0.1531
