,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Manipulation score(Fraud),NEM,N/A,N/A,N/A,-2.0804450246088897
Altman Z-score(Fraud),NEM,N/A,N/A,N/A,-2.1478845347798923
McKee ratio(Fraud),NEM,N/A,N/A,N/A,0.048456812416749026
