,headline,final_score,datetime
1,Ralph Lauren Corp. Cl A stock outperforms competitors despite losses on the day,90,2023-05-04 10:22:00
3,Ralph Lauren Corp. Cl A stock outperforms market despite losses on the day,90,2023-05-03 10:22:00
4,Ralph Lauren (RL) Stock Moves -1.06%: What You Should Know,86,2023-05-02 15:15:10
5,"Ralph Lauren Corp. Cl A stock falls Tuesday, still outperforms market",90,2023-05-02 10:21:00
7,"Ralph Lauren Corp. Cl A stock falls Monday, underperforms market",90,2023-05-01 10:21:00
10,OTR Global Upgrades Ralph Lauren Corp - (RL),90,2023-04-28 12:38:54
11,"Ralph Lauren Corp. Cl A stock rises Friday, still underperforms market",90,2023-04-28 10:21:00
12,Ralph Lauren upgraded to Positive from Mixed view at OTR Global,86,2023-04-28 01:23:00
13,Ralph Lauren Corp. Cl A stock underperforms Thursday when compared to competitors despite daily gains,90,2023-04-27 10:22:00
14,Ralph Lauren (RL) Dips More Than Broader Markets: What You Should Know,86,2023-04-26 15:15:10
15,"Ralph Lauren Corp. Cl A stock falls Wednesday, underperforms market",90,2023-04-26 10:21:00
16,Ralph Lauren Corporation: Favored By Strong Tailwinds,90,2023-04-26 10:19:33
18,Ralph Lauren: An Iconic Fashion Brand Returns To Growth,86,2023-04-25 10:28:47
19,Ralph Lauren Corp. Cl A stock underperforms Tuesday when compared to competitors,90,2023-04-25 10:21:00
21,Whirlpool (WHR) Q1 Earnings and Sales Surpass Estimates,60,2023-04-25 04:37:11
22,Ralph Lauren And Its Next Great Chapter Plan,86,2023-04-25 00:28:46
23,Declining Stock and Solid Fundamentals: Is The Market Wrong About Ralph Lauren Corporation (NYSE:RL)?,90,2023-04-24 11:57:41
24,"Ralph Lauren Corp. Cl A stock rises Monday, outperforms market",90,2023-04-24 10:22:00
25,Ralph Lauren Corp. Cl A stock underperforms Friday when compared to competitors,90,2023-04-21 10:21:00
27,"Ralph Lauren Corp. Cl A stock falls Thursday, underperforms market",90,2023-04-20 10:21:00
29,"Central Garden & Pet (CENT) Updates View, Hurt by Garden Unit",53,2023-04-19 06:58:01
31,"Ralph Lauren Corp. Cl A stock falls Tuesday, underperforms market",90,2023-04-18 10:21:00
32,RL vs. LULU: Which Stock Is the Better Value Option?,60,2023-04-17 08:40:03
35,"Ralph Lauren Corp. Cl A stock rises Friday, outperforms market",90,2023-04-14 10:21:00
37,"Ralph Lauren Corp. Cl A stock rises Thursday, outperforms market",90,2023-04-13 10:20:00
38,Whirlpool (WHR) Relies on Growth Efforts Amid Inflation Woes,60,2023-04-13 07:43:02
39,"Digital Efforts, Strong Demand to Keep Aiding Ralph Lauren (RL)",86,2023-04-13 07:11:02
42,Ralph Lauren Corp. Cl A stock outperforms market on strong trading day,90,2023-04-11 10:20:00
44,Ralph Lauren Corp. Cl A stock outperforms competitors on strong trading day,90,2023-04-10 10:20:00
47,"The three-year decline in earnings for Ralph Lauren NYSE:RL) isn't encouraging, but shareholders are still up 47% over that period",86,2023-04-08 06:36:01
49,"Central Garden & Pet (CENT) Strategies on Track, Up 8.8% YTD",53,2023-04-05 09:29:04
52,Ralph Lauren Corp. Cl A stock underperforms Friday when compared to competitors despite daily gains,90,2023-03-31 10:25:00
54,RL or LULU: Which Is the Better Value Stock Right Now?,60,2023-03-31 08:40:03
56,Ralph Lauren Corp. Cl A stock underperforms Thursday when compared to competitors,90,2023-03-30 10:20:00
58,"Ralph Lauren Corp. Cl A stock rises Wednesday, still underperforms market",90,2023-03-29 10:20:00
62,Ralph Lauren price target lowered to $154 from $157 at UBS,86,2023-03-29 00:48:00
63,PVH Corp (PVH) Q4 Earnings & Revenues Beat on Brand Strength,86,2023-03-28 08:07:03
65,"Ex-Dividend Reminder: Ralph Lauren, Willis Towers Watson Public and InterContinental Hotels Group",86,2023-03-28 02:46:00
66,Early notable gainers among liquid option names on March 28th,60,2023-03-28 01:55:00
67,"Notable Tuesday Option Activity: RL, AMD, LOW",60,2023-03-27 18:04:00
70,Four Days Left Until Ralph Lauren Corporation (NYSE:RL) Trades Ex-Dividend,90,2023-03-25 05:45:15
72,"Ralph Lauren Corp. Cl A stock falls Friday, underperforms market",90,2023-03-24 10:20:00
75,"Zacks Industry Outlook Highlights Lululemon Athletica, Ralph Lauren, Crocs, PVH and Under Armour",86,2023-03-22 04:43:11
78,Can V.F Corp (VFC) Get Back on Track With Its Growth Endeavors?,86,2023-03-21 06:54:01
80,Ralph Lauren (RL) Declares $0.75 Dividend,86,2023-03-20 21:08:40
81,The Bottom Fishing Club: V.F. Corp,86,2023-03-20 02:44:10
82,First Week of May 19th Options Trading For Ralph Lauren (RL),86,2023-03-20 02:36:00
84,Ralph Lauren Corporation Declares Quarterly Dividend,90,2023-03-17 13:01:00
86,Ralph Lauren declares $0.75 dividend,86,2023-03-16 21:02:00
87,"Ralph Lauren Corp. Cl A stock rises Thursday, still underperforms market",90,2023-03-16 10:21:00
91,"Ralph Lauren Corp. Cl A stock rises Tuesday, still underperforms market",90,2023-03-14 10:21:00
93,15 Most Valuable Clothing Companies in the World,60,2023-03-13 07:03:56
94,RSI Alert: Ralph Lauren Now Oversold,86,2023-03-13 03:34:00
95,"Noteworthy Monday Option Activity: RL, ILMN, RCL",57,2023-03-12 18:22:00
96,Ralph Lauren (NYSE:RL) Will Be Looking To Turn Around Its Returns,86,2023-03-11 06:51:33
98,"Ralph Lauren Corp. Cl A stock falls Thursday, still outperforms market",90,2023-03-09 09:21:00
