,headline,final_score,datetime
0,"Top Stock Reports for McDonald's, Deere & Marsh & McLennan",86,2023-05-04 11:52:06
1,Marsh & McLennan Cos. stock outperforms market despite losses on the day,86,2023-05-04 10:11:00
2,"Marsh & McLennan Cos. stock falls Wednesday, underperforms market",86,2023-05-03 10:10:00
4,Marsh & McLennan Cos. stock underperforms Tuesday when compared to competitors,86,2023-05-02 10:10:00
5,Marsh & McLennan Cos. stock outperforms market on strong trading day,86,2023-05-01 10:10:00
9,"Marsh & McLennan Cos. stock rises Friday, still underperforms market",86,2023-04-28 10:10:00
10,Marsh & McLennan Cos. stock underperforms Wednesday when compared to competitors,86,2023-04-26 10:10:00
12,"Marsh & McLennan Cos. stock falls Tuesday, still outperforms market",86,2023-04-25 10:10:00
13,"Marsh & McLennan Cos. stock falls Monday, underperforms market",86,2023-04-24 10:10:00
14,Marsh & McLennan Cos. stock underperforms Friday when compared to competitors despite daily gains,86,2023-04-21 10:10:00
15,Citigroup Maintains Marsh & McLennan Cos. (MMC) Neutral Recommendation,86,2023-04-21 08:28:26
16,Wells Fargo Maintains Marsh & McLennan Cos. (MMC) Overweight Recommendation,86,2023-04-21 08:28:24
17,Raymond James Maintains Marsh & McLennan Cos. (MMC) Outperform Recommendation,86,2023-04-21 08:28:22
18,RBC Capital Maintains Marsh & McLennan Cos. (MMC) Sector Perform Recommendation,86,2023-04-21 08:28:22
19,Marsh McLennan price target raised to $183 from $180 at RBC Capital,86,2023-04-21 01:02:00
20,Marsh McLennan price target raised to $197 from $192 at Citi,86,2023-04-20 22:18:00
21,Marsh McLennan price target raised to $195 from $185 at Raymond James,86,2023-04-20 22:12:00
22,Goldman Sachs Remains a Buy on Marsh & Mclennan Companies (MMC),86,2023-04-20 21:45:00
23,Q1 2023 Marsh & McLennan Companies Inc Earnings Call,87,2023-04-20 21:33:59
25,Bank of America Securities Sticks to Their Sell Rating for Marsh & Mclennan Companies (MMC),86,2023-04-20 21:25:00
26,"Marsh & McLennan Cos. stock rises Thursday, outperforms market",86,2023-04-20 10:10:00
27,Marsh & McLennan (MMC) Q1 Earnings Beat on Segmental Strength,86,2023-04-20 08:46:03
28,"Marsh & McLennan Companies, Inc. (MMC) Q1 2023 Earnings Call Transcript",90,2023-04-20 06:30:06
29,Marsh & McLennan (MMC) Surpasses Q1 Earnings and Revenue Estimates,86,2023-04-20 05:25:12
30,"Marsh & McLennan stock rises 4% on Q1 earnings beat driven by risk, insurance services",86,2023-04-20 04:21:00
31,Marsh McLennan Reports First Quarter 2023 Results,86,2023-04-20 04:00:00
32,June 16th Options Now Available For Marsh & McLennan Companies (MMC),86,2023-04-20 03:09:00
33,"Marsh & McLennan Beats Expectations on 1Q Adjusted Earnings, Revenue",86,2023-04-20 00:41:00
34,Marsh & Mclennan Companies (MMC) Gets a Buy from Wells Fargo,86,2023-04-20 00:16:00
35,"Marsh & McLennan Non-GAAP EPS of $2.53 beats by $0.06, revenue of $5.9B beats by $40M",86,2023-04-19 23:09:00
36,"Marsh McLennan reports Q1 EPS $2.53 , consensus $2.47",86,2023-04-19 23:07:00
37,Should You Buy Marsh & McLennan (MMC) Ahead of Earnings?,86,2023-04-19 05:30:12
38,Marsh & McLennan Q1 2023 Earnings Preview,64,2023-04-19 04:17:00
40,What's in the Cards for Marsh & McLennan's (MMC) Q1 Earnings?,86,2023-04-18 10:51:05
41,"Marsh & McLennan Cos. stock rises Tuesday, outperforms market",86,2023-04-18 10:10:00
42,Marsh McLennan price target raised to $192 from $190 at Citi,86,2023-04-17 22:25:00
43,"Marsh & McLennan Companies Now #92 Largest Company, Surpassing PayPal Holdings",86,2023-04-17 20:46:00
44,Marsh & McLennan Cos. stock outperforms competitors on strong trading day,86,2023-04-17 10:09:00
47,Evercore ISI Group Maintains Marsh & McLennan Companies (MMC) In-Line Recommendation,86,2023-04-13 14:38:46
48,Unusual Put Option Trade in Marsh & McLennan Companies (MMC)  Worth $153.16K,86,2023-04-13 14:27:04
49,Earnings Preview: Marsh & McLennan (MMC) Q1 Earnings Expected to Decline,86,2023-04-13 07:00:02
50,Marsh McLennan price target raised to $187 from $184 at Evercore ISI,86,2023-04-13 00:20:00
51,"Addressing Employee Stress Is Key to a Comprehensive Benefits Strategy, According to Mercer Marsh Benefits",86,2023-04-12 03:30:00
52,Marsh & McLennan Cos. stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-04-11 10:09:00
55,Marsh McLennan price target lowered to $180 from $184 at Jefferies,86,2023-04-10 01:13:00
56,Groundbreaking Research from Marsh McLennan Reveals Direct Link between Key Cybersecurity Controls and Reduced Cyber Risk,86,2023-04-06 03:15:00
58,Marsh & McLennan (MMC) Focuses to Boost Hold in Australia,86,2023-04-04 11:00:06
60,Why Marsh & McLennan (MMC) is a Top Growth Stock for the Long-Term,86,2023-04-04 06:45:01
62,Marsh McLennan’s Mercer welcomes BT Super Members to create $63Bn* superannuation fund in Australia,86,2023-04-03 06:29:00
65,Marsh McLennan price target raised to $181 from $180 at JPMorgan,86,2023-03-30 23:17:00
66,"Marsh & McLennan Cos. stock rises Thursday, still underperforms market",86,2023-03-30 10:09:00
67,There's A Lot To Like About Marsh & McLennan Companies' (NYSE:MMC) Upcoming US$0.59 Dividend,86,2023-03-30 03:42:47
68,"Marsh & McLennan Cos. stock rises Wednesday, still underperforms market",86,2023-03-29 10:09:00
69,Marsh McLennan Appoints Judith Hartmann and Ray G. Young to Its Board of Directors,86,2023-03-29 04:45:00
70,MMC Makes Bullish Cross Above Critical Moving Average,60,2023-03-29 04:05:00
71,Marsh & McLennan Cos. stock underperforms Monday when compared to competitors despite daily gains,86,2023-03-27 10:09:00
73,Marsh & McLennan Cos. stock underperforms Thursday when compared to competitors despite daily gains,86,2023-03-23 10:10:00
74,Marsh McLennan to Host First Quarter Earnings Investor Call on April 20,86,2023-03-23 09:51:00
76,"Marsh & McLennan Cos. stock rises Monday, outperforms market",86,2023-03-20 10:09:00
77,"Marsh & McLennan Cos. stock falls Friday, underperforms market",86,2023-03-17 10:09:00
79,Marsh & McLennan Companies (MMC) Declares $0.59 Dividend,86,2023-03-17 02:58:08
80,MMC May 19th Options Begin Trading,60,2023-03-16 05:02:00
81,Marsh McLennan Declares Quarterly Cash Dividend,86,2023-03-15 09:19:00
82,"Video: Daily Dividend Report: MMC,MSFT,O,VTR,NLY",60,2023-03-15 04:52:00
83,Marsh & McLennan declares $0.59 dividend,70,2023-03-15 04:31:00
84,"Marsh & McLennan Cos. stock rises Tuesday, still underperforms market",86,2023-03-14 10:10:00
85,"Marsh & McLennan Cos. stock falls Friday, still outperforms market",86,2023-03-10 09:10:00
86,Marsh & McLennan Companies Becomes Oversold,87,2023-03-09 19:09:00
87,"Zacks Industry Outlook Highlights Marsh & McLennan, Aon, Arthur J. Gallagher and Ryan Specialty Holdings",86,2023-03-09 01:53:09
89,"Marsh & McLennan Cos. stock falls Thursday, underperforms market",86,2023-03-08 20:11:00
92,Marsh & McLennan Cos. stock outperforms competitors despite losses on the day,86,2023-03-07 09:10:00
93,Marsh McLennan Announces Pricing of $600 Million Senior Notes Offering,86,2023-03-06 23:00:00
94,Marsh & McLennan: Market Underperformance Validates The 'Hold',86,2023-03-06 01:10:25
95,Marsh & McLennan: Market Underperformance Validates The `Hold`,86,2023-03-06 00:14:00
96,Marsh McLennan prices $600M notes offering,64,2023-03-05 20:09:00
