,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),LUV,9492.0,12480.0,11063.0,2548.0
Other short-term investments(figures in $M),LUV,2800.0,3024.0,2271.0,1524.0
Total cash(figures in $M),LUV,12292.0,15504.0,13334.0,4072.0
Net receivables(figures in $M),LUV,1040.0,1357.0,1130.0,1086.0
Inventory(figures in $M),LUV,790.0,537.0,414.0,529.0
Other current assets(figures in $M),LUV,686.0,0.0,0.0,0.0
Total current assets(figures in $M),LUV,14808.0,18036.0,15173.0,5974.0
"Gross property, plant and equipment(figures in $M)",LUV,32378.0,29164.0,29466.0,29062.0
Accumulated depreciation(figures in $M),LUV,-13642.0,-12732.0,-11743.0,-10688.0
"Net property, plant and equipment(figures in $M)",LUV,18736.0,16432.0,17723.0,18374.0
Goodwill(figures in $M),LUV,970.0,970.0,970.0,970.0
Intangible assets(figures in $M),LUV,296.0,295.0,295.0,296.0
Other long-term assets(figures in $M),LUV,855.0,882.0,722.0,577.0
Total non-current assets(figures in $M),LUV,20561.0,18284.0,19415.0,19921.0
Total assets(figures in $M),LUV,35369.0,36320.0,34588.0,25895.0
Current debt(figures in $M),LUV,42.0,453.0,220.0,819.0
Accounts payable(figures in $M),LUV,2004.0,1282.0,931.0,1574.0
Taxes payable(figures in $M),LUV,37.0,65.0,84.0,79.0
Accrued liabilities(figures in $M),LUV,2043.0,1624.0,2259.0,1749.0
Deferred revenues(figures in $M),LUV,6064.0,5566.0,3790.0,4457.0
Other current liabilities(figures in $M),LUV,0.0,0.0,3790.0,4457.0
Total current liabilities(figures in $M),LUV,10378.0,9164.0,7506.0,8952.0
Long-term debt(figures in $M),LUV,8046.0,10274.0,10111.0,1846.0
Deferred tax liabilities(figures in $M),LUV,1985.0,1770.0,1634.0,2364.0
Deferred revenues(figures in $M),LUV,2186.0,2159.0,3343.0,1053.0
Other long-term liabilities(figures in $M),LUV,969.0,1224.0,1556.0,870.0
Total non-current liabilities(figures in $M),LUV,14304.0,16742.0,18206.0,7111.0
Total liabilities(figures in $M),LUV,24682.0,25906.0,25712.0,16063.0
Common stock(figures in $M),LUV,888.0,888.0,888.0,808.0
Retained earnings(figures in $M),LUV,16261.0,15774.0,14777.0,17945.0
Accumulated other comprehensive income(figures in $M),LUV,344.0,388.0,-105.0,-61.0
Total stockholders' equity(figures in $M),LUV,10687.0,10414.0,8876.0,9832.0
Total liabilities and stockholders' equity(figures in $M),LUV,35369.0,36320.0,34588.0,25895.0
