,headline,final_score,datetime
0,BTU Announces Shareholder Approval of Option Agreement with Kinross Gold Corporation,60,2023-05-04 00:02:00
3,Peabody Energy call volume above normal and directionally bullish,86,2023-05-01 02:45:00
4,Peabody Energy price target lowered to $29 from $39 at B. Riley,86,2023-04-30 23:35:00
6,Peabody Energy (BTU) Declares $0.08 Dividend,86,2023-04-28 16:16:11
7,Peabody Energy Corporation (BTU) Q1 2023 Earnings Call Transcript,90,2023-04-27 07:36:02
8,Peabody Energy (BTU) Q1 Earnings and Revenues Beat Estimates,86,2023-04-27 06:45:01
9,"PEABODY REPORTS RESULTS FOR QUARTER ENDED MARCH 31, 2023",86,2023-04-27 04:58:00
10,Peabody Board Declares Dividend on Common Stock,86,2023-04-27 04:57:00
11,BTU June 9th Options Begin Trading,60,2023-04-27 03:23:00
12,Peabody Energy: Q1 Earnings Snapshot,86,2023-04-27 01:34:00
13,Peabody Energy declares $0.075 dividend,86,2023-04-27 00:12:00
14,Peabody Energy beats Q1 top and bottom line estimates; initiates Q2 outlook,86,2023-04-27 00:06:00
15,Peabody Energy provides Q2 operational outlook,86,2023-04-27 00:03:00
16,"Peabody Energy reports Q1 EPS $1.68, consensus $1.39",86,2023-04-27 00:01:00
18,Peabody Energy Q1 2023 Earnings Preview,86,2023-04-25 20:08:00
19,What's in Store for Peabody Energy (BTU) in Q1 Earnings?,86,2023-04-25 08:00:03
20,See How Peabody Energy Ranks Among Analysts` Top Picks With Strong Buyback Activity,86,2023-04-24 18:16:00
21,Peabody Energy (BTU) Earnings Expected to Grow: Should You Buy?,86,2023-04-20 07:03:02
22,Can Peabody Energy (BTU) Climb 31.63% to Reach the Level Wall Street Analysts Expect?,86,2023-04-20 06:55:01
23,Should Value Investors Buy Peabody Energy (BTU) Stock?,86,2023-04-20 06:40:01
24,Notable Two Hundred Day Moving Average Cross - BTU,60,2023-04-20 03:41:00
25,"Following a 16% decline over last year, recent gains may please Peabody Energy Corporation (NYSE:BTU) institutional owners",90,2023-04-19 07:09:44
