,ticker,sentiment
2023-04-05 08:10:03,RSG,0.5106
2023-04-06 17:56:14,RSG,0.6486
2023-04-08 20:20:02,RSG,0.7096
2023-04-10 02:08:00,RSG,0.2732
2023-04-11 02:57:00,RSG,-0.296
2023-04-11 04:12:02,RSG,0.4091
2023-04-11 10:21:00,RSG,-0.2584
2023-04-16 19:06:00,RSG,0.0516
2023-04-18 08:53:03,RSG,0.296
2023-04-19 09:40:34,RSG,-0.5216
2023-04-24 02:33:02,RSG,0.0772
2023-04-24 18:35:00,RSG,0.4995
2023-04-26 10:22:00,RSG,0.3089
2023-04-27 00:56:00,RSG,0.0516
2023-04-27 14:35:09,RSG,0.2023
2023-04-28 10:22:00,RSG,0.5106
2023-04-28 12:43:00,RSG,-0.3612
2023-05-01 10:22:00,RSG,-0.2584
2023-05-02 03:52:00,RSG,0.4939
2023-05-03 10:23:00,RSG,0.5106
2023-05-04 03:55:24,RSG,0.5719
2023-05-04 06:45:01,RSG,0.7096
