,headline,final_score,datetime
0,Marriott International Inc. stock underperforms Thursday when compared to competitors,86,2023-05-04 10:09:00
1,Morgan Stanley Maintains Marriott International (MAR) Overweight Recommendation,86,2023-05-04 09:22:20
2,Can Marriott (MAR) Run Higher on Rising Earnings Estimates?,86,2023-05-04 09:20:04
3,"Marriott Plans to Turn to Bond Markets Again This Year, CFO Says",86,2023-05-04 07:51:45
5,Marriott call volume above normal and directionally bullish,86,2023-05-04 04:45:00
6,"Analysts Offer Insights on Services Companies: Fleetcor Technologies (FLT), Marriott International (MAR) and Yum! Brands (YUM)",86,2023-05-04 04:32:00
7,Deutsche Bank Maintains Marriott International (MAR) Hold Recommendation,86,2023-05-03 18:48:09
8,MAR June 23rd Options Begin Trading,60,2023-05-03 18:17:00
9,Marriott International Inc. stock outperforms market despite losses on the day,86,2023-05-03 10:09:00
10,Barclays Maintains Marriott International (MAR) Equal-Weight Recommendation,86,2023-05-03 07:51:39
11,Baird Maintains Marriott International (MAR) Neutral Recommendation,86,2023-05-03 07:51:37
12,Bernstein Upgrades Marriott International (MAR),86,2023-05-03 07:51:35
13,TD Cowen Maintains Marriott International (MAR) Outperform Recommendation,86,2023-05-03 07:51:33
16,Marriott price target raised to $177 from $168 at Deutsche Bank,86,2023-05-03 02:11:00
18,Bernstein upgrades `superior earnings story` Marriott to Outperform,86,2023-05-02 23:31:00
19,Marriott price target raised to $186 from $172 at TD Cowen,86,2023-05-02 23:26:00
20,Marriott price target raised to $198 from $187 at Baird,86,2023-05-02 22:35:00
21,Marriott upgraded to Outperform from Market Perform at Bernstein,86,2023-05-02 22:16:00
22,Analysts` Opinions Are Mixed on These Services Stocks: Marriott International (MAR) and Starbucks (SBUX),86,2023-05-02 22:10:00
23,Q1 2023 Marriott International Inc Earnings Call,86,2023-05-02 22:04:34
24,Marriott price target raised to $188 from $176 at Barclays,86,2023-05-02 21:52:00
25,Marriott International tops Q1 earnings estimates amid leisure travel demand,86,2023-05-02 12:54:58
27,The Bulls Have Checked Into Marriott and Are Enjoying Their Stay,86,2023-05-02 10:17:00
28,Marriott International Inc. stock outperforms competitors on strong trading day,86,2023-05-02 10:08:00
29,Marriott Not Too Worried About U.S. Hotel Financing Tightening,86,2023-05-02 09:57:00
30,Marriott’s Revenue Jumps 34%. Travel Demand Is Hot.,86,2023-05-02 09:40:00
31,"Colliers, Travere fall; Molson Coors, Marriott rise",86,2023-05-02 09:20:00
32,Why Marriott Shares Are Gaining Today,60,2023-05-02 08:30:13
33,"Marriott (MAR) Q1 Earnings & Revenues Top Estimates, Rise Y/Y",86,2023-05-02 08:27:03
34,Marriott beats Wall Street estimates on China recovery,86,2023-05-02 07:57:21
35,Marriott: Book Your Stay Following Impressive Q1 Sales And An EPS Beat And Raise,86,2023-05-02 06:57:07
36,Marriott International stock rises on Q1 earnings beat,86,2023-05-02 06:46:34
37,Here's What Key Metrics Tell Us About Marriott (MAR) Q1 Earnings,86,2023-05-02 06:30:01
38,"Marriott International, Inc. (MAR) Q1 2023 Earnings Call Transcript",86,2023-05-02 05:32:06
39,Marriott International (MAR) Surpasses Q1 Earnings and Revenue Estimates,86,2023-05-02 05:25:12
41,Marriott CEO: We saw improvement in every region of the world in Q1,86,2023-05-02 04:55:08
43,UPDATE 2-Marriott expects strong 2023 on robust booking trends globally,86,2023-05-02 04:10:00
44,Marriott raises full-year profit forecast on strong travel demand ,86,2023-05-02 04:03:31
46,MAR: Travel Is Booming,90,2023-05-02 03:27:00
47,Marriott International Jumps on Strong Travel Demand,86,2023-05-02 02:51:00
50,Marriott Lifts 2023 Outlook as China Rebounds -- Earnings Review,86,2023-05-02 01:32:00
51,Fly Intel: Pre-market Movers,60,2023-05-02 01:16:00
53,"Marriott plans to launch new extended stay brand for U.S., says CEO",86,2023-05-02 01:08:00
54,"Uber, Pfizer, Marriott rise premarket; Tesla, Chegg fall",86,2023-05-02 00:57:51
55,Analysts` Opinions Are Mixed on These Services Stocks: Marriott International (MAR) and PureCycle Technologies (PCT),86,2023-05-02 00:51:00
56,"6 stocks to watch on Tuesday: Uber, Pfizer, Marriott and more",86,2023-05-02 00:49:00
57,Marriott expects tightening in hotel financing to be short-term,86,2023-05-02 00:45:00
58,Marriott expects to return $3.6B-$4.1B to shareholders in 2023,86,2023-05-02 00:44:00
59,"6 stock to watch on Tuesday: Uber, Pfizer, Marriott and more",86,2023-05-02 00:43:00
60,Analysts` Opinions Are Mixed on These Services Stocks: Marriott International (MAR) and Evogene (EVGN),86,2023-05-02 00:40:00
61,Marriott sees returning to mid-single digit net rooms growth in next few years,86,2023-05-02 00:37:00
62,Marriott raises FY23 comparable systemwide RevPAR growth view to 10%-13%,86,2023-05-02 00:37:00
63,TOP NEWS: Marriott ups outlook as China re-opening boosts earnings,86,2023-05-02 00:36:00
64,Marriott: Transient booking window still short-term,86,2023-05-02 00:34:00
65,Marriott: Timing of demand recovery has varied across regions,86,2023-05-02 00:33:00
66,"Marriott stock rallies after earnings beat and raised outlook, demand remains strong with signs of a slowdown",86,2023-05-02 00:19:00
67,Marriott: Q1 Earnings Snapshot,60,2023-05-02 00:12:00
