,ticker,sentiment
2023-04-07 05:00:18,ISRG,0.5267
2023-04-07 07:15:00,ISRG,0.6369
2023-04-10 05:01:40,ISRG,0.6369
2023-04-10 15:00:10,ISRG,0.34
2023-04-11 02:30:00,ISRG,-0.0191
2023-04-11 21:03:00,ISRG,0.3089
2023-04-12 05:00:24,ISRG,-0.296
2023-04-12 22:01:41,ISRG,0.7178
2023-04-13 02:50:00,ISRG,0.2023
2023-04-13 04:06:08,ISRG,0.2732
2023-04-13 21:30:00,ISRG,0.3818
2023-04-16 21:03:00,ISRG,-0.2584
2023-04-17 04:42:00,ISRG,0.7184
2023-04-17 18:19:00,ISRG,0.296
2023-04-17 20:35:00,ISRG,0.6996
2023-04-17 21:05:00,ISRG,0.3818
2023-04-18 05:00:00,ISRG,0.5574
2023-04-18 09:58:00,ISRG,0.4588
2023-04-18 10:14:44,ISRG,0.4215
2023-04-18 10:15:00,ISRG,0.3818
2023-04-18 14:24:05,ISRG,0.4215
2023-04-18 15:27:00,ISRG,0.6808
2023-04-18 19:54:00,ISRG,0.3182
2023-04-18 20:50:00,ISRG,0.2023
2023-04-18 22:05:00,ISRG,0.296
2023-04-19 00:40:00,ISRG,0.296
2023-04-19 05:00:26,ISRG,0.34
2023-04-19 08:22:04,ISRG,0.0085
2023-04-19 08:30:03,ISRG,0.34
2023-04-19 09:17:00,ISRG,0.4215
2023-04-19 15:50:16,ISRG,0.296
2023-04-19 23:23:00,ISRG,0.0516
2023-04-20 02:06:00,ISRG,0.5106
2023-04-21 08:16:33,ISRG,0.2263
2023-04-21 10:02:00,ISRG,-0.2584
2023-04-23 11:00:00,ISRG,0.6369
2023-04-23 21:37:00,ISRG,0.296
2023-04-24 04:17:15,ISRG,0.6369
2023-04-24 04:40:00,ISRG,0.2023
2023-04-24 14:04:18,ISRG,0.4927
2023-04-25 03:00:00,ISRG,0.5149
2023-04-25 07:07:00,ISRG,0.5267
2023-04-26 03:20:43,ISRG,0.3384
2023-04-26 17:30:00,ISRG,-0.1027
2023-04-27 00:52:00,ISRG,-0.128
2023-04-27 03:45:09,ISRG,0.3182
2023-04-27 06:33:01,ISRG,-0.3612
2023-04-28 01:24:00,ISRG,0.4466
2023-04-28 10:02:00,ISRG,0.5106
2023-05-01 04:00:00,ISRG,0.2023
2023-05-02 04:20:00,ISRG,0.6705
2023-05-03 04:00:38,ISRG,0.5267
2023-05-03 04:22:11,ISRG,0.2023
2023-05-03 05:41:12,ISRG,0.6705
2023-05-03 10:03:00,ISRG,0.5106
2023-05-04 03:41:00,ISRG,0.4019
2023-05-04 05:27:12,ISRG,0.2023
2023-05-04 06:53:00,ISRG,0.836
