,headline,final_score,datetime
0,Coke Vs. Pepsi: Which Is The Better Buy For Dividends?,66,2023-05-04 23:19:03
3,"PepsiCo Inc. stock rises Thursday, outperforms market",90,2023-05-04 10:17:00
6,PepsiCo (PEP) Declares $1.26 Dividend,86,2023-05-03 18:19:05
7,"PepsiCo Inc. stock falls Wednesday, still outperforms market",90,2023-05-03 10:17:00
10,Best Dividend Stock to Buy: AT&T vs. GM vs. Pepsi,60,2023-05-03 05:00:00
13,PepsiCo Declares Quarterly Dividend,86,2023-05-02 13:25:00
15,Pepsi raises dividend by 10%,60,2023-05-02 09:38:00
17,"The Zacks Analyst Blog Highlights PepsiCo, General Mills and Colgate-Palmolive",86,2023-05-02 05:39:12
18,Is It Too Late to Buy PepsiCo Stock?,86,2023-05-02 05:35:00
19,Pepsi bottler Varun Beverages posts Q1 profit jump; announces stock split,60,2023-05-02 00:37:17
20,"PepsiCo, Inc. (NASDAQ:PEP) Q1 2023 Earnings Call Transcript",86,2023-05-01 22:12:20
21,PepsiCo Inc. stock outperforms competitors on strong trading day,90,2023-05-01 21:18:00
22,PepsiCo raises dividend by 10% to $1.265,86,2023-05-01 21:03:00
25,"PepsiCo Inc. stock rises Monday, outperforms market",90,2023-05-01 10:16:00
26,Wall Street Bulls Look Optimistic About PepsiCo (PEP): Should You Buy?,86,2023-05-01 06:30:01
35,"Why PepsiCo, Inc. (NASDAQ:PEP) Looks Like A Quality Company",86,2023-04-29 06:00:24
37,Prebiotic soda Olipop approaches $200 million in annual sales — and CEO says Coca-Cola and PepsiCo have already come knocking ,57,2023-04-29 02:00:01
42,"PepsiCo Inc. stock rises Friday, still underperforms market",90,2023-04-28 10:16:00
46,PepsiCo`s Winning Formula: Innovation And Expansion Drive Growth,86,2023-04-28 05:02:00
52,Barclays Maintains PepsiCo (PEP) Overweight Recommendation,86,2023-04-27 18:09:18
53,PepsiCo's Winning Formula: Innovation And Expansion Drive Growth,86,2023-04-27 18:00:14
55,"PepsiCo Inc. stock rises Thursday, still underperforms market",90,2023-04-27 10:18:00
