,ticker,sentiment
2023-04-10 21:01:00,TRIP,0.6249
2023-04-13 04:00:52,TRIP,0.8479
2023-04-14 11:18:01,TRIP,0.0258
2023-04-16 13:43:45,TRIP,0.6369
2023-04-17 23:23:00,TRIP,-0.2732
2023-04-18 03:30:00,TRIP,0.5106
2023-04-20 01:21:00,TRIP,-0.296
2023-04-20 05:39:00,TRIP,0.2023
2023-04-20 05:50:00,TRIP,0.296
2023-04-20 13:17:14,TRIP,0.296
2023-04-20 21:52:00,TRIP,-0.128
2023-04-21 14:27:20,TRIP,0.2263
2023-04-24 13:54:06,TRIP,-0.2732
2023-04-25 04:22:43,TRIP,0.296
2023-04-30 18:34:00,TRIP,-0.0516
2023-05-01 06:59:00,TRIP,-0.2263
2023-05-02 19:43:00,TRIP,0.296
2023-05-02 20:26:00,TRIP,-0.2263
2023-05-02 21:03:00,TRIP,-0.4019
2023-05-03 09:24:00,TRIP,-0.0258
2023-05-03 12:20:00,TRIP,0.4939
2023-05-03 15:35:10,TRIP,0.5106
2023-05-03 22:41:00,TRIP,0.2023
2023-05-04 22:06:52,TRIP,-0.3919
