,headline,final_score,datetime
0,International Paper Co. stock underperforms Thursday when compared to competitors,86,2023-05-04 10:02:00
2,Is International Paper Company (NYSE:IP) Potentially Undervalued?,86,2023-05-03 10:22:56
3,International Paper Co. stock outperforms market despite losses on the day,86,2023-05-03 10:02:00
4,International Paper Co. stock underperforms Tuesday when compared to competitors,86,2023-05-02 10:02:00
5,Deutsche Bank Maintains International Paper (IP) Sell Recommendation,86,2023-05-01 22:36:26
6,"International Paper Co. stock rises Monday, outperforms market",86,2023-05-01 10:01:00
8,International Paper price target lowered to $27 from $31 at Deutsche Bank,86,2023-05-01 02:11:00
9,"International Paper Co. stock rises Friday, still underperforms market",86,2023-04-28 10:01:00
10,RBC Capital Upgrades International Paper (IP),86,2023-04-28 08:26:23
11,Wells Fargo Maintains International Paper (IP) Equal-Weight Recommendation,86,2023-04-28 08:26:21
12,International Paper upgraded to Outperform at RBC Capital,86,2023-04-28 02:38:00
14,Q1 2023 International Paper Co Earnings Call,86,2023-04-27 23:19:10
15,RBC upgrades International Paper to Outperform on `compelling` valuation,86,2023-04-27 22:21:00
16,International Paper upgraded to Outperform from Sector Perform at RBC Capital,86,2023-04-27 21:13:00
18,"International Paper (IP) Q1 Earnings Beat Estimates, Down Y/Y",86,2023-04-27 07:45:02
19,International Paper Company (IP) Q1 2023 Earnings Call Transcript,86,2023-04-27 07:19:08
20,International Paper Company 2023 Q1 - Results - Earnings Call Presentation,86,2023-04-27 07:03:21
21,International Paper (IP) Beats Q1 Earnings and Revenue Estimates,86,2023-04-27 05:25:12
22,International Paper Reports First Quarter 2023 Results,86,2023-04-27 04:00:00
23,International Paper is Oversold,80,2023-04-27 03:32:00
24,International Paper shed 5% as softer demand factors into quarterly results,86,2023-04-27 02:14:00
25,International Paper: Q1 Earnings Snapshot,86,2023-04-27 00:21:00
26,"International Paper Non-GAAP EPS of $0.53 beats by $0.06, revenue of $5.02B misses by $10M",86,2023-04-26 23:21:00
27,"International Paper reports Q1 adjusted EPS 53c, consensus 45c",86,2023-04-26 23:05:00
28,International Paper Co. stock outperforms competitors despite losses on the day,86,2023-04-26 10:01:00
29,International Paper's Global Impact: Thriving People and Communities Highlights,86,2023-04-26 09:30:00
30,10 Overlooked Large-Cap Stocks with Cheap Multiples,57,2023-04-26 09:02:56
