,headline,final_score,datetime
0,"Block beats earnings expectations, shakes off short seller report",86,2023-05-04 15:04:15
1,Block reports 26% rise in first-quarter revenue,86,2023-05-04 13:16:57
2,H&R Block to Participate in the Wolfe Research Virtual May Consumer Conference,86,2023-05-04 13:15:00
3,Snap-on (SNA) Stock Gains More Than 14% YTD: Here's Why,56,2023-05-04 09:09:04
4,H&R Block Inc. stock outperforms competitors despite losses on the day,90,2023-05-03 21:01:00
5,Block investors may seek clarity on Cash App after Hindenburg report,86,2023-05-03 03:01:38
6,H&R Block Inc. stock underperforms Wednesday when compared to competitors,90,2023-05-02 21:01:00
7,H&R Block (HRB) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,86,2023-05-02 07:02:02
8,"H&R Block Inc. stock falls Tuesday, underperforms market",90,2023-05-01 21:01:00
9,H&R Block Announces Quarterly Cash Dividend,86,2023-05-01 13:42:00
10,H&R Block Inc. stock outperforms competitors on strong trading day,90,2023-04-30 21:01:00
11,H&R Block declares $0.29 dividend,86,2023-04-30 20:58:00
13,Goldman Sachs Reaffirms Their Sell Rating on H&R Block (HRB),86,2023-04-30 04:25:00
14,"H&R Block Inc. stock falls Friday, underperforms market",90,2023-04-28 09:59:00
15,Barrington Sticks to Their Buy Rating for H&R Block (HRB),86,2023-04-27 01:35:00
16,"H&R Block to Release Fiscal 2023 Third Quarter Results on May 9, 2023",86,2023-04-25 13:05:00
17,H&R Block Secures a Spot on Forbes’ List of Best Employers for Diversity for Third Consecutive Year,86,2023-04-25 08:59:00
21,H&R Block settles trademark lawsuit against Block over name change,86,2023-04-24 15:49:54
22,UPDATE 1-H&R Block settles trademark lawsuit against Block over name change,86,2023-04-24 15:49:51
23,H&R Block agrees to drop trademark lawsuit against Block over name change,86,2023-04-24 09:31:21
25,H&R Block Inc. stock outperforms market on strong trading day,90,2023-04-21 09:59:00
26,Wall Street Analysts Think H&R Block (HRB) Could Surge 28.01%: Read This Before Placing a Bet,86,2023-04-21 06:55:01
27,"Turn H&R Block Into A High Yielder, Selling Covered Calls",86,2023-04-20 19:54:32
28,"H&R Block Inc. stock falls Thursday, underperforms market",90,2023-04-20 09:59:00
30,H&R Block Unveils a Sensory Room for Associates at its Corporate Headquarters in Honor of Autism Awareness Month,57,2023-04-20 06:00:00
31,"H&R Block Inc. stock falls Wednesday, underperforms market",90,2023-04-19 09:59:00
33,"H&R Block Inc. stock falls Monday, underperforms market",90,2023-04-17 09:59:00
35,H&R Block Inc. stock underperforms Friday when compared to competitors,90,2023-04-14 09:59:00
41,A Public Service Message from H&R Block: Definitely Do Your Taxes,86,2023-04-10 06:10:00
46,H&R Block Inc. stock underperforms Thursday when compared to competitors,90,2023-04-06 09:59:00
47,What Makes H&R Block (HRB) a Strong Investment Despite Weakness in Q4?,86,2023-04-06 05:31:02
49,"H&R Block: Resilient To Downturns, Good Long-Term Buy",86,2023-04-05 07:49:54
50,H&R Block Continues to Drive Innovation with New Vice President of Data Science & Analytics,86,2023-04-04 08:55:00
58,Here's Why H&R Block (HRB) Stock is a Great Pick Right Now,86,2023-03-31 08:33:03
59,Hindenburg says Block response confirms it inflated Cash App user counts,86,2023-03-31 07:00:57
62,H&R Block Inc. stock underperforms Thursday when compared to competitors despite daily gains,90,2023-03-30 09:59:00
63,UPDATE 2-Block says Cash App has 44 mln verified monthly users after Hindenburg report,86,2023-03-30 09:43:26
64,Block says Cash App had more than 51 mln active customers monthly,86,2023-03-30 08:58:17
66,Fortune Names H&R Block “One of America’s Most Innovative Companies”,86,2023-03-29 07:47:00
67,"H&R Block Inc. stock remains steady Tuesday, still outperforms market",90,2023-03-28 09:59:00
70,"H&R Block Inc. stock rises Friday, outperforms market",90,2023-03-24 09:59:00
71,Payments firm Block's Australian shares slump after Hindenburg report,86,2023-03-23 17:33:34
72,Block's Australia shares drop nearly 16% after Hindenburg report,86,2023-03-23 16:36:34
73,Hindenburg takes aim at Dorsey's payments firm Block; shares plunge,86,2023-03-23 07:57:14
75,H&R Block offers DIY and expert tax filing options at affordable prices — here's what you need to know,86,2023-03-22 02:00:01
77,Investing in H&R Block (NYSE:HRB) three years ago would have delivered you a 218% gain,86,2023-03-20 08:08:10
79,"H&R Block Inc. stock rises Thursday, still underperforms market",90,2023-03-16 09:59:00
82,"H&R Block Inc. stock rises Tuesday, still underperforms market",90,2023-03-14 10:00:00
83,H&R Block Customers Can Now Open a Spruce Account When Working with a Tax Pro,86,2023-03-14 05:54:00
84,H & R Block Larger Than S&P 500 Component Newell Brands,86,2023-03-13 20:47:00
85,H&R Block (HRB) Down 5.7% Since Last Earnings Report: Can It Rebound?,86,2023-03-09 08:30:04
86,"With the March 15 Entity Filing Deadline Approaching, Businesses Could Save Up to 50% on Entity Tax Prep with Block Advisors",57,2023-03-09 05:30:00
87,CoinTracker Partners With H&R Block to Streamline Crypto Tax Filing Process,86,2023-03-09 01:00:00
88,"Changing the Game: H&R Block Unites with Fabletics and Jambys, Plus 50 Female College Athletes for Second Year of its “A Fair Shot” Program",57,2023-03-08 05:32:00
89,"H&R Block Inc. stock rises Tuesday, outperforms market",90,2023-03-07 09:00:00
90,H&R Block Inc. stock underperforms Monday when compared to competitors despite daily gains,90,2023-03-06 08:59:00
