,ticker,sentiment
2023-04-05 16:40:13,HES,0.0085
2023-04-05 20:34:18,HES,0.7184
2023-04-06 15:15:10,HES,0.34
2023-04-11 08:56:20,HES,0.5106
2023-04-11 12:57:09,HES,0.6486
2023-04-13 14:41:09,HES,-0.3612
2023-04-13 21:41:00,HES,0.2732
2023-04-20 14:41:02,HES,-0.3612
2023-04-21 05:32:00,HES,0.1779
2023-04-26 00:58:00,HES,-0.296
2023-04-26 04:34:37,HES,0.4404
2023-04-26 09:44:00,HES,0.6597
2023-04-26 09:45:47,HES,0.7351
2023-04-26 09:58:00,HES,0.5106
2023-04-27 16:11:22,HES,0.4019
2023-04-28 09:58:00,HES,0.5106
2023-04-30 23:17:56,HES,0.8402
2023-05-02 21:01:00,HES,0.3089
2023-05-04 02:58:00,HES,-0.3182
2023-05-04 17:17:29,HES,0.2263
2023-05-04 23:27:49,HES,0.32
