,headline,final_score,datetime
0,Genuine Parts Co. stock outperforms competitors despite losses on the day,90,2023-05-03 20:58:00
1,Genuine Parts (GPC) Declares $0.95 Dividend,86,2023-05-02 21:04:18
2,Genuine Parts Co. stock outperforms market on strong trading day,90,2023-05-02 20:58:00
3,Goldman Sachs Upgrades Genuine Parts (GPC),86,2023-05-02 12:40:36
6,Genuine Parts declares $0.95 dividend,86,2023-05-02 00:49:00
7,Genuine Parts a Top Ranked SAFE Dividend Stock With 2.2% Yield (GPC),86,2023-05-01 23:40:00
8,Genuine Parts Company shakes free of bear rating from Goldman Sachs,90,2023-05-01 22:55:00
9,"Genuine Parts Co. stock rises Tuesday, outperforms market",90,2023-05-01 20:58:00
13,Genuine Parts Company Declares Regular Quarterly Dividend,90,2023-05-01 13:38:00
16,Genuine Parts Co. stock outperforms competitors on strong trading day,90,2023-04-30 20:58:00
17,"Genuine Parts upgraded to Neutral at Goldman on valuation, resilience",86,2023-04-30 20:23:00
18,Genuine Parts upgraded to Neutral from Sell at Goldman Sachs,86,2023-04-30 20:20:00
19,Genuine Parts Company (NYSE:GPC) is a favorite amongst institutional investors who own 81%,90,2023-04-29 06:32:11
20,"Genuine Parts Co. stock rises Friday, still underperforms market",90,2023-04-27 20:58:00
21,Genuine Parts (GPC) Shares Cross Above 200 DMA,86,2023-04-26 21:03:00
22,Genuine Parts Company (NYSE:GPC) Q1 2023 Earnings Call Transcript,90,2023-04-26 08:55:51
23,Genuine Parts Co. stock underperforms Wednesday when compared to competitors,90,2023-04-25 20:58:00
27,Warning: GPC is at high risk of cutting its dividend,60,2023-04-21 22:49:00
28,Wedbush Reiterates Genuine Parts (GPC) Neutral Recommendation,86,2023-04-21 08:45:58
29,Truist Securities Maintains Genuine Parts (GPC) Buy Recommendation,86,2023-04-21 08:45:56
30,"Analysts Offer Insights on Industrial Goods Companies: Genuine Parts Company (GPC), Knight Transportation (KNX) and Union Pacific (UNP)",60,2023-04-21 04:40:00
31,"Genuine Parts question `aimed in` Advance Auto`s direction, says Gordon Haskett",86,2023-04-21 02:16:00
32,Q1 2023 Genuine Parts Co Earnings Call,90,2023-04-21 01:23:06
33,Genuine Parts price target raised to $195 from $186 at Truist,86,2023-04-20 23:21:00
34,Genuine Parts Company (GPC) Gets a Hold from Bank of America Securities,90,2023-04-20 21:26:00
35,Genuine Parts Co. stock underperforms Friday when compared to competitors,90,2023-04-20 20:58:00
36,"Genuine Parts (GPC) Q1 Earnings & Sales Beat, Increase Y/Y",86,2023-04-20 09:48:04
37,Genuine Parts (GPC) Q1 Earnings: How Key Metrics Compare to Wall Street Estimates,86,2023-04-20 06:30:01
38,"Genuine Parts stock gains on earnings beat, raised profit outlook",86,2023-04-20 05:52:00
39,Genuine Parts raises 2023 profit outlook on strong demand for auto parts,86,2023-04-20 05:47:32
40,Genuine Parts Company (GPC) Q1 2023 Earnings Call Transcript,90,2023-04-20 05:18:07
