,ticker,sentiment
2023-04-05 00:24:00,HBAN,-0.128
2023-04-05 09:32:00,HBAN,0.7003
2023-04-05 14:10:26,HBAN,-0.3612
2023-04-05 23:53:00,HBAN,-0.128
2023-04-05 23:53:00,HBAN,0.2023
2023-04-06 01:27:00,HBAN,-0.296
2023-04-06 02:59:00,HBAN,0.4215
2023-04-06 14:09:35,HBAN,0.5106
2023-04-08 06:07:31,HBAN,0.4404
2023-04-09 18:09:00,HBAN,0.2023
2023-04-10 20:59:00,HBAN,0.5106
2023-04-11 00:55:08,HBAN,-0.3919
2023-04-11 01:56:00,HBAN,0.5267
2023-04-11 20:30:00,HBAN,0.1779
2023-04-11 22:14:00,HBAN,-0.128
2023-04-12 20:10:00,HBAN,-0.6124
2023-04-14 05:45:00,HBAN,0.128
2023-04-18 18:05:00,HBAN,0.296
2023-04-19 09:58:00,HBAN,0.5106
2023-04-20 00:30:00,HBAN,-0.3612
2023-04-20 05:00:37,HBAN,0.8225
2023-04-20 05:15:12,HBAN,0.2023
2023-04-20 06:24:01,HBAN,0.5267
2023-04-20 07:05:47,HBAN,-0.3818
2023-04-20 12:35:00,HBAN,-0.34
2023-04-21 05:38:00,HBAN,-0.128
2023-04-22 01:21:00,HBAN,0.2023
2023-04-23 03:17:23,HBAN,-0.743
2023-04-25 14:10:07,HBAN,0.2263
2023-04-26 02:00:00,HBAN,0.4019
2023-05-01 00:35:00,HBAN,-0.5267
2023-05-01 02:00:00,HBAN,0.4939
2023-05-01 04:26:00,HBAN,-0.34
2023-05-01 05:40:00,HBAN,0.2023
2023-05-03 08:25:46,HBAN,-0.1531
2023-05-04 00:46:00,HBAN,0.4767
