,headline,final_score,datetime
0,CFRA Maintains American Electric Power (AEP) Hold Recommendation,86,2023-05-05 06:18:18
2,"American Electric Power Company, Inc. 2023 Q1 - Results - Earnings Call Presentation",86,2023-05-04 05:32:43
3,"American Electric Power Company, Inc. (AEP) Q1 2023 Earnings Call Transcript",86,2023-05-04 05:28:02
4,"American Electric Power revenue rises as continues moves to ""simplify""",86,2023-05-04 05:25:00
5,"AEP plans to sell retail business, focus on regulated utilities",60,2023-05-04 03:59:00
6,"AEP REPORTS FIRST-QUARTER EARNINGS, REAFFIRMS 2023 GUIDANCE",60,2023-05-04 03:57:00
7,AEP: Q1 Earnings Snapshot,60,2023-05-04 00:14:00
8,"American Electric Power Non-GAAP EPS of $1.11 misses by $0.01, revenue of $4.7B beats by $130M",86,2023-05-03 23:15:00
9,"American Electric backs FY23 operating EPS view $5.19-$5.39, consensus $5.28",86,2023-05-03 23:14:00
10,"American Electric reports Q1 operating EPS $1.11, consensus $1.11",86,2023-05-03 23:13:00
11,American Electric Power Co. Inc. stock outperforms market on strong trading day,87,2023-05-03 20:36:00
13,American Electric Power Q1 2023 Earnings Preview,86,2023-05-03 04:56:00
14,American Electric Power Co. Inc. stock outperforms competitors despite losses on the day,87,2023-05-02 20:36:00
15,"American Electric Power Co. Inc. stock falls Tuesday, underperforms market",87,2023-05-01 20:36:00
16,AEP SCHEDULES LIVE WEBCAST OF QUARTERLY EARNINGS CALL,60,2023-05-01 06:56:00
18,American Electric Power Co. Inc. stock underperforms Friday when compared to competitors,87,2023-04-28 09:34:00
19,American Electric Power (AEP) Declares $0.83 Dividend,86,2023-04-26 17:45:38
20,AEP RECOGNIZED AS ONE OF AMERICA'S BEST EMPLOYERS FOR DIVERSITY,60,2023-04-26 09:00:00
21,AEP Makes Notable Cross Below Critical Moving Average,60,2023-04-25 23:37:00
22,AEP DECLARES QUARTERLY DIVIDEND ON COMMON STOCK,60,2023-04-25 10:18:00
23,"American Electric Power Co. Inc. stock rises Tuesday, outperforms market",87,2023-04-25 09:34:00
24,American Electric Power declares $0.83 dividend,86,2023-04-25 05:26:00
25,American Electric Power (AEP) Receives a Rating Update from a Top Analyst,86,2023-04-25 01:47:00
26,Unusual Call Option Trade in American Electric Power (AEP)  Worth $110.60K,86,2023-04-24 14:16:56
27,"American Electric Power Co. Inc. stock rises Monday, outperforms market",87,2023-04-24 09:34:00
31,Morgan Stanley Maintains American Electric Power (AEP) Overweight Recommendation,86,2023-04-20 13:22:35
32,"American Electric Power Co. Inc. stock rises Wednesday, outperforms market",87,2023-04-19 09:34:00
34,Mizuho Maintains American Electric Power (AEP) Buy Recommendation,86,2023-04-18 16:37:10
35,Citigroup Maintains American Electric Power (AEP) Neutral Recommendation,86,2023-04-18 04:13:27
36,Algonquin Power downgraded at BofA after Kentucky Power deal called off,86,2023-04-17 23:52:00
37,American Electric price target lowered to $100 from $101 at Mizuho,86,2023-04-17 22:48:00
38,Morgan Stanley Keeps Their Buy Rating on American Electric Power (AEP),86,2023-04-17 20:46:00
41,BMO Capital Maintains American Electric Power (AEP) Outperform Recommendation,86,2023-04-17 16:35:49
42,IN BRIEF: AEP reaffirms guidance for 2023 operating earnings,60,2023-04-17 10:00:00
43,AEP OUTLINES STRATEGIC FOCUS ON KENTUCKY,60,2023-04-17 03:59:00
44,"American Electric Power, Algonquin Power pull Kentucky asset deal (update)",86,2023-04-17 02:49:00
45,TD sees low odds of Algonquin acquisition of AEP unit progressing,60,2023-04-17 01:47:00
46,American Electric price target raised to $100 from $99 at Citi,86,2023-04-17 00:52:00
47,"Algonquin Power, American Electric Mutually End $2.65B Kentucky Asset Sale",86,2023-04-17 00:25:00
48,American Electric price target raised to $102 from $100 at BMO Capital,86,2023-04-17 00:16:00
49,Algonquin Power & Utilities Corp. and American Electric Power Mutually Agree to Terminate Kentucky Power Transaction,86,2023-04-16 23:59:00
