,ticker,2022-05-29,2021-05-30,2020-05-31,2019-05-26
Manipulation score(Fraud),CAG,-2.3282287739472043,-2.523736505201481,-2.5598371683633014,-1.991892486233238
Altman Z-score(Fraud),CAG,-1.0755099048568755,-1.1262571807971082,-0.8478660696319605,-0.6978101045560902
McKee ratio(Fraud),CAG,0.020002196152596234,0.033136531939461145,0.023354870500388713,0.07122629588604655
