,headline,final_score,datetime
0,Eastman Announces 2023 Annual Meeting Stockholder Vote Results,86,2023-05-04 13:31:00
1,"Eastman Chemical Co. stock falls Thursday, underperforms market",90,2023-05-04 09:52:00
2,Eastman Board Declares Dividend,86,2023-05-04 09:32:00
3,Eastman Chemical (EMN) Could Be a Great Choice,86,2023-05-04 08:45:03
4,Eastman Chemical declares $0.79 dividend,86,2023-05-04 04:52:00
5,"Eastman Chemical Co. stock falls Wednesday, underperforms market",90,2023-05-03 09:52:00
6,Eastman Chemical Company (NYSE:EMN) is a favorite amongst institutional investors who own 85%,90,2023-05-03 04:28:07
7,"Eastman Chemical Co. stock falls Tuesday, underperforms market",90,2023-05-02 09:52:00
8,"Analysts Are Bullish on Top Materials Stocks: Eastman Chemical (EMN), Avantor (AVTR)",86,2023-05-02 02:10:00
9,Eastman Chemical price target raised to $84 from $82 at Mizuho,86,2023-05-01 22:39:00
10,Barclays Maintains Eastman Chemical (EMN) Equal-Weight Recommendation,86,2023-05-01 10:24:57
11,Keybanc Maintains Eastman Chemical (EMN) Overweight Recommendation,86,2023-05-01 10:24:55
12,Eastman Chemical Co. stock outperforms competitors despite losses on the day,90,2023-05-01 09:52:00
15,Analysts Offer Insights on Materials Companies: Eastman Chemical (EMN) and LyondellBasell (LYB),86,2023-05-01 05:20:00
17,Eastman Chemical price target raised to $106 from $96 at KeyBanc,86,2023-04-30 22:13:00
18,Analysts Have Conflicting Sentiments on These Materials Companies: Eastman Chemical (EMN) and Mohawk (MHK),86,2023-04-30 22:12:00
19,Eastman Chemical price target raised to $90 from $87 at Barclays,86,2023-04-30 21:16:00
20,Analysts Offer Insights on Materials Companies: Eastman Chemical (EMN) and Avantor (AVTR),86,2023-04-30 20:30:00
21,Eastman Chemical (EMN) Gets a Hold from Barclays,86,2023-04-30 19:36:00
22,Q1 2023 Eastman Chemical Co Earnings Call,90,2023-04-28 21:38:07
23,Eastman Chemical Co. stock outperforms competitors on strong trading day,90,2023-04-28 09:52:00
24,Eastman Chemical's (EMN) Q1 Earnings & Sales Surpass Estimates,86,2023-04-28 05:16:12
25,Eastman Chemical Company (EMN) Q1 2023 Earnings Call Transcript,90,2023-04-28 04:58:05
26,EMN Makes Bullish Cross Above Critical Moving Average,60,2023-04-28 02:56:00
27,Here's What Key Metrics Tell Us About Eastman Chemical (EMN) Q1 Earnings,86,2023-04-27 16:30:11
28,Eastman Chemical (EMN) Q1 Earnings and Revenues Beat Estimates,86,2023-04-27 14:55:09
29,Eastman Announces First-Quarter 2023 Financial Results,86,2023-04-27 13:15:00
30,Eastman Chemical: Q1 Earnings Snapshot,86,2023-04-27 09:48:00
31,"Eastman Chemical Non-GAAP EPS of $1.63 beats by $0.40, revenue of $2.41B misses by $10M",86,2023-04-26 20:25:00
32,"Eastman Chemical sees FY23 adjusted EPS up 5%-15%, consensus $7.77",86,2023-04-26 20:20:00
33,"Eastman Chemical reports Q1 adjusted EPS $1.63, consensus $1.25",86,2023-04-26 20:19:00
36,Eastman Chemical Co. stock outperforms market on strong trading day,90,2023-04-26 09:52:00
37,Eastman Chemical Q1 2023 Earnings Preview,86,2023-04-25 21:39:00
38,"Eastman Chemical Co. stock rises Monday, outperforms market",90,2023-04-24 09:52:00
39,"Eastman Chemical Co. stock falls Friday, underperforms market",90,2023-04-21 09:52:00
41,Eastman Chemical Co. stock underperforms Thursday when compared to competitors,90,2023-04-20 09:52:00
42,Eastman Chemical (EMN) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,86,2023-04-20 07:02:02
43,Eastman Chemical (EMN) to Report Q1 Earnings: What's in Store?,86,2023-04-19 03:22:10
44,Wells Fargo Maintains Eastman Chemical (EMN) Equal-Weight Recommendation,86,2023-04-17 16:39:55
46,"Analysts Conflicted on These Materials Names: Codexis (CDXS), CF Holdings (CF) and Eastman Chemical (EMN)",86,2023-04-17 00:31:00
47,Eastman Chemical (NYSE:EMN) shareholders have earned a 18% CAGR over the last three years,86,2023-04-16 07:52:29
49,"Eastman Chemical Co. stock rises Thursday, still underperforms market",90,2023-04-13 09:52:00
50,Piper Sandler Upgrades Eastman Chemical (EMN),86,2023-04-12 23:31:39
53,"S&P 500 Futures Climb in Premarket Trading; National Instruments, Eastman Chemical Lead",86,2023-04-12 00:30:00
54,"Eastman Chemical Co. stock rises Tuesday, outperforms market",90,2023-04-11 09:52:00
55,EMN vs. AIQUY: Which Stock Should Value Investors Buy Now?,60,2023-04-11 08:40:03
56,Are Investors Undervaluing Eastman Chemical (EMN) Right Now?,86,2023-04-11 06:40:01
57,Eastman Chemical price target lowered to $96 from $98 at KeyBanc,86,2023-04-10 22:20:00
58,Piper upgrades six chemical stocks on feedstock cost shifts,86,2023-04-10 20:55:00
59,Eastman Chemical upgraded to Overweight from Neutral at Piper Sandler,86,2023-04-10 20:06:00
60,"Eastman Schedules First-Quarter 2023 Financial Results News Release and SEC Form 8-K Filing, Teleconference and Webcast, and Release of Additional Information",57,2023-04-06 07:00:00
61,EPA proposes rules limiting chemical plant pollution,86,2023-04-05 20:20:00
62,Eastman Chemical Co. stock underperforms Wednesday when compared to competitors,90,2023-04-05 09:52:00
63,"Eastman Chemical Co. stock rises Monday, still underperforms market",90,2023-04-03 09:51:00
