,headline,final_score,datetime
0,"Waste Management Inc. stock rises Thursday, outperforms market",90,2023-05-04 10:33:00
1,WM June 23rd Options Begin Trading,60,2023-05-04 03:10:00
2,Waste Management Stock Cleaning Up; Big Money Investors Buy In,86,2023-05-03 12:15:00
3,Waste Management Inc. stock outperforms market on strong trading day,90,2023-05-03 10:33:00
4,Waste Management Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-02 10:32:00
5,"Waste Management Inc. stock rises Monday, outperforms market",90,2023-05-01 10:31:00
6,Analysts Offer Insights on Services Companies: Yum! Brands (YUM) and Waste Management (WM),86,2023-05-01 03:02:00
7,"Analysts Conflicted on These Services Names: Domino`s Pizza (DPZ), Waste Management (WM) and Driven Brands Holdings (DRVN)",86,2023-05-01 01:51:00
8,Waste Management price target raised to $186 from $180 at Citi,86,2023-04-30 01:26:00
10,Stifel Upgrades Waste Management (WM),86,2023-04-28 12:55:34
11,"Waste Management Inc. stock rises Friday, outperforms market",90,2023-04-28 10:31:00
12,Waste Management upgraded to Buy at Stifel on commodity recovery,86,2023-04-28 01:12:00
13,Waste Management upgraded to Buy on margin pickup at Stifel,86,2023-04-27 22:30:00
14,Waste Management upgraded to Buy from Hold at Stifel,86,2023-04-27 22:17:00
15,Raymond James Maintains Waste Management (WM) Outperform Recommendation,86,2023-04-27 20:06:59
16,Waste Management Inc. stock underperforms Thursday when compared to competitors,90,2023-04-27 10:33:00
17,Waste Management's (WM) Q1 Earnings and Revenues Beat Estimates,86,2023-04-27 07:41:02
18,"Waste Management, Inc. (WM) Q1 2023 Earnings Call Transcript",86,2023-04-27 07:21:05
19,"Calculating The Fair Value Of Waste Management, Inc. (NYSE:WM)",86,2023-04-27 05:00:26
20,Waste Management Breaks Below 200-Day Moving Average - Notable for WM,86,2023-04-27 03:19:00
21,WM (NYSE:WM) Tops Estimates; Analysts See Limited Upside,60,2023-04-26 23:30:00
22,Analysts Offer Insights on Services Companies: Domino`s Pizza (DPZ) and Waste Management (WM),86,2023-04-26 19:30:00
23,Waste Management (WM) Surpasses Q1 Earnings and Revenue Estimates,86,2023-04-26 16:35:11
24,WM Announces First Quarter Earnings,60,2023-04-26 15:00:00
25,Waste Management: Q1 Earnings Snapshot,86,2023-04-26 11:26:00
26,Waste Management Inc. stock underperforms Wednesday when compared to competitors,90,2023-04-26 10:31:00
27,"Noteworthy Wednesday Option Activity: WM, ODFL, NKE",60,2023-04-26 05:39:00
29,Waste Management`s revenue rises 5% to beat estimates,86,2023-04-25 23:02:00
30,"Waste Management Non-GAAP EPS of $1.31 beats by $0.02, revenue of $4.89B beats by $30M",86,2023-04-25 22:12:00
31,Waste Management reports Q1 total volume up 1.2%,86,2023-04-25 22:03:00
32,"Waste Management reports Q1 EPS $1.30, consensus $1.29",86,2023-04-25 22:02:00
33,Waste Management Inc. stock outperforms competitors despite losses on the day,90,2023-04-25 10:31:00
37,"Waste Management, Inc. (NYSE:WM) is largely controlled by institutional shareholders who own 82% of the company",86,2023-04-22 04:00:21
38,"Waste Management Inc. stock falls Friday, underperforms market",90,2023-04-21 10:31:00
40,Waste Management Stock (NYSE:WM): Can Industry Leadership Justify Its Valuation?,86,2023-04-21 01:08:00
42,Waste Management (WM) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,86,2023-04-19 07:01:02
44,Waste Management (WM) Stock Sinks As Market Gains: What You Should Know,86,2023-04-18 15:15:10
45,"Waste Management Inc. stock falls Tuesday, underperforms market",90,2023-04-18 10:31:00
46,"Waste Management, Waste Connections rated Buy in new coverage at Truist",86,2023-04-18 05:56:00
47,Truist Securities Initiates Coverage of Waste Management (WM) with Buy Recommendation,86,2023-04-18 04:40:42
48,"Analysts Conflicted on These Services Names: Global Payments (GPN), McDonald`s (MCD) and Waste Management (WM)",86,2023-04-17 22:04:00
49,"Waste Management Inc. stock rises Monday, still underperforms market",90,2023-04-17 10:31:00
50,RBC Capital Keeps Their Hold Rating on Waste Management (WM),86,2023-04-17 01:46:00
51,Waste Management initiated with a Buy at Truist,86,2023-04-16 20:50:00
53,Is Now The Time To Put Waste Management (NYSE:WM) On Your Watchlist?,86,2023-04-15 04:00:55
54,"Waste Management Inc. stock rises Thursday, still underperforms market",90,2023-04-13 10:31:00
55,Waste Management (WM) Gains As Market Dips: What You Should Know,86,2023-04-12 15:15:10
56,Waste Management Stock Sees RS Rating Rise To 71,86,2023-04-12 11:27:00
57,Waste Management Inc. stock outperforms competitors on strong trading day,90,2023-04-12 10:31:00
59,"Waste Management Inc. stock rises Tuesday, outperforms market",90,2023-04-11 10:31:00
60,Waste Management Inc. stock underperforms Monday when compared to competitors,90,2023-04-10 10:31:00
62,Waste Management: Steady Growth But Slightly Overpriced Right Now,86,2023-04-09 00:07:24
63,Waste Management Looking To Turn Green Initiatives Into Greenbacks,86,2023-04-08 22:43:29
64,Is Waste Management A Buy At These Levels?,86,2023-04-08 19:14:59
65,Analysts Conflicted on These Services Names: Healthcare Services (HCSG) and Waste Management (WM),86,2023-04-07 01:51:00
66,Robert W. Baird Remains a Hold on Waste Management (WM),86,2023-04-06 18:46:00
68,Morgan Stanley Maintains Waste Management (WM) Equal-Weight Recommendation,86,2023-04-06 14:06:40
70,Waste Management price target raised to $181 from $179 at Morgan Stanley,86,2023-04-06 01:15:00
71,"Waste Management on track to grow EBITDA, free cash flow nearly 2-times by FY27",86,2023-04-05 23:36:00
72,Waste Management price target raised to $167 from $158 at BMO Capital,86,2023-04-05 23:33:00
73,Bank of America Securities Sticks to Its Hold Rating for Waste Management (WM),86,2023-04-05 22:06:00
74,Morgan Stanley Reaffirms Their Hold Rating on Waste Management (WM),86,2023-04-05 21:05:00
75,"Waste Management Inc. stock falls Wednesday, underperforms market",90,2023-04-05 10:31:00
76,Waste Management (WM) Gains 6.3% in Past 3 Months: Here's How,86,2023-04-05 07:17:02
77,WM Hosts 2023 Virtual Sustainability Investor Day,60,2023-04-05 05:07:00
78,"Waste Management Inc. stock falls Tuesday, still outperforms market",90,2023-04-04 10:31:00
79,Waste Management (WM) Outpaces Stock Market Gains: What You Should Know,86,2023-04-03 15:00:10
80,"Insiders who sold US$5.3m worth of Waste Management, Inc. (NYSE:WM were amply compensated",86,2023-04-03 04:00:42
81,"Waste Management Inc. stock rises Friday, still underperforms market",90,2023-03-31 10:37:00
82,"Notable Friday Option Activity: WM, MSFT, ORCL",60,2023-03-31 05:19:00
84,TD Cowen Initiates Coverage of Waste Management (WM) with Outperform Recommendation,86,2023-03-30 18:25:33
86,Waste Management's (NYSE:WM) five-year earnings growth trails the 15% YoY shareholder returns,86,2023-03-30 04:00:37
87,Bullish Two Hundred Day Moving Average Cross - WM,60,2023-03-30 03:31:00
88,"Waste Management, Waste Connections rated Outperform in new coverage by TD Cowen",86,2023-03-30 02:38:00
90,Waste Management initiated with an Outperform at TD Cowen,86,2023-03-29 23:37:00
91,Citigroup Keeps Their Buy Rating on Waste Management (WM),86,2023-03-29 22:36:00
92,"Waste Management Inc. stock rises Wednesday, outperforms market",90,2023-03-29 10:31:00
93,11 Best Waste Management Stocks to Buy Now,86,2023-03-28 20:14:12
95,"Waste Connections: Stability In Waste Management, But At A Premium",86,2023-03-26 19:40:55
97,WM Sets Date for First Quarter Earnings Release Conference Call,60,2023-03-23 16:16:00
98,"Waste Management Inc. stock falls Thursday, underperforms market",90,2023-03-23 10:32:00
100,WM May 5th Options Begin Trading,60,2023-03-23 03:14:00
101,"Waste Management Inc. stock falls Wednesday, still outperforms market",90,2023-03-22 10:31:00
