,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),NTRS,155036.7,183889.8,170003.9,136828.4
Total liabilities(figures in $M),NTRS,143777.2,171873.0,158315.6,125737.4
Common stock(figures in $M),NTRS,11259.5,12016.8,11688.3,11091.0
Retained earnings(figures in $M),NTRS,13798.5,13117.3,12207.7,11656.7
Accumulated other comprehensive income(figures in $M),NTRS,-1569.2,-35.6,428.0,-194.7
Total stockholders' equity(figures in $M),NTRS,11259.5,12016.8,11688.3,11091.0
Total liabilities and stockholders' equity(figures in $M),NTRS,155036.7,183889.8,170003.9,136828.4
