,headline,final_score,datetime
0,Credit Suisse Maintains Electronic Arts (EA) Outperform Recommendation,86,2023-05-04 06:24:06
1,Electronic Arts price target raised to $138 from $132 at Credit Suisse,86,2023-05-03 23:03:00
2,Electronic Arts Inc. stock underperforms Thursday when compared to competitors,90,2023-05-03 20:52:00
3,"Noteworthy Thursday Option Activity: EA, PRU, C",57,2023-05-03 18:19:00
4,Electronic Arts (EA) to Report Q4 Earnings: What's in Store?,86,2023-05-03 10:35:05
5,Electronic Arts Inc. stock outperforms competitors despite losses on the day,90,2023-05-03 09:51:00
7,Electronic Arts Inc.'s (NASDAQ:EA) Has Had A Decent Run On The Stock market: Are Fundamentals In The Driver's Seat?,90,2023-05-03 04:47:05
10,Baseball Is Bigger Than Ever at EA SPORTS With Super Mega Baseball 4 Launching Worldwide June 2,57,2023-05-02 09:00:00
11,Electronic Arts (EA) Reports Next Week: Wall Street Expects Earnings Growth,86,2023-05-02 07:01:02
12,Stifel Maintains Electronic Arts (EA) Buy Recommendation,86,2023-05-02 06:09:07
14,Electronic Arts price target raised to $141 from $137 at Stifel,86,2023-05-01 22:55:00
15,"Electronic Arts Inc. stock rises Monday, outperforms market",90,2023-05-01 09:51:00
17,"EA`s `Jedi: Survivor` achieves top spot in U.K. boxed sales, GI.biz reports",60,2023-05-01 03:47:00
18,Analysts Offer Insights on Technology Companies: Electronic Arts (EA) and Playtika Holding (PLTK),86,2023-05-01 01:20:00
19,"Electronic Arts Inc. stock rises Friday, still underperforms market",90,2023-04-28 09:51:00
21,"If You Invested $1000 in Electronic Arts a Decade Ago, This is How Much It'd Be Worth Now",86,2023-04-28 05:30:12
22,Microsoft is betting its future on cloud gaming — but that's what tripped up the Activision deal,57,2023-04-27 18:10:21
23,Electronic Arts Catches a Downgrade. Microsoft’s Activision Deal Is Why.,86,2023-04-27 08:00:00
24,EA’s stock catches downgrade as blocked Microsoft deal for Activision eliminates ‘takeout premium’,60,2023-04-27 07:12:00
25,BMO Capital Downgrades Electronic Arts (EA),86,2023-04-27 04:48:18
30,EA slips as BMO downgrades on smaller takeover chance after UK ruling,60,2023-04-27 01:16:00
32,BMO Capital downgrades Electronic Arts (EA) to a Hold,86,2023-04-26 20:56:00
