,headline,final_score,datetime
1,SWN June 23rd Options Begin Trading,60,2023-05-04 03:09:00
2,Southwestern Energy: Undervalued Natural Gas Company,86,2023-05-03 23:30:00
4,RBC Capital Reiterates Southwestern Energy (SWN) Sector Perform Recommendation,86,2023-05-02 22:22:35
5,Southwestern Energy (SWN) Receives a Rating Update from a Top Analyst,86,2023-05-02 04:26:00
7,Goldman Sachs Reaffirms Their Hold Rating on Southwestern Energy (SWN),86,2023-04-30 01:35:00
8,Q1 2023 Southwestern Energy Co Earnings Call,90,2023-04-28 22:53:58
9,Southwestern Energy Company (SWN) Q1 2023 Earnings Call Transcript,90,2023-04-28 05:47:09
10,Southwestern Energy (SWN) Gets a Buy from Piper Sandler,86,2023-04-27 23:16:00
11,Citigroup Reaffirms Their Hold Rating on Southwest Airlines (LUV),53,2023-04-27 22:56:00
12,Bank of America Securities Keeps Their Buy Rating on Southwest Airlines (LUV),53,2023-04-27 22:55:00
13,Siebert Williams Shank & Co Keeps Their Hold Rating on Southwestern Energy (SWN),86,2023-04-27 22:35:00
14,Southwestern Energy (SWN) Beats Q1 Earnings and Revenue Estimates,86,2023-04-27 15:35:10
15,Southwestern Energy Announces First Quarter 2023 Results,86,2023-04-27 13:18:00
16,Southwestern Energy: Q1 Earnings Snapshot,86,2023-04-27 10:29:00
17,June 9th Options Now Available For Southwestern Energy (SWN),86,2023-04-27 03:07:00
18,Goldman Sachs Keeps Their Hold Rating on Southwest Airlines (LUV),53,2023-04-26 22:05:00
19,"Southwestern Energy Non-GAAP EPS of $0.31 beats by $0.03, revenue of $2.12B beats by $40M",86,2023-04-26 20:25:00
20,Southwestern Energy sees Q2 total production 408-420 Bcfe,86,2023-04-26 20:21:00
21,"Southwestern Energy reports Q1 adjusted EPS 31c, consensus 25c",86,2023-04-26 20:20:00
22,Southwestern Energy options imply 3.4% move in share price post-earnings,86,2023-04-26 19:11:00
24,Susquehanna Maintains Southwestern Energy (SWN) Positive Recommendation,86,2023-04-21 08:43:22
25,Southwestern Energy (SWN) Receives a Hold from RBC Capital,86,2023-04-21 01:46:00
26,Southwestern Energy: Think Like An Acquirer,86,2023-04-20 23:47:28
27,Southwestern Energy price target lowered to $7 from $7.50 at Susquehanna,86,2023-04-20 23:12:00
28,Southwestern Energy (SWN) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,86,2023-04-20 07:02:02
29,UBS Initiates Coverage of Southwestern Energy (SWN) with Neutral Recommendation,86,2023-04-19 17:50:36
30,Piper Sandler Maintains Southwestern Energy (SWN) Overweight Recommendation,86,2023-04-19 17:50:34
31,Southwestern Energy price target lowered to $8 from $9 at Piper Sandler,86,2023-04-19 01:02:00
32,Southwestern Energy initiated with a Neutral at UBS,86,2023-04-18 23:26:00
33,Southwestern Energy assumed with a Neutral at UBS,86,2023-04-17 23:18:00
37,SWN June 2nd Options Begin Trading,60,2023-04-13 03:47:00
38,Wells Fargo Downgrades Southwestern Energy (SWN),86,2023-04-11 14:50:40
41,Mid-Cap Energy Producers Ranked By Quality,86,2023-04-11 01:55:03
42,Southwestern Energy downgraded to Underweight from Equal Weight at Wells Fargo,86,2023-04-10 22:30:00
44,"Southwestern Energy Schedules First Quarter Conference Call for April 28, 2023",86,2023-04-10 14:14:00
45,Southwestern Energy initiated with a Hold at Seibert Williams,86,2023-04-09 22:40:00
47,Southwestern Energy (SWN) Receives a Hold from Mizuho Securities,86,2023-04-06 19:56:00
48,Implied Volatility Surging for Southwestern (SWN) Stock Options,86,2023-04-06 05:44:12
53,"With 79% institutional ownership, Southwestern Energy Company (NYSE:SWN) is a favorite amongst the big guns",90,2023-03-28 04:59:44
55,Southwestern Energy price target lowered to $5 from $6 at Morgan Stanley,86,2023-03-27 00:38:00
56,Southwestern Energy Larger Than S&P 500 Component Norwegian Cruise Line Holdings,86,2023-03-26 20:37:00
57,May 5th Options Now Available For Southwestern Energy (SWN),86,2023-03-23 03:15:00
60,SWN May 19th Options Begin Trading,60,2023-03-16 04:58:00
61,Southwestern Energy price target lowered to $6 from $7 at BMO Capital,86,2023-03-13 00:18:00
62,"Analysts` Opinions Are Mixed on These Utilities Stocks: Public Service Enterprise (PEG), Southwestern Energy (SWN) and Sunrun (RUN)",86,2023-03-12 21:51:00
63,"Analysts Offer Insights on Utilities Companies: Northwest Gas (NWN), Southwestern Energy (SWN) and KLX Energy Services Holdings (KLXE)",86,2023-03-10 02:31:00
64,Southwestern Energy management to meet with Truist,86,2023-03-09 19:55:00
65,SWN April 28th Options Begin Trading,60,2023-03-08 17:19:00
66,Unusual Call Option Trade in Southwestern Energy (SWN)  Worth $139.73K,86,2023-03-07 13:05:21
67,RBC Capital Keeps Their Hold Rating on Southwestern Energy (SWN),86,2023-03-07 02:25:00
68,Southwestern Energy price target lowered to $9 from $10 at Piper Sandler,86,2023-03-06 23:58:00
