,ticker,sentiment
2023-04-19 09:52:00,EQR,-0.2584
2023-04-20 02:53:00,EQR,0.4019
2023-04-20 09:09:04,EQR,0.0772
2023-04-23 02:00:00,EQR,-0.4215
2023-04-23 05:14:00,EQR,0.7783
2023-04-24 05:36:12,EQR,0.2732
2023-04-24 09:08:04,EQR,-0.128
2023-04-24 20:25:00,EQR,-0.2263
2023-04-25 02:00:00,EQR,-0.5267
2023-04-25 14:11:45,EQR,0.6369
2023-04-25 14:45:09,EQR,-0.2263
2023-04-26 07:51:02,EQR,-0.2263
2023-04-27 01:15:00,EQR,0.34
2023-04-27 06:25:01,EQR,0.2023
2023-04-27 20:01:20,EQR,0.5106
2023-04-28 05:19:27,EQR,0.3182
2023-04-28 09:52:00,EQR,0.5106
2023-05-01 05:57:11,EQR,0.5106
2023-05-01 09:52:00,EQR,0.5106
2023-05-02 11:56:52,EQR,-0.0516
2023-05-03 09:52:00,EQR,0.3089
2023-05-04 03:15:00,EQR,0.3818
2023-05-04 09:52:00,EQR,-0.2584
