,ticker,sentiment
2023-04-20 02:16:00,BBBY,-0.296
2023-04-20 03:00:00,BBBY,-0.2732
2023-04-20 03:10:00,BBBY,0.5423
2023-04-20 03:32:00,BBBY,0.3818
2023-04-20 07:02:02,BBBY,0.3818
2023-04-20 13:14:39,BBBY,-0.4215
2023-04-20 22:41:00,BBBY,0.4019
2023-04-21 02:07:00,BBBY,-0.4389
2023-04-21 19:51:20,BBBY,0.3612
2023-04-22 23:36:04,BBBY,-0.5106
2023-04-23 01:27:00,BBBY,0.1779
2023-04-23 02:26:29,BBBY,-0.3182
2023-04-23 03:00:54,BBBY,-0.3182
2023-04-23 04:21:47,BBBY,-0.4215
2023-04-23 07:42:58,BBBY,-0.5423
2023-04-23 15:31:00,BBBY,-0.5574
2023-04-23 18:08:00,BBBY,0.6249
2023-04-23 18:12:00,BBBY,-0.5106
2023-04-23 18:15:00,BBBY,-0.5106
2023-04-23 18:23:00,BBBY,0.296
2023-04-23 18:55:00,BBBY,0.4588
2023-04-23 19:48:00,BBBY,0.4588
2023-04-23 20:28:00,BBBY,-0.296
2023-04-23 23:36:00,BBBY,-0.3818
2023-04-24 00:39:00,BBBY,0.5574
2023-04-24 01:26:00,BBBY,0.296
2023-04-24 01:53:00,BBBY,0.296
2023-04-24 01:59:31,BBBY,-0.3182
2023-04-24 02:04:00,BBBY,-0.296
2023-04-24 02:56:00,BBBY,0.4215
2023-04-24 04:01:00,BBBY,-0.296
2023-04-24 07:17:21,BBBY,-0.34
2023-04-24 09:21:00,BBBY,0.5994
2023-04-24 09:24:00,BBBY,0.5267
2023-04-24 09:49:00,BBBY,0.5719
2023-04-24 10:17:21,BBBY,-0.4019
2023-04-24 12:43:18,BBBY,-0.3182
2023-04-24 14:38:25,BBBY,0.3182
2023-04-24 15:20:30,BBBY,-0.5994
2023-04-24 15:36:00,BBBY,-0.3818
2023-04-24 20:39:00,BBBY,0.4939
2023-04-24 20:56:00,BBBY,-0.2263
2023-04-24 22:30:42,BBBY,-0.1531
2023-04-25 02:30:00,BBBY,0.7184
2023-04-25 03:34:22,BBBY,-0.4939
2023-04-25 03:53:00,BBBY,0.34
2023-04-25 04:16:00,BBBY,-0.5994
2023-04-25 06:00:01,BBBY,0.8316
2023-04-25 06:00:56,BBBY,-0.5106
2023-04-25 09:52:44,BBBY,0.2023
2023-04-25 22:20:00,BBBY,0.5719
2023-04-25 23:31:00,BBBY,-0.3818
2023-04-26 00:48:00,BBBY,0.34
2023-04-26 01:31:00,BBBY,0.2732
2023-04-26 01:47:00,BBBY,0.0772
2023-04-26 02:42:00,BBBY,-0.2263
2023-04-26 02:48:00,BBBY,-0.1531
2023-04-26 09:34:00,BBBY,-0.1531
2023-04-26 09:34:00,BBBY,-0.5574
2023-04-26 11:19:00,BBBY,0.5719
2023-04-26 23:41:00,BBBY,-0.4588
2023-04-26 23:57:00,BBBY,0.4939
2023-04-27 00:15:00,BBBY,-0.1531
2023-04-27 02:01:00,BBBY,0.3818
2023-04-27 02:13:00,BBBY,0.296
2023-04-27 05:27:00,BBBY,0.743
2023-04-27 06:26:00,BBBY,0.1779
2023-04-27 10:34:00,BBBY,0.5106
2023-04-27 20:18:00,BBBY,0.3818
2023-04-28 03:53:00,BBBY,0.3818
2023-04-28 04:52:00,BBBY,0.3818
2023-04-28 07:59:00,BBBY,0.3818
2023-04-28 09:57:00,BBBY,0.3182
2023-04-28 13:05:00,BBBY,-0.4019
2023-04-28 15:38:00,BBBY,0.8176
2023-04-29 01:23:00,BBBY,0.5859
2023-04-29 06:22:41,BBBY,0.5859
2023-04-30 22:49:00,BBBY,-0.3612
2023-05-01 00:31:00,BBBY,0.368
2023-05-01 03:52:00,BBBY,0.4404
2023-05-01 17:43:09,BBBY,0.2263
2023-05-01 23:30:00,BBBY,-0.4019
2023-05-01 23:39:00,BBBY,0.4215
2023-05-02 00:06:00,BBBY,0.2023
2023-05-02 10:51:00,BBBY,-0.5574
2023-05-02 18:00:00,BBBY,0.296
2023-05-02 22:08:00,BBBY,-0.296
2023-05-03 00:38:53,BBBY,0.5106
2023-05-03 03:42:00,BBBY,-0.5423
2023-05-03 10:21:00,BBBY,0.34
