,headline,final_score,datetime
0,Here's Why Home Depot (NYSE:HD) Has Caught The Eye Of Investors,86,2023-05-05 04:00:56
2,"Home Depot Inc. stock falls Thursday, underperforms market",86,2023-05-04 09:59:00
5,Home Depot Inc. stock underperforms Wednesday when compared to competitors,86,2023-05-03 09:59:00
10,Home Depot Inc. stock underperforms Tuesday when compared to competitors,86,2023-05-02 09:58:00
11,The Home Depot Foundation Invests More Than $4.4 Million To Help Communities Respond to Natural Disasters,86,2023-05-02 06:45:00
13,The Home Depot to Host First Quarter Earnings Conference Call on May 16,86,2023-05-02 05:00:00
14,Home Depot Now Stocks SpaceX’s Starlink Terminal. It’s Not Having A Stellar Impact.,86,2023-05-02 04:02:00
18,Home Depot (HD) Dips More Than Broader Markets: What You Should Know,86,2023-05-01 14:45:09
19,Home Depot Inc. stock outperforms competitors despite losses on the day,86,2023-05-01 09:58:00
24,"With 73% ownership, The Home Depot, Inc. (NYSE:HD) boasts of strong institutional backing",90,2023-04-30 05:00:27
25,Best Dividend Stock to Buy Now: Home Depot vs. Target vs. Macy's,86,2023-04-30 04:00:00
28,Home Depot Inc. stock outperforms market on strong trading day,86,2023-04-28 09:58:00
29,Where Will Home Depot Stock Be in 3 Years?,86,2023-04-28 02:10:00
31,Team Depot Volunteers Repair and Rebuild Army Veteran’s Home in North Carolina,86,2023-04-27 11:45:00
32,"The Home Depot, Inc. (HD) is Attracting Investor Attention: Here is What You Should Know",90,2023-04-27 06:00:01
34,Interesting HD Put And Call Options For June 9th,60,2023-04-27 02:52:00
36,Team Depot Volunteers Repair and Rebuild Army Veteran`s Home in North Carolina,86,2023-04-26 18:47:00
37,Protecting the Climate: The Home Depot’s Supply Chain Efficiency,86,2023-04-26 07:15:00
39,Protecting the Climate: The Home Depot`s Supply Chain Efficiency,86,2023-04-26 02:18:00
41,"Home Depot Inc. stock falls Wednesday, underperforms market",86,2023-04-25 20:59:00
42,"Dow`s 267-point fall led by losses in shares of Home Depot, Honeywell",86,2023-04-25 19:26:00
46,The Home Depot Foundation To Fund More Than 750 New Housing Units for Veterans Facing Homelessness,86,2023-04-25 06:30:00
47,Video: Dow Analyst Moves: HD,60,2023-04-25 05:05:00
