,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Manipulation score(Fraud),LH,-2.4531031211109906,-2.58314955001503,-2.196400931417267,-2.5465925885776444
Altman Z-score(Fraud),LH,-1.7875913806177133,-2.0433545582805337,-1.6760276043958828,-1.2460992226076548
McKee ratio(Fraud),LH,0.05363720977177245,0.38575212700234707,0.11672910042305805,0.0018463221029534846
