,headline,final_score,datetime
0,Disney World Has Good News On a Disliked Policy,86,2023-05-05 06:12:00
1,The Walt Disney Company: Buckle Up For Big News,90,2023-05-05 03:29:04
2,Florida legislature approves bill allowing board to cancel Disney deals,86,2023-05-05 01:52:40
5,20 Biggest Holding Companies in USA,51,2023-05-04 14:37:59
8,Fox (FOXA) to Report Q3 Earnings: What's in the Offing?,51,2023-05-04 11:13:06
9,ETG: This Globally-Diverse CEF Is Worth Considering For Your Portfolio Today,58,2023-05-04 10:18:57
10,"Walt Disney Co. stock falls Thursday, underperforms market",90,2023-05-04 09:49:00
11,"Key Florida business lobby isn't picking sides in feud between its allies Disney, DeSantis",86,2023-05-04 09:24:28
12,Will the Force Be with Walt Disney Stock After Earnings?,86,2023-05-04 09:23:51
14,Disney World Has Surprising Good News For Visitors,86,2023-05-04 07:03:00
15,Why This 1 Consumer Discretionary Stock Could Be a Great Addition to Your Portfolio,60,2023-05-04 06:30:01
16,"Video: Dow Movers: DIS, INTC",60,2023-05-04 02:22:00
20,Walt Disney Co. stock outperforms competitors on strong trading day,90,2023-05-03 09:49:00
21,"DeSantis battle unlikely to hurt Disney, says former Disney exec",86,2023-05-03 08:56:51
22,Earnings Preview: Walt Disney (DIS) Q2 Earnings Expected to Decline,86,2023-05-03 07:01:02
26,Disney: Outstanding Brand Power With Turnaround Tailwinds,86,2023-05-03 03:54:00
27,Disney May Have A Fundamental Problem,86,2023-05-03 03:23:26
31,"Dow rallies 100 points on gains for shares of Intel, Walt Disney",86,2023-05-02 18:22:00
32,Disney World Makes a Desperate Star Wars Move (You May Love It),86,2023-05-02 17:47:00
33,DeSantis battle is 'helping Disney': Former Disney Executive,86,2023-05-02 14:47:16
34,The timeline of Disney and Florida Governor DeSantis' feud,86,2023-05-02 14:12:12
35,Disney boycotts unlikely to have 'any impact on the parks': Former Disney EVP,86,2023-05-02 14:08:51
40,"Walt Disney Co. stock falls Tuesday, underperforms market",90,2023-05-02 09:49:00
42,"Disney, DeSantis and opening Pandora's box",86,2023-05-02 07:35:12
50,"Disney countersued by Florida board handpicked by DeSantis, slams previous 'puppet government'",86,2023-05-02 01:52:00
52,DeSantis-appointed board sues Disney in latest tug-of-war in Florida,86,2023-05-01 23:06:00
54,"Disney sued by appointed board for control of park`s expansion, NY Times report",86,2023-05-01 22:05:00
56,"Hollywood Writers to Strike, Hitting Disney; Netflix; Other Major Entertainment Names",86,2023-05-01 20:48:00
57,What You Missed On Wall Street On Tuesday,51,2023-05-01 20:33:00
58,"Hollywood Writers` Strike to hit Disney, Netflix, and Others",86,2023-05-01 20:31:00
60,DIS Makes Notable Cross Below Critical Moving Average,60,2023-05-01 19:54:00
61,Unusual Put Option Trade in Walt Disney Co (DIS)  Worth $200.00K,90,2023-05-01 17:45:20
62,"Unusual Call Option Trade in Walt Disney Co (DIS)  Worth $1,660.00K",90,2023-05-01 17:41:23
