,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),UNM,61434.9,70115.6,70625.8,67013.4
Total liabilities(figures in $M),UNM,52237.4,58699.2,59754.8,57048.4
Common stock(figures in $M),UNM,30.8,30.7,30.7,30.6
Retained earnings(figures in $M),UNM,12912.1,11853.2,11269.6,10728.7
Accumulated other comprehensive income(figures in $M),UNM,-2756.6,354.1,374.2,37.3
Total stockholders' equity(figures in $M),UNM,9197.5,11416.4,10871.0,9965.0
Total liabilities and stockholders' equity(figures in $M),UNM,61434.9,70115.6,70625.8,67013.4
