,headline,final_score,datetime
1,DTE Energy Co. stock outperforms competitors on strong trading day,90,2023-05-04 09:30:00
2,DTE Energy Board of Directors declares quarterly dividend,86,2023-05-04 08:57:00
3,DTE Energy declares $0.9525 dividend,86,2023-05-04 04:52:00
4,Time To Worry? Analysts Just Downgraded Their DTE Energy Company (NYSE:DTE) Outlook,90,2023-05-04 03:22:26
5,DTE Energy Co. stock outperforms market on strong trading day,90,2023-05-03 09:30:00
7,DTE Energy Co. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:30:00
8,WEC Energy's quarterly net income falls on lower electricity demand,86,2023-05-01 05:03:57
10,"DTE Energy First Quarter 2023 Earnings: EPS Beats Expectations, Revenues Lag",86,2023-04-29 05:05:35
11,DTE Energy Co. stock underperforms Friday when compared to competitors,90,2023-04-28 09:30:00
12,Q1 2023 DTE Energy Co Earnings Call,90,2023-04-27 21:59:06
13,DTE Energy (DTE) Posts Lower-Than-Expected Q1 Earnings,86,2023-04-27 09:02:04
14,DTE Energy Company 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-27 09:00:18
15,DTE Energy Company (DTE) Q1 2023 Earnings Call Transcript,90,2023-04-27 08:09:08
16,"DTE Energy beats profit estimates on lower costs, non-utility gains",86,2023-04-27 05:26:23
17,DTE Energy reports first quarter earnings and accomplishments,86,2023-04-27 04:00:00
18,DTE Energy: Q1 Earnings Snapshot,86,2023-04-27 00:01:00
19,GLOBAL BROKER RATINGS: Berenberg cuts Dassault; HSBC cuts S&N,56,2023-04-26 23:53:00
20,"DTE Energy reaffirms FY23 operating EPS guidance $6.09-$6.40, consensus $6.22",86,2023-04-26 23:16:00
21,"DTE Energy reports Q1 operating EPS $1.33, consensus $1.25",86,2023-04-26 23:15:00
22,"DTE Energy Non-GAAP EPS of $1.33 misses by $0.69, reaffirms guidance",86,2023-04-26 23:14:00
23,"DTE Energy Co. stock falls Wednesday, underperforms market",90,2023-04-26 09:30:00
24,"Utilities Q1 Earnings Due on Apr 27: DTE, CMS, XEL & More",86,2023-04-26 08:28:03
25,DTE Energy Q1 2023 Earnings Preview,86,2023-04-25 20:08:00
26,Entergy: This Renewable-Focused Utility Could Be Worthy Of Purchase Today,66,2023-04-25 10:27:32
27,"DTE Energy Co. stock rises Tuesday, outperforms market",90,2023-04-25 09:30:00
28,What's in the Cards for DTE Energy (DTE) in Q1 Earnings?,86,2023-04-25 05:58:12
29,Guggenheim Maintains DTE Energy (DTE) Buy Recommendation,86,2023-04-24 10:08:43
30,DTE Energy price target lowered to $127 from $131 at Guggenheim,86,2023-04-24 01:46:00
32,"DTE Energy Co. stock rises Friday, outperforms market",90,2023-04-21 09:30:00
33,"DTE Energy Co. stock rises Thursday, outperforms market",90,2023-04-20 09:30:00
34,Why DTE Energy (DTE) Could Beat Earnings Estimates Again,86,2023-04-20 09:10:04
35,DTE Energy (DTE) Expected to Beat Earnings Estimates: Can the Stock Move Higher?,86,2023-04-20 07:02:02
36,Morgan Stanley Maintains DTE Energy (DTE) Overweight Recommendation,86,2023-04-20 06:39:29
37,"DTE Energy Co. stock falls Tuesday, underperforms market",90,2023-04-18 09:30:00
38,"DTE Energy announces commissioning of Michigan’s largest wind park, Meridian Wind",86,2023-04-18 06:00:00
39,DTE Energy announces commissioning of Meridian Wind,86,2023-04-18 01:10:00
40,"DTE Energy Co. stock falls Monday, underperforms market",90,2023-04-17 09:30:00
44,DTE Energy Co. stock outperforms market despite losses on the day,90,2023-04-14 09:30:00
45,J.P. Morgan Sticks to Its Hold Rating for DTE Energy (DTE),86,2023-04-14 00:06:00
46,"DTE Energy schedules first quarter 2023 earnings release, conference call",86,2023-04-13 13:57:00
47,"DTE Energy Co. stock falls Thursday, underperforms market",90,2023-04-13 09:30:00
48,"DTE Energy Co. stock falls Wednesday, still outperforms market",90,2023-04-12 09:30:00
49,Toyota North America on Path to Achieve 100% Renewable Energy for Michigan Operations Through DTE Energy's MIGreenPower Program,60,2023-04-12 04:00:00
50,BMO Capital Maintains DTE Energy (DTE) Market Perform Recommendation,86,2023-04-10 20:04:30
51,DTE Energy price target raised to $124 from $123 at BMO Capital,86,2023-04-09 23:23:00
56,DTE Energy management to meet with Wolfe Research,86,2023-04-02 20:55:00
57,"DTE Energy Co. stock rises Friday, still underperforms market",90,2023-03-31 09:30:00
58,Recent uptick might appease DTE Energy Company (NYSE:DTE) institutional owners after losing 15% over the past year,60,2023-03-31 07:43:44
59,"CMS Energy: Attractive Total Return Potential, Valuation Make Strong Case",86,2023-03-30 10:24:08
60,"DTE Energy Co. stock rises Wednesday, outperforms market",90,2023-03-29 09:30:00
62,DTE Energy Foundation grants $3 million to United Way for Southeastern Michigan and partner agencies to feed families in need,60,2023-03-29 06:00:00
65,"DTE Energy Moves Up In Market Cap Rank, Passing CBRE Group",86,2023-03-23 21:25:00
66,Eversource Energy: Debt Concerns Result In A Good Entry Point For This 3.67%-Yielder,86,2023-03-23 09:24:08
67,DAX-listed German companies achieve record turnover in 2022 - EY,56,2023-03-23 04:53:00
71,Portland General Electric ropes in Felton from DTE to be COO,86,2023-03-19 18:38:00
73,"DTE Energy Co. stock falls Friday, underperforms market",90,2023-03-17 09:30:00
75,"DTE Energy Co. stock rises Thursday, still underperforms market",90,2023-03-16 09:30:00
76,WEC Energy Group: Some Good Things But Overly Expensive,86,2023-03-16 06:10:13
77,DTE Energy invests $2.5 billion with Michigan suppliers including Detroit-based and diverse businesses,86,2023-03-16 05:08:00
78,May 19th Options Now Available For DTE Energy (DTE),86,2023-03-16 03:41:00
79,DTE Energy invests $2.5B with Michigan suppliers in 2022,86,2023-03-16 00:11:00
80,"Ex-Dividend Reminder: DTE Energy, Popular and Stock Yards Bancorp",86,2023-03-15 02:34:00
81,DTE Energy Offers Stability At A Price,86,2023-03-14 10:48:54
82,"DTE Energy Co. stock rises Tuesday, still underperforms market",90,2023-03-14 09:30:00
84,OGE Energy: A Safe Haven In Uncertain Times,86,2023-03-13 12:44:22
87,Duke Energy's (DUK) Pisgah Ridge Solar Project Comes Online,86,2023-03-10 07:22:03
88,DTE Energy Has Become Attractive Again,86,2023-03-10 06:45:40
91,J.P. Morgan Remains a Hold on DTE Energy (DTE),86,2023-03-08 22:06:00
92,DTE Energy Co. stock outperforms competitors despite losses on the day,90,2023-03-08 19:31:00
