,ticker,sentiment
2023-04-04 17:41:00,DTE,0.3818
2023-04-04 18:38:00,DTE,-0.6908
2023-04-09 23:23:00,DTE,0.2732
2023-04-10 20:04:30,DTE,0.2732
2023-04-12 04:00:00,DTE,0.2732
2023-04-13 09:30:00,DTE,0.2732
2023-04-13 13:57:00,DTE,0.2732
2023-04-14 00:06:00,DTE,0.2732
2023-04-14 09:30:00,DTE,0.52
2023-04-17 00:08:00,DTE,-0.2732
2023-04-17 05:44:35,DTE,0.4939
2023-04-17 09:30:00,DTE,0.2732
2023-04-18 06:00:00,DTE,0.2732
2023-04-18 09:30:00,DTE,0.2732
2023-04-20 06:39:29,DTE,-0.1027
2023-04-20 07:02:02,DTE,0.2732
2023-04-20 09:10:04,DTE,0.2732
2023-04-21 09:30:00,DTE,0.2732
2023-04-23 23:59:00,DTE,-0.296
2023-04-24 01:46:00,DTE,0.1531
2023-04-24 10:08:43,DTE,0.2732
2023-04-25 05:58:12,DTE,0.2732
2023-04-25 09:30:00,DTE,0.2732
2023-04-25 10:27:32,DTE,0.4404
2023-04-25 20:08:00,DTE,0.2732
2023-04-26 09:30:00,DTE,0.2732
2023-04-26 23:14:00,DTE,0.0516
2023-04-26 23:16:00,DTE,0.2732
2023-04-26 23:53:00,DTE,-0.5267
2023-04-27 00:01:00,DTE,0.2732
2023-04-27 04:00:00,DTE,0.2732
2023-04-27 05:26:23,DTE,0.6369
2023-04-27 08:09:08,DTE,0.2732
2023-04-27 09:00:18,DTE,0.2732
2023-04-27 09:02:04,DTE,0.2732
2023-04-27 21:59:06,DTE,0.2732
2023-04-28 09:30:00,DTE,0.2732
2023-04-29 05:05:35,DTE,-0.0772
2023-05-01 00:35:00,DTE,-0.5267
2023-05-01 05:03:57,DTE,-0.4019
2023-05-02 09:30:00,DTE,0.2732
2023-05-03 09:30:00,DTE,0.6597
2023-05-04 03:22:26,DTE,-0.2023
2023-05-04 04:52:00,DTE,0.2732
2023-05-04 08:57:00,DTE,0.2732
2023-05-04 09:30:00,DTE,0.6597
2023-05-05 04:00:04,DTE,0.2023
