,headline,final_score,datetime
0,HSBC Upgrades Cognizant Technology Solutions  - (CTSH),86,2023-05-05 07:15:43
1,"Cognizant Technology Solutions Corp. stock rises Thursday, outperforms market",90,2023-05-04 09:48:00
2,RBC Capital Reiterates Cognizant Technology Solutions  - (CTSH) Sector Perform Recommendation,86,2023-05-04 09:13:52
3,BMO Capital Maintains Cognizant Technology Solutions  - (CTSH) Market Perform Recommendation,86,2023-05-04 09:13:51
4,Morgan Stanley Maintains Cognizant Technology Solutions  - (CTSH) Equal-Weight Recommendation,86,2023-05-04 09:13:51
5,"Cognizant (CTSH) Q1 Earnings Beat Estimates, Revenues Down Y/Y",86,2023-05-04 06:57:01
6,Q1 2023 Cognizant Technology Solutions Corp Earnings Call,90,2023-05-04 06:23:12
7,Cognizant (CTSH) Receives a Hold from RBC Capital,60,2023-05-04 04:26:00
9,Cognizant price target lowered to $70 from $73 at BMO Capital,86,2023-05-04 00:51:00
10,BMO Capital Remains a Hold on Cognizant (CTSH),60,2023-05-03 23:25:00
11,Morgan Stanley Reaffirms Their Hold Rating on Cognizant (CTSH),86,2023-05-03 22:35:00
12,Cognizant Technology Solutions Corporation 2023 Q1 - Results - Earnings Call Presentation,90,2023-05-03 15:07:08
13,Cognizant Technology Solutions Corporation (CTSH) Q1 2023 Earnings Call Transcript,90,2023-05-03 14:54:07
15,"Cognizant Technology Solutions Corp. stock falls Wednesday, underperforms market",90,2023-05-03 09:48:00
16,Cognizant: Q1 Earnings Snapshot,55,2023-05-03 09:08:00
19,"Cognizant Technology Non-GAAP EPS of $1.11 beats by $0.06, revenue of $4.8B beats by $70M",86,2023-05-02 20:08:00
20,"Cognizant sees FY23 adjusted EPS $4.11-$4.34, consensus $4.43",86,2023-05-02 20:03:00
21,"Cognizant sees Q2 revenue $4.83B-$4.88B, consensus $4.86B",86,2023-05-02 20:02:00
22,"Cognizant reports Q1 adjusted EPS $1.11, consensus $1.04",86,2023-05-02 20:02:00
24,"Cognizant Technology Solutions Corp. stock falls Tuesday, still outperforms market",90,2023-05-02 09:47:00
25,"Cognizant Technology Solutions Corp. stock rises Monday, outperforms market",90,2023-05-01 09:47:00
26,"Cognizant Technology Solutions Corp. stock rises Friday, outperforms market",90,2023-04-28 09:47:00
27,Cognizant (CTSH) to Report Q1 Earnings: What's in Store?,86,2023-04-28 09:40:04
28,"Cognizant Technology: Fairly Valued, Suggest Patience For A Better Entry Point",86,2023-04-26 21:33:06
30,Cognizant Technology Solutions Corp. stock outperforms market despite losses on the day,90,2023-04-26 09:47:00
31,Converge Technology Solutions' Stock Wilts As We Await Special Committee,86,2023-04-26 07:38:48
32,Converge Technology Solutions` Stock Wilts As We Await Special Committee,86,2023-04-25 18:41:00
33,"Nike Picks Cognizant For IT Support Functions, Building On Their 14-Year Collaboration",86,2023-04-25 11:37:40
34,Cognizant Technology Solutions Corp. stock outperforms competitors despite losses on the day,90,2023-04-25 09:47:00
35,Nike Expands Relationship with Cognizant to Manage its Global Technology Operations,86,2023-04-25 06:00:00
36,"Analysts Offer Insights on Technology Companies: Cognizant (CTSH), Thomson Reuters (TRI) and Cloudflare (NET)",86,2023-04-25 01:51:00
37,Nike expands relationship with Cognizant,53,2023-04-25 01:04:00
39,"Cognizant Technology Solutions Corp. stock rises Monday, still underperforms market",90,2023-04-24 09:47:00
40,"Cognizant Technology Solutions Corp. stock falls Friday, underperforms market",90,2023-04-21 09:47:00
41,Cognizant (CTSH) Receives a Hold from Robert W. Baird,86,2023-04-21 00:16:00
42,Cognizant Technology Solutions Corp. stock underperforms Thursday when compared to competitors,90,2023-04-20 09:47:00
43,In BRIEF: Cognizant Technology wins renewal to support US healthcare,86,2023-04-20 08:58:00
44,Horizon Healthcare Services Selects Cognizant to Support its Government Healthcare Programs for 1.2 Million Members,86,2023-04-20 06:00:00
45,Cognizant selected by Horizon to support government healthcare programs,86,2023-04-20 01:05:00
46,B of A Securities Maintains Cognizant Technology Solutions  - (CTSH) Underperform Recommendation,86,2023-04-19 14:00:41
48,Cognizant price target lowered to $55 from $59 at BofA,86,2023-04-18 23:46:00
49,Cognizant (CTSH): New Sell Recommendation for This Technology Giant,86,2023-04-18 22:06:00
51,Cognizant Technology Solutions Corp. stock outperforms competitors on strong trading day,90,2023-04-18 09:47:00
52,FCCI Modernizes Claims Operations Through New Cloud Migration with Cognizant and Guidewire,86,2023-04-18 06:00:00
55,Column: U.S. Justice Dept corporate crime policies face big test in Cognizant execs' hearing,86,2023-04-17 14:47:52
56,Cognizant Technology Solutions Corp. stock outperforms market on strong trading day,90,2023-04-17 09:47:00
57,"Cognizant Technology Solutions Corp. stock rises Thursday, still underperforms market",90,2023-04-13 09:47:00
58,Cognizant Schedules First Quarter 2023 Earnings Release and Conference Call,86,2023-04-12 13:15:00
59,Cognizant Named a Leader in Capital Markets Operations By Analyst Firm Everest Group,86,2023-04-12 06:00:00
61,"Cognizant Technology Solutions Corp. stock rises Tuesday, outperforms market",90,2023-04-11 09:47:00
62,Cognizant and Boehringer Ingelheim Collaborate on Unified Cloud Platform to Speed the Delivery of Life Saving Therapies,86,2023-04-11 06:00:00
63,Cognizant and Boehringer Ingelheim announce collaboration,86,2023-04-11 01:09:00
64,"Cognizant Technology Solutions Corp. stock falls Thursday, underperforms market",90,2023-04-06 09:47:00
65,Cognizant and Microsoft Collaborate to Bring Microsoft Cloud-based Technology Solutions to the Healthcare Market,86,2023-04-06 06:00:00
67,Cognizant signs UK Defra GBP74 million deal to enhance supply chain,86,2023-04-05 00:40:00
68,Cognizant Technology Solutions Corp. stock underperforms Tuesday when compared to competitors,90,2023-04-04 09:47:00
69,Cognizant Named a Top Provider of Healthcare Cloud-Based Administration,86,2023-04-04 06:00:00
70,Cognizant Names Bram Schot to Board of Directors,53,2023-03-31 13:05:00
72,"Cognizant Technology Solutions Corp. stock rises Wednesday, still underperforms market",90,2023-03-29 09:47:00
73,Cognizant Technology Solutions Corp. stock underperforms Wednesday when compared to competitors,90,2023-03-21 20:48:00
74,"Cognizant Technology Solutions Corp. stock rises Tuesday, still underperforms market",90,2023-03-21 09:47:00
75,Cognizant Technology Solutions Corp. stock underperforms Friday when compared to competitors,90,2023-03-17 09:47:00
77,Cognizant Technology Solutions Corp. stock underperforms Thursday when compared to competitors despite daily gains,90,2023-03-16 09:47:00
78,CTSH Dividend Yield Pushes Past 2%,60,2023-03-14 19:33:00
79,Cognizant Engaged by Volkswagen Group Ireland to Transform its Digital Customer Experience,86,2023-03-14 03:01:00
80,Cognizant Technology Solutions Corp. stock underperforms Monday when compared to competitors,90,2023-03-13 09:47:00
81,Robert W. Baird Keeps Their Hold Rating on Cognizant (CTSH),86,2023-03-13 05:46:00
82,Cognizant (CTSH): New Buy Recommendation for This Technology Giant,86,2023-03-13 04:26:00
83,RSI Alert: Cognizant Technology Solutions Now Oversold,86,2023-03-12 19:56:00
86,Morgan Stanley Keeps Their Hold Rating on Cognizant (CTSH),86,2023-03-08 20:35:00
87,"Cognizant Technology Solutions Moves Up In Market Cap Rank, Passing Aptiv",86,2023-03-08 19:57:00
88,"Cognizant back to basics strategy part of rebuild effort, says Susquehanna",86,2023-03-07 21:41:00
89,Cognizant Technology Solutions Corp. stock underperforms Wednesday when compared to competitors despite daily gains,90,2023-03-07 19:48:00
