,headline,final_score,datetime
2,Estee Lauder price target lowered to $230 from $287 at Barclays,86,2023-05-05 00:05:00
4,Estee Lauder: Q3 2023 Shows Signs Of Weakness,86,2023-05-04 23:09:49
5,Barclays Reaffirms Their Buy Rating on The Est��e Lauder Companies (EL),86,2023-05-04 20:35:00
6,"Estee Lauder Cos., Inc. - (EL) Declares $0.66 Dividend",86,2023-05-04 19:49:57
7,"RBC Capital Maintains Estee Lauder Cos., Inc. - (EL) Outperform Recommendation",86,2023-05-04 16:26:53
8,"UBS Maintains Estee Lauder Cos., Inc. - (EL) Neutral Recommendation",86,2023-05-04 16:26:51
9,Estee Lauder Cos. Cl A stock underperforms Thursday when compared to competitors,86,2023-05-04 09:52:00
10,"Telsey Advisory Group Maintains Estee Lauder Cos., Inc. - (EL) Outperform Recommendation",86,2023-05-04 09:19:52
11,"Citigroup Maintains Estee Lauder Cos., Inc. - (EL) Buy Recommendation",86,2023-05-04 09:19:50
12,"Oppenheimer Maintains Estee Lauder Cos., Inc. - (EL) Outperform Recommendation",86,2023-05-04 09:19:50
13,"Morgan Stanley Maintains Estee Lauder Cos., Inc. - (EL) Overweight Recommendation",86,2023-05-04 09:19:49
14,"Wells Fargo Maintains Estee Lauder Cos., Inc. - (EL) Overweight Recommendation",86,2023-05-04 09:19:48
15,"Canaccord Genuity Maintains Estee Lauder Cos., Inc. - (EL) Hold Recommendation",86,2023-05-04 09:19:47
16,"Goldman Sachs Maintains Estee Lauder Cos., Inc. - (EL) Buy Recommendation",86,2023-05-04 09:19:46
18,"Analysts Have Conflicting Sentiments on These Consumer Goods Companies: The Est��e Lauder Companies (EL), Ford Motor (F) and Etsy (ETSY)",86,2023-05-04 04:32:00
19,Estee Lauder price target lowered to $265 from $290 at RBC Capital,86,2023-05-04 01:56:00
20,Estee Lauder Likely Has More Room To Fall,86,2023-05-04 01:46:55
21,"Analysts Offer Insights on Consumer Goods Companies: The Est��e Lauder Companies (EL), The Chefs` Warehouse (CHEF) and Bayerische Motoren Werke Aktiengesellschaft (OtherBAMXF)",86,2023-05-04 00:51:00
22,Estee Lauder price target lowered to $208 from $261 at Canaccord,86,2023-05-04 00:36:00
23,"Analysts Offer Insights on Consumer Goods Companies: Costco (COST), The Est��e Lauder Companies (EL) and Kraft Heinz (KHC)",86,2023-05-04 00:30:00
25,Estee Lauder price target lowered to $240 from $315 at Raymond James,86,2023-05-04 00:09:00
26,Estee Lauder price target lowered to $235 from $280 at TD Cowen,86,2023-05-03 23:42:00
27,Estee Lauder price target lowered to $265 from $305 at Stifel,86,2023-05-03 23:37:00
28,Estee Lauder price target lowered to $221 from $278 at UBS,86,2023-05-03 23:28:00
29,Estee Lauder price target lowered to $225 from $290 at Wells Fargo,86,2023-05-03 22:45:00
30,"Analysts Offer Insights on Consumer Goods Companies: The Est��e Lauder Companies (EL), The Chefs` Warehouse (CHEF) and Etsy (ETSY)",86,2023-05-03 22:41:00
31,Estee Lauder price target lowered to $250 from $290 at Oppenheimer,86,2023-05-03 22:36:00
32,Estee Lauder price target lowered to $240 from $295 at Citi,86,2023-05-03 22:26:00
33,"Unusual Put Option Trade in Estee Lauder Cos., Inc. - (EL)  Worth $11,308.50K",86,2023-05-03 19:29:58
34,Analysts` Opinions Are Mixed on These Consumer Goods Stocks: The Est��e Lauder Companies (EL) and Kraft Heinz (KHC),86,2023-05-03 19:01:00
35,Estée Lauder Shares Drop Most On Record,56,2023-05-03 13:57:00
36,"Estee Lauder stock sinks on a mixed earnings report, cut sales outlook",86,2023-05-03 13:24:25
37,Estee Lauder stock tanks as company cuts sales outlook,86,2023-05-03 13:02:26
38,Why Estee Lauder Stock Was Sliding Today,86,2023-05-03 12:02:00
39,Estee Lauder sinks after dour 2023 outlook due to slow recovery in Asia,86,2023-05-03 10:32:37
41,"Estee Lauder Cos. Cl A stock falls Wednesday, underperforms market",86,2023-05-03 09:52:00
42,"Estée Lauder, Generac Holdings, Wingstop: Wednesday’s trending tickers",86,2023-05-03 09:09:29
43,"Ruth's Hospitality, Kraft Heinz rise; Estee Lauder, AMD fall",86,2023-05-03 09:07:00
44,COTY vs. EL: Which Stock Is the Better Value Option?,60,2023-05-03 08:40:03
45,The Estee Lauder Companies (EL) Cuts View on Q3 Earnings Miss,86,2023-05-03 08:19:03
46,"Compared to Estimates, Estee Lauder (EL) Q3 Earnings: A Look at Key Metrics",86,2023-05-03 06:30:01
47,The Estée Lauder Companies Inc. (EL) Q3 2023 Earnings Call Transcript,86,2023-05-03 06:17:11
49,"Midday movers: Advanced Micro Devices, Eli Lilly, Estée Lauder and more",86,2023-05-03 05:48:24
50,Estee Lauder Craters on Weakened Guidance,86,2023-05-03 05:45:00
52,The Est��e Lauder Companies Inc. (EL) Q3 2023 Earnings Call Transcript,86,2023-05-03 05:22:00
53,Estee Lauder (EL) Q3 Earnings Miss Estimates,86,2023-05-03 05:05:12
56,"Video: Daily Dividend Report: EL,KHC,SPGI,PEP,ENB",57,2023-05-03 04:02:00
57,Estee Lauder falls -16.7%,66,2023-05-03 04:01:00
58,Estee Lauder sinks after dour 2023 view on slow Asia travel retail,86,2023-05-03 03:58:28
59,"UPDATE 1-Estee Lauder sees bigger drop in annual sales, profit on slow China recovery",86,2023-05-03 03:54:46
60,"Cramer's Mad Dash on Estee Lauder: Let people panic sell, then buy the stock",86,2023-05-03 03:50:21
61,Estee Lauder sees bigger drop in annual sales on slow China recovery,86,2023-05-03 03:49:14
62,Goldman Sachs Remains a Buy on The Est��e Lauder Companies (EL),86,2023-05-03 03:45:00
63,The Estée Lauder Companies Reports Fiscal 2023 Third Quarter Results,86,2023-05-03 03:45:00
64,The Estée Lauder Companies Inc. Declares Quarterly Dividend of $.66 Per Share,86,2023-05-03 03:30:00
65,Estee Lauder Becomes Oversold,69,2023-05-03 03:28:00
66,"Video: S&P 500 Movers: EL, AIZ",60,2023-05-03 03:19:00
67,Estee Lauder Says Strong Dollar Hurt 3Q Sales -- Currency Comment,86,2023-05-03 02:46:00
68,"Est��e Lauder stock suffering record selloff after profit miss, slashed outlook",86,2023-05-03 02:32:00
69,Estée Lauder Stock Sinks on Guidance Cut as Asia’s Retail Rebound Lags,86,2023-05-03 02:19:00
70,Estee Lauder falls -20.6%,66,2023-05-03 02:00:00
71,Estee Lauder falls -19.1%,66,2023-05-03 01:47:00
72,"AMD, Starbucks, Estée Lauder fall premarket; Eli Lilly, Kraft Heinz rise",86,2023-05-03 01:06:05
73,Fly Intel: Pre-market Movers,60,2023-05-03 01:04:00
74,Estee Lauder Guides for Deeper Drop in FY Sales on Slower-Than-Expected Recovery in Asia,86,2023-05-03 00:50:00
75,"S&P 500 Futures Climb in Premarket Trading; Estee Lauder, Amcor Lag",86,2023-05-03 00:30:00
76,"EL, NNOX and LEJU among pre-market losers",60,2023-05-03 00:30:00
78,"Estée Lauder stock suffering record selloff after profit miss, slashed outlook",86,2023-05-03 00:09:00
79,Estee Lauder: Fiscal Q3 Earnings Snapshot,86,2023-05-02 23:54:00
80,Estee Lauder falls 12% to $215.20 after cutting FY23 outlook,86,2023-05-02 23:51:00
81,Estee Lauder stock tumbles toward 5-month low after profit miss and lowered sales outlook,86,2023-05-02 23:10:00
82,Estee Lauder slashes full-year forecasts amid Asia travel sales slowdown,86,2023-05-02 23:02:00
83,Estee Lauder cites headwinds facing Asia travel retail for lowered FY outlook,86,2023-05-02 22:57:00
84,"Estee Lauder Non-GAAP EPS of $0.47 misses by $0.04, revenue of $3.76B beats by $60M",86,2023-05-02 22:52:00
85,Estee Lauder expects organic net sales to return to growth in the fourth quarter,86,2023-05-02 22:49:00
86,Estee Lauder cuts FY23 adjusted EPS view to $3.29-$3.39 from $4.87-$5.02,86,2023-05-02 22:48:00
87,"Estee Lauder reports Q3 adjusted EPS 47c, consensus 51c",86,2023-05-02 22:46:00
88,Estee Lauder declares $0.66 dividend,65,2023-05-02 22:40:00
89,"These Stocks Are Moving the Most Today: Eli Lilly, Ruth’s Hospitality Group, Estee Lauder, AMD, and More",86,2023-05-02 21:48:00
92,"Dow falls over 250 points after Fed delivers quarter-point rate hike, signals possible pause in tightening cycle",60,2023-05-02 19:45:00
93,"Estee Lauder falls 16% as weak guidance, CFRA downgrade hits sentiment",86,2023-05-02 18:13:00
94,Estee Lauder Cos. Cl A stock underperforms Tuesday when compared to competitors,86,2023-05-02 09:52:00
96,Should You Buy The Estee Lauder Companies (EL) Ahead of Earnings?,86,2023-05-02 06:34:01
97,Notable companies reporting before tomorrow`s open,86,2023-05-02 05:16:00
98,Estee Lauder Q3 2023 Earnings Preview,60,2023-05-02 03:59:00
100,Estee Lauder Cos. Cl A stock outperforms market on strong trading day,86,2023-05-01 09:52:00
101,What Awaits The Estee Lauder Companies (EL) in Q3 Earnings?,86,2023-05-01 07:56:02
103,RBC Capital Keeps Their Buy Rating on The Est��e Lauder Companies (EL),86,2023-05-01 01:46:00
104,"Analysts Have Conflicting Sentiments on These Consumer Goods Companies: The Hershey Company (HSY), Costco (COST) and The Est��e Lauder Companies (EL)",86,2023-05-01 00:31:00
105,Estee Lauder price target lowered to $290 from $300 at Oppenheimer,86,2023-04-30 22:23:00
106,"Boeing, Estée Lauder, and 5 Other Stocks for a Very Confusing Market",86,2023-04-30 09:20:00
107,"Estee Lauder Cos. Cl A stock rises Friday, still underperforms market",86,2023-04-28 09:52:00
109,The Estée Lauder Companies Completes Acquisition of the Tom Ford Brand,86,2023-04-28 09:15:00
111,"Zegna completes acquisition of TFI, enters license agreement with Estee Lauder",86,2023-04-28 04:20:00
112,Estee Lauder completes acquisition of the Tom Ford brand,86,2023-04-28 04:18:00
113,"Telsey Advisory Group Reiterates Estee Lauder Cos., Inc. - (EL) Outperform Recommendation",86,2023-04-27 19:34:44
114,Estee Lauder: A Luxury Company In Temporary Trouble,86,2023-04-27 13:17:14
115,"Piper Sandler Maintains Estee Lauder Cos., Inc. - (EL) Overweight Recommendation",86,2023-04-26 18:48:15
116,"The Estée Lauder Companies to Webcast Discussion of Fiscal 2023 Third Quarter Results on May 3, 2023",86,2023-04-26 15:42:00
117,Estee Lauder (EL) Expected to Beat Earnings Estimates: What to Know Ahead of Q3 Release,86,2023-04-26 07:02:02
118,Estee Lauder price target raised to $305 from $300 at Piper Sandler,86,2023-04-26 01:08:00
119,Notable Two Hundred Day Moving Average Cross - EL,60,2023-04-25 18:10:00
121,Sara Moss to Retire From the Estée Lauder Companies,86,2023-04-25 06:05:00
122,Estée Lauder Vice Chairman Sara Moss to Retire,86,2023-04-25 02:18:00
123,Estee Lauder Vice Chairman Sara Moss announces retirement effective July 1,86,2023-04-25 01:18:00
124,Estee Lauder Cos. Cl A stock underperforms Monday when compared to competitors,86,2023-04-24 09:52:00
126,Fly Intel: Top five weekend stock stories,60,2023-04-23 00:12:00
128,21 Best Smelling Colognes For Men,60,2023-04-21 13:05:39
129,Estee Lauder Stock Shows Rising Relative Strength Upgrade,86,2023-04-21 11:27:00
130,Estee Lauder Cos. Cl A stock underperforms Friday when compared to competitors,86,2023-04-21 09:52:00
132,The Estee Lauder Companies' (EL) Emerging Market Presence Solid,86,2023-04-21 06:46:01
142,Estee Lauder Cos. Cl A stock underperforms Wednesday when compared to competitors,86,2023-04-19 09:52:00
145,Estee Lauder Cos. Cl A stock outperforms competitors on strong trading day,86,2023-04-18 09:52:00
146,Why Estee Lauder (EL) Could Beat Earnings Estimates Again,86,2023-04-18 09:10:04
147,"Estee Lauder Cos. Cl A stock falls Monday, underperforms market",86,2023-04-17 09:52:00
149,How Jane Hertzmark Hudis Keeps Estée Lauder Fresh,86,2023-04-17 05:30:00
151,Barclays Maintains Estee Lauder Companies (EL) Overweight Recommendation,86,2023-04-14 16:31:40
152,"Final Trades: Estee Lauder, Goldman Sachs, Alphabet & more",86,2023-04-14 07:14:19
153,Estee Lauder price target lowered to $287 from $290 at Barclays,86,2023-04-13 21:37:00
155,COTY or EL: Which Is the Better Value Stock Right Now?,60,2023-04-13 08:40:03
156,GLOBAL BROKER RATINGS: Credit Suisse lifts Nordisk; HSBC ups Berkeley,57,2023-04-13 00:05:00
157,"Estee Lauder Cos. Cl A stock rises Thursday, outperforms market",86,2023-04-12 20:53:00
158,We Think Estée Lauder Companies (NYSE:EL) Can Stay On Top Of Its Debt,86,2023-04-11 04:00:27
159,"Estee Lauder Cos. Cl A stock rises Tuesday, outperforms market",86,2023-04-10 20:53:00
