,headline,final_score,datetime
0,American Express CEO on why Warren Buffett is a legendary investor,86,2023-05-05 06:44:59
2,American Express (AXP) Declares $0.60 Dividend,86,2023-05-04 15:50:38
6,"American Express Co. stock falls Thursday, underperforms market",90,2023-05-04 09:39:00
8,"Walt Disney, American Express share losses contribute to Dow's nearly 300-point drop",86,2023-05-04 06:09:00
9,"Walt Disney, American Express share losses contribute to Dow`s nearly 300-point drop",86,2023-05-04 05:10:00
10,June 23rd Options Now Available For American Express (AXP),86,2023-05-04 02:58:00
12,American Express Declares Regular Quarterly Dividend And Dividend on Series D Preferred Stock,86,2023-05-03 12:08:00
14,"American Express Co. stock falls Wednesday, still outperforms market",90,2023-05-03 09:39:00
18,American Express declares $0.60 dividend,86,2023-05-02 21:34:00
19,"Why Shares of Bank of America, Charles Schwab, and American Express Fell Today",86,2023-05-02 13:58:38
20,American Express Co. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:39:00
25,"American Express Vice Chair Douglas E. Buckminster to Participate in SVB MoffettNathanson Technology, Media, and Telecom Conference",86,2023-05-01 12:32:00
27,American Express Co. stock underperforms Monday when compared to competitors,90,2023-05-01 09:39:00
28,"The Zacks Analyst Blog Highlights American Express, Enbridge, Micron Technology, Old Dominion Freight Line and Nordson",86,2023-05-01 04:27:11
31,"Top Research Reports for American Express, Enbridge & Micron Technology",86,2023-04-28 12:28:07
32,American Express Co. stock outperforms market on strong trading day,90,2023-04-28 09:39:00
33,See Which Of The Latest 13F Filers Holds American Express,86,2023-04-28 03:06:00
42,American Express Company (NYSE:AXP) Q1 2023 Earnings Call Transcript,90,2023-04-26 23:29:16
51,"Dow, American Express share losses lead Dow's 318-point fall",86,2023-04-25 06:56:00
52,"Dow, American Express share losses lead Dow`s 318-point fall",86,2023-04-25 05:57:00
55,American Express' Revenue Surges: Time to Buy This Top Warren Buffett Stock?,86,2023-04-25 03:13:00
56,American Express Company Just Missed EPS By 10%: Here's What Analysts Think Will Happen Next,90,2023-04-25 03:05:41
59,"Noteworthy Tuesday Option Activity: AXP, GNRC, ILMN",60,2023-04-24 19:24:00
65,"Unusual Call Option Trade in American Express (AXP)  Worth $9,712.50K",86,2023-04-21 14:27:09
68,Stephens & Co. Maintains American Express (AXP) Underweight Recommendation,86,2023-04-21 08:41:50
69,BMO Capital Maintains American Express (AXP) Market Perform Recommendation,86,2023-04-21 08:41:48
