,headline,final_score,datetime
0,Bullish Two Hundred Day Moving Average Cross - KMX,60,2023-05-03 03:09:00
2,CarMax Inc. stock underperforms Tuesday when compared to competitors despite daily gains,60,2023-05-01 21:06:00
3,CarMax management to meet virtually with Oppenheimer,86,2023-05-01 20:55:00
4,CarMax (KMX) Gains As Market Dips: What You Should Know,86,2023-05-01 15:15:10
8,"CarMax Inc. stock rises Monday, outperforms market",90,2023-04-30 21:06:00
9,"CarMax Inc. stock falls Friday, underperforms market",90,2023-04-28 10:05:00
11,CarMax: Tesla is the most popular pre-owned brand as EV interest spikes,86,2023-04-27 11:06:24
12,Macro Headwinds Impacted CarMax (KMX) in Q1,86,2023-04-27 05:18:44
13,June 9th Options Now Available For Carmax (KMX),86,2023-04-27 03:07:00
14,CarMax Inc. stock outperforms competitors on strong trading day,90,2023-04-26 10:05:00
15,"Final Trades: 3M, Exxon, CarMax & more",86,2023-04-26 06:38:32
16,CarMax Inc. stock outperforms competitors despite losses on the day,90,2023-04-25 10:05:00
17,Wedbush Maintains Carmax (KMX) Neutral Recommendation,86,2023-04-25 00:54:59
18,CarMax price target raised to $70 from $55 at Wedbush,86,2023-04-23 23:37:00
22,"The Zacks Analyst Blog Highlights CarMax, Ford, Blink Charging and XPeng",86,2023-04-18 06:04:01
23,Carvana Will Struggle To Survive The Decade,54,2023-04-18 05:11:48
24,CarMax management to meet virtually with Evercore ISI,86,2023-04-17 20:55:00
25,"CarMax Inc. stock rises Monday, still underperforms market",90,2023-04-17 10:05:00
26,"Auto Roundup: KMX's Quarterly Show, Ford's C$1.8B Investment & More",60,2023-04-17 06:25:01
28,What CarMax's Recent Report Tells Us About the Car-Buying Industry,86,2023-04-15 06:15:00
29,Oppenheimer Maintains CarMax (KMX) Outperform Recommendation,86,2023-04-14 16:32:31
30,Unusual Put Option Trade in CarMax (KMX)  Worth $274.98K,86,2023-04-14 14:45:21
31,AutoNation Vs. CarMax: The Future Of Dealerships Amid Recession Uncertainty,86,2023-04-14 12:06:30
32,CarMax Inc. stock outperforms market on strong trading day,90,2023-04-14 10:05:00
35,CarMax price target raised to $85 from $75 at Oppenheimer,86,2023-04-13 22:09:00
36,B of A Securities Maintains CarMax (KMX) Underperform Recommendation,86,2023-04-13 18:59:07
37,RBC Capital Maintains CarMax (KMX) Outperform Recommendation,86,2023-04-13 18:58:52
39,"Is There An Opportunity With CarMax, Inc.'s (NYSE:KMX) 32% Undervaluation?",86,2023-04-13 10:24:47
40,"CarMax Inc. stock rises Thursday, still underperforms market",90,2023-04-13 10:05:00
41,"Coinbase, CarMax, GameStop Lead List of Most ‘Squeezable’ Stocks",86,2023-04-13 08:18:09
42,Better Stock Buy: Carvana vs. CarMax,86,2023-04-13 06:17:46
43,June 2nd Options Now Available For Carmax,86,2023-04-13 03:48:00
44,CarMax price target raised to $44 from $40 at BofA,86,2023-04-13 01:15:00
45,Truist Securities Maintains CarMax (KMX) Hold Recommendation,86,2023-04-12 23:32:36
47,CarMax price target raised to $70 from $60 at RBC Capital,86,2023-04-12 23:11:00
49,Wedbush Reiterates CarMax (KMX) Neutral Recommendation,86,2023-04-12 14:29:59
50,Why Carvana Stock Is Plunging Today,51,2023-04-12 09:25:10
52,"Noteworthy Wednesday Option Activity: KMX, AAL, ABBV",60,2023-04-12 05:22:00
53,"Analysts Have Conflicting Sentiments on These Consumer Goods Companies: Amazon (AMZN), CarMax (KMX) and Meritage (MTH)",60,2023-04-12 04:41:00
54,"Used Cars, New Insights: Why CarMax's Earnings Matter",86,2023-04-12 04:10:34
55,KMX: Great Companies Will Adopt But The Macro Environment Is Brutal,60,2023-04-12 03:44:00
56,"Used Cars, New Insights: Why CarMax`s Earnings Matter",86,2023-04-12 03:13:00
58,CarMax price target lowered to $64 from $66 at Truist,86,2023-04-12 01:23:00
60,CarMax price target raised to $80 from $65 at Baird,86,2023-04-11 23:04:00
61,Morgan Stanley Remains a Buy on CarMax (KMX),86,2023-04-11 21:36:00
62,Q4 2023 Carmax Inc Earnings Call,90,2023-04-11 21:10:59
65,CarMax stock jumps after topping profit forecast,86,2023-04-11 13:12:11
69,"CarMax's (KMX) Q4 Earnings Beat Estimates, Sales Down Y/Y",86,2023-04-11 10:37:05
71,CarMax Picks the Profit Lane,86,2023-04-11 10:13:00
72,"CarMax Inc. stock rises Tuesday, outperforms market",90,2023-04-11 10:05:00
73,AdvisorShares' Brad Lamensdorf's short sell bear case for CarMax,86,2023-04-11 10:03:28
74,CarMax Shares Surge on Better-than-Expected Quarterly Profit,86,2023-04-11 10:00:33
75,Consumer Cos Up as CarMax Surges on Earnings -- Consumer Roundup,86,2023-04-11 09:57:00
78,"Moderna, TSR fall; CarMax, Coinbase rise",86,2023-04-11 09:22:00
79,Why CarMax Stock Jumped on Tuesday,86,2023-04-11 08:52:32
80,"CarMax stock is popping on earnings, but investors may be overlooking some red flags",57,2023-04-11 08:52:11
81,Why Carvana Followed CarMax Shares Today,86,2023-04-11 08:24:38
82,CarMax speeds past quarterly profit estimates on cost cuts,86,2023-04-11 08:00:50
83,CarMax says tighter lending hits its car sales due to Fed rate hikes and bank jitters,57,2023-04-11 07:52:00
84,"As CarMax Accelerates, Keep Your Eyes on These 2 Lines on the Highway",86,2023-04-11 07:32:00
86,"CarMax, Inc. (KMX) Q4 2023 Earnings Call Transcript",86,2023-04-11 05:57:07
87,"Stocks making the biggest moves midday: WW International, CarMax, Mohawk, Moderna and more",57,2023-04-11 05:43:41
88,Cramer’s Mad Dash: Carmax is the biggest pre-market mover in the S&P 500,86,2023-04-11 05:28:27
