,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),MS,1180231.0,1188140.0,1115862.0,895429.0
Total liabilities(figures in $M),MS,1079000.0,1081542.0,1012713.0,812732.0
Common stock(figures in $M),MS,8770.0,7770.0,9270.0,8540.0
Retained earnings(figures in $M),MS,94862.0,89432.0,78694.0,70589.0
Accumulated other comprehensive income(figures in $M),MS,-6253.0,-3102.0,-1962.0,-2788.0
Total stockholders' equity(figures in $M),MS,100141.0,105441.0,101781.0,81549.0
Total liabilities and stockholders' equity(figures in $M),MS,1180231.0,1188140.0,1115862.0,895429.0
