,headline,final_score,datetime
3,News Corp Cl A stock outperforms market on strong trading day,90,2023-05-02 21:16:00
4,"News Corp Cl A stock falls Tuesday, underperforms market",90,2023-05-02 10:14:00
5,Warner Music Group Corp. (WMG) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,57,2023-05-02 07:02:02
6,News Corp to Report Fiscal 2023 Third Quarter Earnings,90,2023-05-01 12:00:00
7,"News Corp Cl A stock falls Monday, underperforms market",90,2023-05-01 10:14:00
8,"News Corp Cl A stock rises Friday, outperforms market",90,2023-04-28 10:14:00
10,News Corp Cl A stock underperforms Thursday when compared to competitors despite daily gains,60,2023-04-27 10:15:00
11,Analysts Estimate News Corp. (NWSA) to Report a Decline in Earnings: What to Look Out for,60,2023-04-27 07:02:02
14,News Corp Cl A stock underperforms Wednesday when compared to competitors,60,2023-04-26 10:14:00
17,What Tucker Carlson’s Ouster Means for Him and Fox News,86,2023-04-25 16:26:00
18,News Corp Cl A stock outperforms competitors despite losses on the day,90,2023-04-25 10:14:00
21,Inside Barry Diller’s Plan to Stop ChatGPT From Destroying the News Business,57,2023-04-21 07:00:00
23,"News Corp Cl A stock rises Friday, still underperforms market",90,2023-04-20 21:16:00
24,"News Corp Cl A stock falls Thursday, underperforms market",90,2023-04-20 10:14:00
29,"Fox News, Dominion Defamation Trial Delayed Amid Network’s Push to Settle",57,2023-04-17 07:04:00
31,Fox News Defamation Trial Delayed Amid Network’s Push to Settle Dispute,86,2023-04-16 18:24:00
32,News Corp Cl A stock underperforms Friday when compared to competitors,90,2023-04-14 10:14:00
33,"News Corp Cl A stock rises Thursday, outperforms market",90,2023-04-13 10:14:00
34,"News Corp Cl A stock falls Wednesday, underperforms market",90,2023-04-12 10:14:00
35,"News Corp Cl A stock rises Tuesday, outperforms market",90,2023-04-11 10:14:00
37,"News Corp Cl A stock rises Monday, outperforms market",90,2023-04-10 10:14:00
38,Fox News Settles Defamation Suit With Venezuelan Businessman Over Election-Fraud Claims,57,2023-04-10 07:40:00
43,"News Corp Cl A stock remains steady Wednesday, still outperforms market",90,2023-04-05 10:14:00
46,"News Corp Cl A stock falls Tuesday, still outperforms market",90,2023-04-04 10:14:00
47,New York Times: A Robust And Anti-Fragile Digital Media Empire,60,2023-04-03 04:05:02
48,"Dominion Voting Systems’ defamation case against Fox News should continue to trial, says Delaware judge",57,2023-03-31 11:18:00
50,"Dominion Voting Systems` defamation case against Fox News should continue to trial, says Delaware judge",57,2023-03-30 22:19:00
51,"News Corp Cl A stock rises Thursday, still underperforms market",90,2023-03-30 10:14:00
54,"News Corp Cl A stock rises Wednesday, outperforms market",90,2023-03-29 10:14:00
56,News Corp Cl A stock outperforms competitors on strong trading day,90,2023-03-27 10:14:00
58,"News Corp Cl A stock rises Tuesday, still underperforms market",90,2023-03-21 10:14:00
63,News Corp Cl A stock underperforms Wednesday when compared to competitors despite daily gains,60,2023-03-15 10:14:00
64,American Australian Association Opens Murdoch Center in New York City,60,2023-03-15 05:00:00
68,News Corp goes ex-dividend tomorrow,90,2023-03-12 19:52:00
69,News Corp Cl A stock underperforms Thursday when compared to competitors,90,2023-03-09 09:15:00
70,"Pro-Trump on air, Tucker Carlson privately told his Fox News producer that he hates the former president with a passion",57,2023-03-09 04:29:00
71,News Corp Cl A stock outperforms market despite losses on the day,90,2023-03-07 09:15:00
72,Senate leader Chuck Schumer slams Fox News host Tucker Carlson for ���lying to his audience` by ���cherry-picking` Jan. 6 footage,57,2023-03-06 17:55:00
73,Inner Workings of Fox News on Display in Defamation Case,86,2023-03-06 12:45:00
