,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),PNC,557263.0,558448.0,466679.0,410295.0
Total liabilities(figures in $M),PNC,511451.0,502722.0,412638.0,360952.0
Common stock(figures in $M),PNC,2714.0,2713.0,2713.0,2712.0
Retained earnings(figures in $M),PNC,53572.0,50228.0,46848.0,42215.0
Accumulated other comprehensive income(figures in $M),PNC,-10172.0,409.0,2770.0,799.0
Total stockholders' equity(figures in $M),PNC,45774.0,55695.0,54010.0,49314.0
Total liabilities and stockholders' equity(figures in $M),PNC,557263.0,558448.0,466679.0,410295.0
