,ticker,sentiment
2023-04-06 09:01:11,ORLY,0.8294
2023-04-06 13:13:39,ORLY,0.2023
2023-04-07 08:55:00,ORLY,-0.7003
2023-04-11 06:40:01,ORLY,0.7269
2023-04-13 21:16:00,ORLY,-0.2584
2023-04-13 21:30:00,ORLY,0.3818
2023-04-14 01:32:00,ORLY,-0.4404
2023-04-14 08:01:52,ORLY,0.6486
2023-04-14 10:14:00,ORLY,-0.2584
2023-04-16 22:31:00,ORLY,0.25
2023-04-16 22:57:00,ORLY,0.0516
2023-04-17 04:30:00,ORLY,0.2023
2023-04-17 07:34:40,ORLY,0.7717
2023-04-17 16:43:44,ORLY,-0.128
2023-04-17 17:35:15,ORLY,-0.3182
2023-04-18 05:19:00,ORLY,0.7845
2023-04-19 00:31:00,ORLY,0.5574
2023-04-19 05:22:00,ORLY,0.6249
2023-04-20 10:15:00,ORLY,-0.2584
2023-04-20 21:30:00,ORLY,0.3818
2023-04-25 17:38:00,ORLY,0.4019
2023-04-25 20:34:00,ORLY,0.2732
2023-04-25 21:16:00,ORLY,0.3089
2023-04-25 22:15:00,ORLY,0.25
2023-04-26 02:30:00,ORLY,0.2023
2023-04-26 10:15:00,ORLY,0.3089
2023-04-26 17:30:00,ORLY,-0.1027
2023-04-27 04:30:56,ORLY,0.5267
2023-04-27 04:31:00,ORLY,0.2023
2023-04-27 08:28:00,ORLY,0.3818
2023-04-27 20:04:05,ORLY,-0.3612
2023-04-28 00:41:00,ORLY,0.1779
2023-04-28 07:47:00,ORLY,0.4404
2023-04-28 22:06:29,ORLY,0.296
2023-05-01 10:37:36,ORLY,-0.3612
2023-05-01 21:16:00,ORLY,0.5106
2023-05-02 09:00:04,ORLY,0.6249
2023-05-02 09:45:04,ORLY,0.7783
2023-05-02 10:15:00,ORLY,0.5106
2023-05-04 10:16:00,ORLY,0.5106
