,headline,final_score,datetime
0,"Philip Morris International Inc. stock falls Thursday, underperforms market",90,2023-05-04 10:19:00
4,"Philip Morris International Inc. stock falls Wednesday, underperforms market",90,2023-05-03 10:19:00
5,Philip Morris International Inc. (PMI) Holds 2023 Virtual Annual Meeting of Shareholders,90,2023-05-03 07:37:00
6,Philip Morris International Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-02 10:18:00
8,Philip Morris International Inc. (NYSE:PM) insiders sold US$16m worth of stock suggesting impending weakness.,90,2023-05-02 04:00:29
9,Australia to ban recreational vaping in e-cigarette crackdown,52,2023-05-02 01:41:54
10,UPDATE 2-Australia to ban recreational vaping in e-cigarette crackdown,52,2023-05-01 21:16:52
15,"Philip Morris International Inc. stock falls Monday, underperforms market",90,2023-05-01 10:18:00
19,"Philip Morris International Inc. stock rises Friday, outperforms market",90,2023-04-28 10:18:00
20,Philip Morris International First Quarter 2023 Earnings: EPS Misses Expectations,86,2023-04-28 03:28:44
21,Longleaf Partners International Fund Q1 2023 Commentary,86,2023-04-27 15:15:00
22,"Philip Morris International Inc. stock rises Thursday, still underperforms market",90,2023-04-27 10:19:00
23,Philip Morris International to Host Webcast of 2023 Virtual Annual Meeting of Shareholders,86,2023-04-27 07:50:00
24,June 9th Options Now Available For Philip Morris International (PM),86,2023-04-27 03:15:00
26,See Which Of The Latest 13F Filers Holds Philip Morris International,86,2023-04-27 02:20:00
28,Philip Morris International Inc. stock outperforms competitors despite losses on the day,90,2023-04-26 10:18:00
30,Philip Morris International Inc. stock underperforms Tuesday when compared to competitors despite daily gains,90,2023-04-25 10:18:00
31,Positive Report for Philip Morris (PM) from Goldman Sachs,86,2023-04-25 04:15:00
32,Why Philip Morris Stock (NYSE:PM) Becomes Attractive Under $95,86,2023-04-24 23:35:00
36,Investors Heavily Search Philip Morris International Inc. (PM): Here is What You Need to Know,90,2023-04-24 06:00:01
39,Philip Morris International is tipped by Argus to run to new high,86,2023-04-24 04:00:00
40,"Philip Morris International Inc. stock rises Monday, outperforms market",90,2023-04-23 21:20:00
41,Analysts Offer Insights on Consumer Goods Companies: Philip Morris (PM) and Coca-Cola (KO),86,2023-04-23 21:20:00
45,Returns On Capital At Philip Morris International (NYSE:PM) Paint A Concerning Picture,86,2023-04-21 07:00:21
46,Bernstein Sticks to Their Hold Rating for Philip Morris (PM),86,2023-04-21 05:55:00
50,Q1 2023 Philip Morris International Inc Earnings Call,90,2023-04-20 21:43:31
51,"Analysts Offer Insights on Consumer Goods Companies: Philip Morris (PM), Snap-on (SNA) and Tractor Supply (TSCO)",86,2023-04-20 21:33:00
52,Philip Morris International Inc. stock outperforms market on strong trading day,90,2023-04-20 21:19:00
53,Analysts Offer Insights on Consumer Goods Companies: AutoNation (AN) and Philip Morris (PM),86,2023-04-20 21:11:00
54,Deutsche Bank Reaffirms Their Buy Rating on Philip Morris (PM),86,2023-04-20 20:45:00
56,Philip Morris International Inc. stock underperforms Thursday when compared to competitors,90,2023-04-20 10:18:00
57,Why Philip Morris Stock Is Falling After Earnings Beat Expectations,86,2023-04-20 10:16:00
58,Why Cigarette Maker Philip Morris International Stock Is Plunging Today,86,2023-04-20 09:42:58
59,"Philip Morris (PM) Q1 Earnings Top Estimates, Revenues Rise",86,2023-04-20 08:50:03
60,Philip Morris (PM) Reports Q1 Earnings: What Key Metrics Have to Say,86,2023-04-20 08:00:03
61,Philip Morris International Inc. 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-20 06:50:38
62,Philip Morris International Inc. (PM) Q1 2023 Earnings Call Transcript,90,2023-04-20 06:41:03
63,Philip Morris (PM) Q1 Earnings and Revenues Surpass Estimates,86,2023-04-20 05:15:12
64,Philip Morris trims annual profit forecast on elevated costs,86,2023-04-20 04:22:53
65,"Hot Stocks: TSM, LVS rise on earnings; PM, KEY drop on earnings; BBWI falls on analyst downgrade",60,2023-04-20 04:15:00
66,Philip Morris International Inc. (PMI) Reports 2023 First-Quarter Results,90,2023-04-20 03:59:00
68,Philip Morris Q1 Earnings And Revenues Surpass Estimates,86,2023-04-20 02:54:00
71,TOP NEWS: Philip Morris backs outlook and hails new Swedish Match unit,86,2023-04-20 00:33:00
72,Philip Morris stock pulls back after profit tops expectations but revenue comes up shy,86,2023-04-20 00:13:00
73,Philip Morris: Q1 Earnings Snapshot,64,2023-04-20 00:10:00
74,Philip Morris Down after Mixed Q1 Earnings,60,2023-04-20 00:10:00
