,headline,final_score,datetime
0,Q1 2023 Borgwarner Inc Earnings Call,90,2023-05-04 21:20:36
2,BorgWarner (BWA) Q1 Earnings Snap Beat Streak But Rise Y/Y,86,2023-05-04 09:45:04
3,"BorgWarner Inc. stock falls Thursday, underperforms market",90,2023-05-04 09:42:00
4,BorgWarner Stock Drops Despite Upbeat Forecast. It’s a Signal About Sentiment.,86,2023-05-04 07:09:00
5,BorgWarner Inc. (BWA) Q1 2023 Earnings Call Transcript,90,2023-05-04 07:01:05
6,BorgWarner (BWA) Reports Q1 Earnings: What Key Metrics Have to Say,86,2023-05-04 06:30:01
7,"BorgWarner sees annual sales below estimates on supply snags, higher costs",86,2023-05-04 05:07:59
8,BorgWarner Secures eFan Business for Battery-Electric Truck from Global OEM,86,2023-05-04 05:00:00
9,BorgWarner to Supply eMotors for Leading Automotive Manufacturer in China,86,2023-05-04 05:00:00
10,BorgWarner to Provide Battery Packs for Electric Buses to Global Power Technology Company,86,2023-05-04 05:00:00
11,BorgWarner (BWA) Lags Q1 Earnings and Revenue Estimates,86,2023-05-04 04:55:11
13,BorgWarner Enters Oversold Territory,86,2023-05-04 03:34:00
14,"BorgWarner Reports First Quarter 2023 Results, Expects 2023 eProduct Sales of $2.3 Billion to $2.6 Billion",86,2023-05-04 03:30:00
15,"BorgWarner Boosts 2023 Earnings, Revenue Views on Strong Hybrid, EV Demand",86,2023-05-04 01:19:00
16,BorgWarner 1Q Net Up on Strong Electric-Vehicle Parts Demand,86,2023-05-04 01:10:00
17,BorgWarner to supply eMotors for automotive manufacturer in China,86,2023-05-04 00:13:00
18,BorgWarner to supply battery packs for electric buses,86,2023-05-04 00:12:00
19,BorgWarner to supply eFan system to electric truck OEM,86,2023-05-04 00:11:00
20,BorgWarner: Q1 Earnings Snapshot,86,2023-05-03 23:46:00
21,BorgWarner boosts full-year outlook despite mixed Q1 result,86,2023-05-03 22:58:00
22,BorgWarner raises FY23 adjusted EPS view to $4.60-$5.15 from $4.50-$5.00,86,2023-05-03 22:44:00
23,"BorgWarner Non-GAAP EPS of $1.09, revenue of $4.18B",86,2023-05-03 22:42:00
24,"BorgWarner reports Q1 adjusted EPS $1.09, consensus $1.11",86,2023-05-03 22:40:00
26,"BorgWarner Inc. stock falls Wednesday, underperforms market",90,2023-05-03 09:42:00
27,BorgWarner Q1 2023 Earnings Preview,86,2023-05-03 04:34:00
28,BorgWarner Inc. stock outperforms market despite losses on the day,90,2023-05-02 09:42:00
30,"BorgWarner Inc. stock falls Monday, underperforms market",90,2023-05-01 09:42:00
31,BorgWarner (NYSE:BWA) Has Affirmed Its Dividend Of $0.17,86,2023-04-30 05:10:41
32,BorgWarner (BWA) Declares $0.17 Dividend,86,2023-04-28 22:12:57
33,"BorgWarner Inc. stock rises Friday, outperforms market",90,2023-04-28 09:42:00
35,BorgWarner Partners with the School District of the City of Pontiac to Offer Industry-First Charging System for Buses,57,2023-04-28 06:00:00
37,BorgWarner parnets with School District of the City of Pontiac,86,2023-04-28 01:04:00
38,Webcast Alert: BorgWarner 2023 First Quarter Results Conference Call,86,2023-04-27 13:15:00
40,BorgWarner (BWA) Earnings Expected to Grow: Should You Buy?,86,2023-04-27 07:03:02
41,BORGWARNER DECLARES QUARTERLY DIVIDEND,86,2023-04-26 23:30:00
42,BorgWarner declares $0.17 dividend,86,2023-04-26 22:42:00
43,"BorgWarner Inc. stock falls Wednesday, still outperforms market",90,2023-04-26 09:42:00
44,BorgWarner (BWA) to Report Q1 Earnings: What's in the Cards?,86,2023-04-26 07:58:02
45,"BorgWarner Inc. stock falls Tuesday, underperforms market",90,2023-04-25 09:42:00
46,"BorgWarner Inc. stock rises Monday, outperforms market",90,2023-04-24 09:42:00
47,Will BorgWarner (BWA) Beat Estimates Again in Its Next Earnings Report?,86,2023-04-21 09:10:04
48,BorgWarner Engineering Director Named Recipient of 2023 Women MAKE Award,86,2023-04-21 08:00:00
49,"BorgWarner Inc. stock rises Thursday, outperforms market",90,2023-04-20 09:42:00
50,BorgWarner (BWA) Makes $62M Electrification Bet in US Facilities,86,2023-04-20 04:34:11
51,Interesting BWA Put Options For June 16th,60,2023-04-20 02:53:00
52,"BorgWarner to Expand South Carolina Facility, add 3GWh Battery Pack Production with $42 Million Investment",86,2023-04-19 11:00:00
53,"BorgWarner Announces Plan to Invest $20 Million in Michigan Facilities, Create 186 Jobs",86,2023-04-19 11:00:00
54,"BorgWarner Inc. stock rises Wednesday, outperforms market",90,2023-04-19 09:42:00
55,"BorgWarner to Invest $20M in Facilities Expansion, EV Battery Service Center",86,2023-04-19 07:21:00
56,BorgWarner slates $42M for battery pack plant investment,86,2023-04-18 18:26:00
57,"BorgWarner Inc. stock rises Tuesday, outperforms market",90,2023-04-18 09:42:00
63,"BorgWarner Inc. stock rises Thursday, still underperforms market",90,2023-04-13 09:41:00
66,Wells Fargo Maintains BorgWarner (BWA) Overweight Recommendation,86,2023-04-10 22:00:13
68,"BorgWarner Inc. stock rises Wednesday, still underperforms market",90,2023-03-29 09:41:00
69,"BorgWarner Inc. stock rises Monday, still underperforms market",90,2023-03-27 09:41:00
70,Bank of America Securities Keeps Their Hold Rating on BorgWarner (BWA),86,2023-03-25 01:36:00
71,Webcast Alert:BorgWarner 2023 First Quarter Results Conference Call,86,2023-03-23 13:15:00
72,"BorgWarner Inc. stock falls Friday, underperforms market",90,2023-03-17 09:41:00
74,BWA May 19th Options Begin Trading,60,2023-03-16 03:28:00
75,BorgWarner: A Long-Term Revenue And Profitability Growth Play,86,2023-03-13 05:20:42
