,headline,final_score,datetime
0,Leggett & Platt Inc. stock outperforms market on strong trading day,90,2023-05-04 10:07:00
1,LEGGETT & PLATT ANNOUNCES ANNUAL MEETING RESULTS AND CHANGES TO BOARD OF DIRECTORS,86,2023-05-04 09:00:00
2,LEGGETT & PLATT ANNOUNCES 4.5% DIVIDEND INCREASE,86,2023-05-04 07:18:00
3,Leggett & Platt raises dividend by 4.5% to $0.46,86,2023-05-04 02:26:00
4,Leggett & Platt raises quarterly dividend 4.5% to 46c per share,86,2023-05-04 02:21:00
5,"Leggett & Platt Inc. stock falls Wednesday, still outperforms market",90,2023-05-03 10:07:00
6,Q1 2023 Leggett & Platt Inc Earnings Call,90,2023-05-02 19:46:32
7,"Leggett (LEG) Q1 Earnings & Sales Beat, Margins Down Y/Y",86,2023-05-02 12:01:07
8,"Leggett & Platt Inc. stock rises Tuesday, outperforms market",90,2023-05-02 10:06:00
10,"Leggett & Platt Q1 Earnings: Don't Worry, Just A Little Nervous",86,2023-05-02 06:07:25
11,"Leggett & Platt Q1 Earnings: Don`t Worry, Just A Little Nervous",86,2023-05-02 05:10:00
13,"Leggett & Platt, Incorporated (LEG) Q1 2023 Earnings Call Transcript",86,2023-05-02 04:24:02
15,"Leggett & Platt, Incorporated 2023 Q1 - Results - Earnings Call Presentation",86,2023-05-02 02:49:24
17,Piper Sandler Sticks to Its Sell Rating for Leggett & Platt (LEG),86,2023-05-01 23:25:00
22,LEGGETT & PLATT REPORTS 1Q RESULTS,86,2023-05-01 13:10:00
23,Leggett & Platt Inc. stock underperforms Monday when compared to competitors,90,2023-05-01 10:06:00
24,Leggett & Platt stock up as much as 5% as company’s Q1 profit tops views,86,2023-05-01 09:50:00
25,"Is Leggett & Platt, Incorporated's (NYSE:LEG) ROE Of 19% Impressive?",86,2023-05-01 09:42:31
26,Leggett & Platt 1Q Sales Slide on Soft Demand in Residential End Markets,86,2023-05-01 09:29:00
28,Leggett & Platt stock up as much as 5% as company`s Q1 profit tops views,86,2023-04-30 20:51:00
29,"Leggett & Platt Non-GAAP EPS of $0.39 beats by $0.13, revenue of $1.21B beats by $20M",86,2023-04-30 20:17:00
30,"Leggett & Platt backs FY23 EPS view $1.50-$1.90, consensus $1.59",86,2023-04-30 20:12:00
31,"Leggett & Platt reports Q1 EPS 39c, consensus 26c",86,2023-04-30 20:11:00
34,"Leggett & Platt Inc. stock rises Friday, outperforms market",90,2023-04-28 10:06:00
35,Leggett & Platt Inc. stock underperforms Wednesday when compared to competitors,90,2023-04-26 10:06:00
36,"Leggett & Platt Inc. stock falls Tuesday, still outperforms market",90,2023-04-25 10:06:00
37,"Leggett & Platt Inc. stock rises Monday, still underperforms market",90,2023-04-24 10:06:00
39,Leggett & Platt Inc. stock outperforms competitors despite losses on the day,90,2023-04-21 10:06:00
40,Interesting LEG Put And Call Options For December 15th,60,2023-04-20 03:10:00
41,Leggett & Platt Announces 1Q 2023 Earnings Call,86,2023-04-18 06:00:00
42,Leggett & Platt Inc. stock outperforms competitors on strong trading day,90,2023-04-17 10:05:00
44,Leggett & Platt Inc. stock outperforms market despite losses on the day,90,2023-04-14 10:05:00
45,"Leggett & Platt Inc. stock rises Thursday, still underperforms market",90,2023-04-13 10:05:00
46,Goldman Sachs Downgrades Leggett & Platt (LEG),86,2023-04-11 14:51:53
47,Leggett & Platt stock slides as Goldman shifts to sidelines,86,2023-04-10 23:46:00
48,Leggett & Platt downgraded to Neutral from Buy at Goldman Sachs,86,2023-04-10 20:27:00
49,Leggett & Platt (LEG) was downgraded to a Hold Rating at Goldman Sachs,86,2023-04-10 04:45:00
53,Leggett & Platt: Look At Cash Flow Instead Of Earnings,86,2023-04-06 01:30:00
54,"Leggett & Platt Inc. stock falls Wednesday, underperforms market",90,2023-04-05 10:05:00
55,"Leggett & Platt Inc. stock falls Tuesday, underperforms market",90,2023-04-04 10:05:00
59,"Leggett & Platt Inc. stock falls Thursday, underperforms market",90,2023-03-30 10:05:00
61,"Leggett & Platt Inc. stock rises Wednesday, still underperforms market",90,2023-03-29 10:05:00
62,"Leggett & Platt Moves Up In Market Cap Rank, Passing Lincoln National",86,2023-03-28 20:38:00
66,"Calculating The Fair Value Of Leggett & Platt, Incorporated (NYSE:LEG)",86,2023-03-21 03:18:29
67,Leggett & Platt: It Is Worth Considering The Dividends,86,2023-03-18 22:01:00
68,"Leggett & Platt Inc. stock remains steady Thursday, underperforms market",90,2023-03-16 10:05:00
69,May 19th Options Now Available For Leggett & Platt,86,2023-03-16 05:02:00
70,"Leggett & Platt Inc. stock rises Tuesday, still underperforms market",90,2023-03-14 10:06:00
71,Leggett & Platt Enters Oversold Territory,86,2023-03-13 03:57:00
73,"Leggett & Platt Inc. stock falls Friday, underperforms market",90,2023-03-10 09:05:00
76,Why Is Legget & Platt (LEG) Down 4.7% Since Last Earnings Report?,86,2023-03-08 08:30:04
77,LEG Immobilien passes on dividend despite strong earnings growth,60,2023-03-08 06:32:00
79,Leggett & Platt Inc. stock underperforms Tuesday when compared to competitors,90,2023-03-07 09:06:00
