,headline,final_score,datetime
1,"Sherwin-Williams Co. stock falls Thursday, underperforms market",90,2023-05-03 21:25:00
3,Sherwin-Williams Co. stock outperforms competitors despite losses on the day,90,2023-05-02 21:25:00
5,The Sherwin-Williams Company (NYSE:SHW) Q1 2023 Earnings Call Transcript,90,2023-05-02 05:35:02
6,"Sherwin-Williams Co. stock falls Tuesday, still outperforms market",90,2023-05-01 21:24:00
8,"Sherwin-Williams Co. stock falls Monday, underperforms market",90,2023-04-30 21:23:00
12,"Sherwin-Williams Co. stock rises Friday, outperforms market",90,2023-04-28 10:22:00
13,The Sherwin-Williams Company: Margins Set To Continue Expanding,90,2023-04-28 10:21:36
14,Is It Time To Consider Buying The Sherwin-Williams Company (NYSE:SHW)?,90,2023-04-28 04:00:23
16,Barclays Maintains Sherwin-Williams (SHW) Equal-Weight Recommendation,86,2023-04-27 11:42:15
17,"Sherwin-Williams Co. stock rises Thursday, still underperforms market",90,2023-04-27 10:24:00
18,Sherwin-Williams price target raised to $265 from $260 at Deutsche Bank,86,2023-04-27 01:28:00
19,"Analysts Offer Insights on Materials Companies: Albany International (AIN), Owens Corning (OC) and Sherwin-Williams Company (SHW)",90,2023-04-27 00:50:00
20,Sherwin-Williams price target raised to $240 from $220 at Barclays,86,2023-04-26 21:43:00
21,"Sherwin-Williams Co. stock falls Wednesday, underperforms market",90,2023-04-26 10:22:00
23,Mizuho Maintains Sherwin-Williams (SHW) Buy Recommendation,86,2023-04-26 05:15:16
24,Sherwin-Williams price target raised to $253 from $231 at BMO Capital,86,2023-04-26 01:26:00
25,Sherwin-Williams price target raised to $285 from $260 at Loop Capital,86,2023-04-26 00:18:00
26,"Analysts Conflicted on These Materials Names: O-I Glass (OI), Sherwin-Williams Company (SHW) and Dow Inc (DOW)",90,2023-04-26 00:05:00
27,Q1 2023 Sherwin-Williams Co Earnings Call,90,2023-04-25 23:26:57
28,Sherwin-Williams Company (SHW) Receives a Hold from BMO Capital,90,2023-04-25 23:05:00
29,Sherwin-Williams price target raised to $268 from $263 at Mizuho,86,2023-04-25 22:47:00
30,"Analysts Offer Insights on Materials Companies: Sherwin-Williams Company (SHW), Peninsula Energy Limited (OtherPENMF) and MP Materials (MP)",90,2023-04-25 22:21:00
32,"Sherwin-Williams Q1 highlights: Selling Price Bump Helps Tops Q1 Estimates, Reiterates Outlook",86,2023-04-25 11:44:18
33,The Sherwin-Williams Company (SHW) Q1 2023 Earnings Call Transcript,90,2023-04-25 08:43:05
34,Sherwin-Williams (SHW) Q1 Earnings and Revenues Beat Estimates,86,2023-04-25 06:37:01
35,"Compared to Estimates, Sherwin-Williams (SHW) Q1 Earnings: A Look at Key Metrics",86,2023-04-25 06:30:01
36,Sherwin-Williams (SHW) Surpasses Q1 Earnings and Revenue Estimates,86,2023-04-25 05:15:12
37,The Sherwin-Williams Company Reports 2023 First Quarter Financial Results,90,2023-04-25 04:00:00
38,"Sherwin-Williams 1Q Earnings Rise, Full-Year Guidance Remains Conservative -- Earnings Review",86,2023-04-25 01:01:00
39,Sherwin-Williams: Q1 Earnings Snapshot,86,2023-04-25 00:09:00
40,Sherwin-Williams beats Q1 top and bottom line estimates; initiates Q2 and reaffirms FY23 outlook,86,2023-04-24 23:09:00
41,Sherwin-Williams sees Q2 net sales up or down low-single digit %,86,2023-04-24 23:06:00
42,"Sherwin-Williams sees FY23 adjusted EPS $7.95-$8.65, consensus $8.48",86,2023-04-24 23:04:00
43,"Sherwin-Williams reports Q1 adjusted EPS $2.04, consensus $1.78",86,2023-04-24 23:02:00
44,"Sherwin-Williams Co. stock rises Monday, outperforms market",90,2023-04-24 10:23:00
45,"Sherwin-Williams Expected to Report Uptick in 1Q Income, Sales -- Earnings Preview",86,2023-04-24 08:07:00
46,A Look At The Fair Value Of The Sherwin-Williams Company (NYSE:SHW),90,2023-04-24 06:00:16
47,Sherwin Williams Q1 2023 Earnings Preview,86,2023-04-24 05:02:00
50,Sherwin-Williams: Not Painting A Pretty Picture,86,2023-04-22 22:45:05
51,Sherwin-Williams (SHW) Declares $0.60 Dividend,86,2023-04-21 14:25:49
52,"Sherwin-Williams Co. stock falls Friday, underperforms market",90,2023-04-21 10:23:00
54,"Sherwin-Williams Co. stock rises Thursday, outperforms market",90,2023-04-20 10:23:00
56,Sherwin-Williams (SHW) to Sell China Architectural Paint Unit,86,2023-04-20 04:18:11
57,Selling US$1.0m worth of The Sherwin-Williams Company (NYSE:SHW) stock at high prices would have gotten insiders a handsome reward,90,2023-04-20 04:00:36
58,Interesting SHW Put And Call Options For December 15th,60,2023-04-20 03:04:00
60,Sherwin-Williams Co. stock outperforms competitors on strong trading day,90,2023-04-19 10:23:00
61,Sherwin-Williams Declares Dividend of $0.605 per Common Share,86,2023-04-19 07:05:00
62,Sherwin-Williams (SHW) to Post Q1 Earnings: What's in Store?,86,2023-04-19 03:37:10
63,Sherwin-Williams Signs Agreement to Divest China Architectural Paint Business,86,2023-04-18 23:00:00
64,Sherwin-Williams price target raised to $263 from $255 at Mizuho,86,2023-04-18 22:44:00
65,Sherwin-Williams to divest its China architectural paint business to Akzo Nobel,86,2023-04-18 21:45:00
66,Sherwin-Williams to divest China paint business to Akzo Nobel N.V.,86,2023-04-18 21:15:00
67,Sherwin-Williams signs purchase agreement with Akzo Nobel N.V.,86,2023-04-18 21:13:00
68,"New Buy Rating for Sherwin-Williams Company (SHW), the Basic Materials Giant",90,2023-04-18 20:55:00
69,Sherwin-Williams Co. stock underperforms Tuesday when compared to competitors,90,2023-04-18 10:22:00
70,Sherwin-Williams (SHW) Reports Next Week: Wall Street Expects Earnings Growth,86,2023-04-18 07:01:02
72,Sherwin-Williams (NYSE:SHW) Is Experiencing Growth In Returns On Capital,86,2023-04-15 05:00:21
76,Sherwin-Williams named short-term buy idea at Deutsche Bank,86,2023-04-12 21:09:00
