,ticker,sentiment
2023-04-04 22:35:00,SHW,0.296
2023-04-05 10:22:00,SHW,0.3089
2023-04-06 04:57:00,SHW,0.6486
2023-04-06 05:05:12,SHW,0.2023
2023-04-06 06:00:20,SHW,0.4767
2023-04-06 17:56:14,SHW,0.6486
2023-04-10 10:22:00,SHW,-0.2584
2023-04-13 21:30:00,SHW,0.3818
2023-04-15 05:00:21,SHW,0.3818
2023-04-15 05:26:00,SHW,0.3818
2023-04-18 07:01:02,SHW,0.3818
2023-04-18 21:13:00,SHW,0.4939
2023-04-18 23:00:00,SHW,0.4939
2023-04-19 07:05:00,SHW,0.296
2023-04-19 10:23:00,SHW,0.5106
2023-04-20 03:04:00,SHW,0.4019
2023-04-20 04:00:36,SHW,0.8316
2023-04-20 10:07:09,SHW,0.6369
2023-04-20 21:30:00,SHW,0.3818
2023-04-22 22:45:05,SHW,-0.3875
2023-04-24 04:17:15,SHW,0.6369
2023-04-24 06:00:16,SHW,0.5719
2023-04-24 23:09:00,SHW,0.2023
2023-04-25 11:44:18,SHW,0.7096
2023-04-25 19:34:00,SHW,-0.0772
2023-04-25 22:21:00,SHW,0.0516
2023-04-26 05:45:19,SHW,0.6369
2023-04-27 19:30:00,SHW,0.3818
2023-04-29 03:45:00,SHW,0.34
2023-04-29 22:33:00,SHW,0.3818
2023-04-30 00:01:00,SHW,0.2023
2023-05-01 05:30:00,SHW,0.2023
2023-05-02 06:01:12,SHW,0.6369
2023-05-02 21:25:00,SHW,0.3089
2023-05-04 21:21:01,SHW,0.3818
