,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),CI,143932.0,154889.0,155451.0,155774.0
Total liabilities(figures in $M),CI,98981.0,107705.0,105065.0,110395.0
Common stock(figures in $M),CI,4.0,4.0,4.0,4.0
Retained earnings(figures in $M),CI,37874.0,32593.0,28575.0,20162.0
Accumulated other comprehensive income(figures in $M),CI,-1395.0,-884.0,-861.0,-941.0
Total stockholders' equity(figures in $M),CI,44872.0,47112.0,50321.0,45338.0
Total liabilities and stockholders' equity(figures in $M),CI,143932.0,154889.0,155451.0,155774.0
