,headline,final_score,datetime
0,Top Steel Stocks for Q2 2023,51,2023-05-04 05:51:08
1,United States Steel (NYSE:X) Will Pay A Dividend Of $0.05,86,2023-05-04 03:22:06
2,Unusual Put Option Trade in United States Steel (X)  Worth $274.97K,86,2023-05-03 19:31:03
3,"Ex-Dividend Reminder: Sensient Technologies, Alliance Resource Partners and United States Steel",86,2023-05-03 03:04:00
5,TMX Group Limited Declares Dividend of $0.87 per Common Share,60,2023-05-01 11:07:00
6,BMO Capital Maintains United States Steel (X) Market Perform Recommendation,86,2023-05-01 10:39:57
7,Morgan Stanley Maintains United States Steel (X) Equal-Weight Recommendation,86,2023-05-01 10:39:55
8,Here is What to Know Beyond Why United States Steel Corporation (X) is a Trending Stock,90,2023-05-01 06:00:01
11,"Analysts Offer Insights on Materials Companies: Tenaris SA (TS), Olin (OLN) and United States Steel (X)",86,2023-05-01 04:30:00
12,U.S. Steel price target lowered to $27 from $30 at BMO Capital,86,2023-05-01 01:49:00
13,"Analysts Offer Insights on Materials Companies: United States Steel (X), Chemours Company (CC) and Agnico Eagle (AEM)",86,2023-04-30 23:10:00
15,United States Steel (X) Declares $0.05 Dividend,86,2023-04-30 17:54:58
16,Goldman Sachs Reaffirms Their Sell Rating on United States Steel (X),86,2023-04-30 04:56:00
17,Calculating The Intrinsic Value Of United States Steel Corporation (NYSE:X),90,2023-04-29 05:13:52
18,Q1 2023 United States Steel Corp Earnings Call,90,2023-04-28 20:36:06
19,United States Steel (X) Q1 2023 Earnings Call Transcript,86,2023-04-28 12:32:46
20,United States Steel Corp (X) Q1 2023 Earnings Call Transcript,90,2023-04-28 05:24:06
21,U.S. Steel's (X) Q1 Earnings and Revenues Surpass Estimates,86,2023-04-28 04:28:11
22,U.S. Steel sees Q2 adjusted EBITDA $750M-$800M,86,2023-04-28 01:09:00
23,"Compared to Estimates, U.S. Steel (X) Q1 Earnings: A Look at Key Metrics",86,2023-04-27 19:00:02
24,United States Steel (X) Tops Q1 Earnings and Revenue Estimates,86,2023-04-27 15:25:10
25,United States Steel Corporation Declares Dividend,90,2023-04-27 13:32:00
26,U. S. Steel Delivers Strong First Quarter 2023; Best for All® Strategy On-Track,86,2023-04-27 13:17:00
27,U.S. Steel sees 'stronger' quarter ahead on improved steel market,86,2023-04-27 10:19:50
29,"U.S. Steel 1Q Profit Down on Lower Rev, Higher Capital Expenses",86,2023-04-27 10:06:00
31,June 9th Options Now Available For United States Steel (X),86,2023-04-27 02:52:00
33,U.S. Steel sees `stronger` quarter ahead on improved steel market,86,2023-04-26 21:22:00
35,"US Steel Non-GAAP EPS of $0.77 beats by $0.38, revenue of $4.47B beats by $250M",86,2023-04-26 20:25:00
36,"U.S. Steel reports Q1 adjusted EPS 77c, consensus 64c",86,2023-04-26 20:19:00
37,US Steel options imply 4.5% move in share price post-earnings,86,2023-04-26 18:04:00
39,United States Steel Breaks Below 200-Day Moving Average - Notable for X,86,2023-04-25 02:55:00
40,RBC Capital Sticks to Their Buy Rating for TMX Group (TMXXF),60,2023-04-25 01:48:00
42,U.S. Steel (X) to Report Q1 Earnings: What's in the Offing?,86,2023-04-24 06:34:01
43,Here`s what Wall St. experts are saying about these automakers ahead of earnings,60,2023-04-24 03:47:00
46,United States Steel: Better Positioned For The Coming Recession,86,2023-04-21 04:49:23
47,United States Steel (X) Dips More Than Broader Markets: What You Should Know,86,2023-04-20 14:50:09
48,United States Steel (X) Expected to Beat Earnings Estimates: Should You Buy?,86,2023-04-20 07:02:02
51,Steel Dynamics (STLD) Q1 Earnings Beat Estimates,86,2023-04-19 14:55:09
52,Are Investors Undervaluing Steel Dynamics (STLD) Right Now?,86,2023-04-19 06:40:01
53,Freeport (FCX) to Report Q1 Earnings: What's in the Cards?,60,2023-04-19 04:56:11
55,"United States Steel Stock Combines the Right Mix of Features Appealing to Long-term, Patient investors",86,2023-04-17 23:57:33
56,Is Trending Stock United States Steel Corporation (X) a Buy Now?,90,2023-04-14 06:00:01
57,United States Steel: Primed To Move Higher As Capital Cycle Reduces,86,2023-04-14 05:24:05
58,Will U.S. Steel (X) Gain on Rising Earnings Estimates?,86,2023-04-13 09:20:04
59,Steel Dynamics (STLD) to Post Q1 Earnings: What's in the Offing?,86,2023-04-13 07:20:02
60,"United States Steel Corporation to Release First Quarter 2023 Financial Results on April 27, 2023; Invites Retail and Institutional Investors to Submit Questions",90,2023-04-13 05:33:00
61,Unusual Put Option Trade in United States Steel (X)  Worth $262.15K,86,2023-04-11 14:39:24
64,BMO Capital Sticks to Their Hold Rating for TMX Group (TMXXF),60,2023-04-10 23:05:00
65,US Steel call volume above normal and directionally bullish,86,2023-04-10 03:25:00
67,Will U.S. Steel (X) Beat Estimates Again in Its Next Earnings Report?,86,2023-04-06 09:10:04
