,headline,final_score,datetime
0,JP Morgan Maintains Vulcan Materials (VMC) Overweight Recommendation,86,2023-05-05 06:46:01
1,Q1 2023 Vulcan Materials Co Earnings Call,90,2023-05-04 22:13:09
3,"Vulcan Materials Co. stock rises Thursday, outperforms market",90,2023-05-04 10:31:00
4,"Vulcan's (VMC) Q1 Earnings & Revenues Top Estimates, Stock Up",86,2023-05-04 09:30:04
5,Vulcan Materials Company (VMC) Q1 2023 Earnings Call Transcript,90,2023-05-04 08:05:10
6,"Compared to Estimates, Vulcan (VMC) Q1 Earnings: A Look at Key Metrics",86,2023-05-04 06:30:01
7,Vulcan Materials (VMC) Q1 Earnings and Revenues Surpass Estimates,86,2023-05-04 05:45:12
8,VULCAN REPORTS FIRST QUARTER 2023 RESULTS,86,2023-05-04 04:30:00
9,Goldman Sachs Reaffirms Their Buy Rating on Vulcan Materials (VMC),86,2023-05-04 01:26:00
10,Vulcan: Q1 Earnings Snapshot,55,2023-05-04 00:39:00
11,"Vulcan Materials Non-GAAP EPS of $0.95 beats by $0.33, revenue of $1.65B beats by $80M",86,2023-05-03 23:51:00
12,Vulcan Materials sees FY23 adjusted EBITDA $1.85B-$1.95B,86,2023-05-03 23:33:00
13,"Vulcan Materials reports Q1 adjusted EPS 95c, consensus 61c",86,2023-05-03 23:31:00
14,"Vulcan Materials Co. stock falls Wednesday, still outperforms market",90,2023-05-03 10:31:00
16,Vulcan Materials Q1 2023 Earnings Preview,86,2023-05-02 18:36:00
17,"Vulcan Materials Co. stock rises Tuesday, outperforms market",90,2023-05-02 10:30:00
19,"Vulcan Materials Co. stock rises Monday, outperforms market",90,2023-05-01 10:29:00
20,Vulcan Materials (VMC) to Post Q1 Earnings: What to Expect?,86,2023-05-01 05:06:12
24,"Vulcan Materials Co. stock rises Friday, outperforms market",90,2023-04-28 10:29:00
25,Analysts Estimate Vulcan Materials (VMC) to Report a Decline in Earnings: What to Look Out for,86,2023-04-27 07:02:02
27,"Vicinity Motor Corp. to Exhibit VMC 1200 Electric Truck at Advanced Clean Transportation Expo on May 2-4, 2023",57,2023-04-27 00:33:00
28,"Vulcan Materials Co. stock falls Wednesday, underperforms market",90,2023-04-26 10:30:00
29,"Vulcan Materials Co. stock falls Tuesday, still outperforms market",90,2023-04-25 10:30:00
30,HDELY vs. VMC: Which Stock Is the Better Value Option?,60,2023-04-25 08:40:03
31,"Zacks Industry Outlook Highlights Vulcan Materials, Martin Marietta Materials, Eagle Materials and Summit Materials",86,2023-04-25 02:00:09
33,"Vulcan Materials Co. stock falls Friday, underperforms market",90,2023-04-21 10:30:00
34,Vulcan Materials (VMC) Shares Cross Below 200 DMA,86,2023-04-20 20:02:00
35,Morgan Stanley Maintains Vulcan Materials (VMC) Equal-Weight Recommendation,86,2023-04-20 15:18:42
36,"Vulcan Materials Co. stock falls Thursday, underperforms market",90,2023-04-20 10:30:00
37,Vulcan Materials price target lowered to $186 from $191 at Morgan Stanley,86,2023-04-20 00:28:00
38,"Vulcan Materials Co. stock rises Wednesday, outperforms market",90,2023-04-19 10:30:00
39,Slowing Rates Of Return At Vulcan Materials (NYSE:VMC) Leave Little Room For Excitement,86,2023-04-19 05:20:56
40,Vulcan Materials Has Built a Solid Foundation for Potential Gains,86,2023-04-17 10:50:00
41,VULCAN ANNOUNCES FIRST QUARTER 2023 CONFERENCE CALL,86,2023-04-17 10:45:00
43,"Vulcan Materials Co. stock rises Thursday, still underperforms market",90,2023-04-13 10:29:00
45,"Vulcan Materials Co. stock falls Tuesday, underperforms market",90,2023-04-04 10:29:00
46,Goldman Sachs Upgrades Vulcan Materials (VMC),86,2023-04-03 22:57:02
50,"Vulcan, Martin Marietta raised to Buy as Goldman Sachs turns positive on building materials",86,2023-04-03 00:29:00
51,7 analyst picks: Advance Auto Parts & Vulcan Materials upgraded to Buy | Pro Recap,86,2023-04-02 22:58:18
52,Vulcan Materials upgraded to Buy from Neutral at Goldman Sachs,86,2023-04-02 20:29:00
53,Vulcan Materials (VMC) Receives a Hold from Goldman Sachs,86,2023-04-02 04:55:00
55,"Vulcan Materials Co. stock rises Friday, still underperforms market",90,2023-03-31 10:35:00
56,Estimating The Fair Value Of Vulcan Materials Company (NYSE:VMC),90,2023-03-31 03:17:33
57,Citigroup Reaffirms Their Buy Rating on Vulcan Materials (VMC),86,2023-03-30 22:45:00
59,"Vulcan Materials Co. stock rises Wednesday, still underperforms market",90,2023-03-29 10:29:00
60,Avis Budget Group and Vulcan Materials have been highlighted as Zacks Bull and Bear of the Day,86,2023-03-29 06:07:01
61,Vulcan Materials (VMC) Shares Cross Above 200 DMA,86,2023-03-29 04:15:00
62,Bear Of The Day: Vulcan Materials,86,2023-03-29 01:11:00
63,Bear of the Day: Vulcan Materials (VMC),86,2023-03-29 01:00:08
64,"Cemex, Vulcan Materials reach temporary deal for seized port - report",86,2023-03-28 01:03:00
66,"Cemex, Vulcan Reach Temporary Pact for Use of Seized Terminal",86,2023-03-27 18:06:38
67,"Vulcan Materials Co. stock falls Monday, underperforms market",90,2023-03-27 10:29:00
69,UPDATE 1-Mexico says will abide by trade panel ruling on U.S. firm Vulcan,86,2023-03-23 07:16:21
71,Statement on the Illegal Occupation of Vulcan's Property in Mexico,86,2023-03-21 13:04:00
72,"Vulcan Materials says CEMEX ""forcibly"" using its port facilities",86,2023-03-20 21:15:00
73,"Vulcan Materials says Cemex, Mexican authorities illegally seized port terminal",86,2023-03-20 20:58:00
74,Vulcan (NYSE:VMC) Blames Mexican Authorities for Illegal Seizure of Port,86,2023-03-20 20:19:00
75,Vulcan Materials issues statement regarding occupation of facilities in Mexico,86,2023-03-20 20:07:00
79,Is Vulcan Materials Company's (NYSE:VMC) Stock Price Struggling As A Result Of Its Mixed Financials?,90,2023-03-14 10:54:02
80,"Vulcan Materials Co. stock rises Tuesday, still underperforms market",90,2023-03-14 10:30:00
84,Vulcan Materials (VMC): New Buy Recommendation for This Basic Materials Giant,86,2023-03-08 21:25:00
85,Vulcan Materials Co. stock outperforms market despite losses on the day,90,2023-03-07 09:30:00
