,ticker,sentiment
2021-05-26 09:00:04,PSX,0.7096
2023-04-04 21:02:00,PSX,0.2732
2023-04-05 04:13:11,PSX,0.2263
2023-04-05 05:10:12,PSX,0.379
2023-04-05 07:04:02,PSX,0.4404
2023-04-05 10:52:47,PSX,0.3353
2023-04-05 20:20:00,PSX,0.4588
2023-04-06 00:58:26,PSX,0.2732
2023-04-06 05:50:12,PSX,0.2023
2023-04-06 06:19:01,PSX,0.2263
2023-04-06 06:30:01,PSX,-0.4215
2023-04-06 06:40:01,PSX,0.2732
2023-04-06 14:45:09,PSX,0.34
2023-04-06 17:10:48,PSX,0.6369
2023-04-10 21:00:59,PSX,0.5106
2023-04-11 04:01:11,PSX,0.7964
2023-04-11 04:26:00,PSX,0.2023
2023-04-11 18:13:00,PSX,0.3612
2023-04-12 07:10:37,PSX,0.3612
2023-04-12 07:45:02,PSX,-0.4019
2023-04-12 10:06:05,PSX,0.2732
2023-04-17 22:28:00,PSX,0.128
2023-04-18 02:55:00,PSX,-0.128
2023-04-18 22:20:19,PSX,-0.4404
2023-04-19 08:36:30,PSX,0.4215
2023-04-20 02:45:35,PSX,0.4926
2023-04-20 05:03:47,PSX,0.5719
2023-04-21 01:51:00,PSX,0.3612
2023-04-25 10:19:00,PSX,0.3089
2023-04-25 13:36:00,PSX,-0.34
2023-04-26 14:12:42,PSX,0.2263
2023-04-27 03:28:00,PSX,0.296
2023-04-27 04:55:11,PSX,0.4404
2023-04-27 09:56:04,PSX,0.4404
2023-04-27 18:49:00,PSX,-0.1779
2023-04-28 09:52:39,PSX,0.7269
2023-04-30 11:33:00,PSX,0.25
2023-05-02 04:26:27,PSX,0.3612
2023-05-02 19:41:00,PSX,0.3353
2023-05-03 04:09:09,PSX,0.4404
2023-05-03 07:14:11,PSX,0.4404
2023-05-04 00:26:00,PSX,0.25
