,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Manipulation score(Fraud),AEE,-2.3362717914467286,-2.374610645580799,-2.583854511341032,-2.7696241365233494
Altman Z-score(Fraud),AEE,-0.35607445851884134,-0.32076459827397735,-0.36142014138121725,-0.36569637537561
McKee ratio(Fraud),AEE,0.09846122570661933,0.10562844942567202,0.10119006601964739,0.09921965997596656
