,headline,final_score,datetime
0,RBC Capital Reiterates DoubleVerify Holdings (DV) Outperform Recommendation,86,2023-05-04 10:56:47
1,Docebo Inc. (DCBO) Earnings Expected to Grow: Should You Buy?,86,2023-05-04 07:00:02
2,DoubleVerify Launches Programmatic Pre-Bid Attention Optimization Segments To Maximize Campaign Performance,86,2023-05-04 05:00:00
3,RBC Capital Sticks to Their Buy Rating for DoubleVerify Holdings (DV),86,2023-05-04 04:26:00
4,DoubleVerify Holdings (DV) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,86,2023-05-03 07:01:02
5,DoubleVerify Unveils First-of-its-kind Research Detailing Factors Influencing Brand Safety and Suitability,86,2023-05-03 04:00:00
6,Notable Two Hundred Day Moving Average Cross - DV,60,2023-05-02 20:34:00
7,Piper reiterates Overweight rating on DoubleVerify after short report,86,2023-05-02 04:55:00
8,"DoubleVerify Publishes Inaugural Impact Report, Demonstrating Commitment to Sustainability, Equity & Corporate Social Responsibility",86,2023-05-02 04:00:00
9,DoubleVerify slips amid Spruce Point short report,86,2023-05-02 02:20:00
10,"Spruce Point Capital Management Announces Investment Opinion: Releases Report and Strong Sell Research Opinion on DoubleVerify Holdings, Inc. (NYSE: DV)",90,2023-05-02 02:00:00
12,DoubleVerify down over 7% after Spruce Point issues Strong Sell opinion on stock,86,2023-05-02 01:07:00
13,DoubleVerify down 7% in pre-market trading following Spruce Point short call,86,2023-05-02 01:05:00
14,"Spruce Point calls DoubleVerify a `Strong Sell,` sees 35%-45% downside risk",86,2023-05-02 01:04:00
15,"Spruce Point issues ""Strong Sell"" on DoubleVerify",86,2023-05-02 01:02:00
16,DoubleVerify named a `Strong Sell` with 35%-45% downside at Spruce Point,86,2023-05-02 01:02:00
17,"Noteworthy Tuesday Option Activity: DV, GOOD, SLB",57,2023-05-01 19:28:00
18,Global Study: One Year Later – How Cookie Deprecation Sentiment Has Shifted for Publishers & Advertisers,60,2023-05-01 06:31:00
19,"At US$29.42, Is It Time To Put DoubleVerify Holdings, Inc. (NYSE:DV) On Your Watch List?",90,2023-04-30 07:00:16
21,DoubleVerify Holdings (DV) Receives a Buy from JMP Securities,86,2023-04-27 18:35:00
23,"DoubleVerify to Participate in Investor Conferences on Monday, May 22nd and Wednesday, June 7th, 2023",86,2023-04-26 12:19:00
24,Loop Capital Markets Remains a Buy on DoubleVerify Holdings (DV),86,2023-04-24 23:35:00
25,"DoubleVerify to report another solid quarter, says Loop Capital",86,2023-04-24 23:32:00
26,"S&P 500 Futures Fall in Premarket Trading; Roivant Sciences, DoubleVerify Lead",86,2023-04-24 00:30:00
27,"DoubleVerify Announces 2023 Annual Virtual Meeting of Stockholders to be Held on June 1, 2023",86,2023-04-21 13:05:00
28,Digital Advertising Industry Veteran Joins DoubleVerify to Spearhead Attention Division's Expansion,86,2023-04-20 12:40:00
29,DoubleVerify Holdings Larger Than S&P 500 Component Zions Bancorporation,86,2023-04-18 20:41:00
30,"DoubleVerify Rides Internet TV, Social Media Digital Ad Growth",86,2023-04-18 13:36:06
31,"Calculating The Fair Value Of DoubleVerify Holdings, Inc. (NYSE:DV)",90,2023-04-16 05:59:42
32,"DoubleVerify to Announce First Quarter 2023 Financial Results on May 10, 2023",86,2023-04-14 06:59:00
33,Piper Sandler Initiates Coverage of DoubleVerify Holdings (DV) with Overweight Recommendation,86,2023-04-12 14:33:46
35,DoubleVerify rises as Piper Sandler starts with overweight rating,86,2023-04-12 00:44:00
36,DoubleVerify initiated with an Overweight at Piper Sandler,86,2023-04-11 20:58:00
37,"Analysts Offer Insights on Technology Companies: Bombardier (OtherBDRBF), MongoDB (MDB) and DoubleVerify Holdings (DV)",86,2023-04-11 19:03:00
39,Needham Reiterates DoubleVerify Holdings (DV) Buy Recommendation,86,2023-04-04 14:29:26
40,"Analysts Offer Insights on Technology Companies: HEICO (HEI), Science Applications (SAIC) and DoubleVerify Holdings (DV)",86,2023-04-04 00:31:00
41,"The one-year returns for DoubleVerify Holdings' (NYSE:DV) shareholders have been , yet its earnings growth was even better",86,2023-04-01 07:01:26
42,"DoubleVerify Stock Clears Technical Benchmark, Hitting 90-Plus RS Rating",86,2023-03-23 07:29:00
43,Keybanc Upgrades DoubleVerify Holdings (DV),86,2023-03-22 13:15:07
47,DoubleVerify upgraded to Overweight from Sector Weight at KeyBanc,86,2023-03-21 20:59:00
49,DoubleVerify Continues Connected TV Momentum as Media Quality Measurement is Now Available to Netflix Advertisers,86,2023-03-20 06:00:00
50,"With 52% ownership, DoubleVerify Holdings, Inc. (NYSE:DV) boasts of strong institutional backing",90,2023-03-18 06:49:42
51,JMP Securities Keeps Their Buy Rating on DoubleVerify Holdings (DV),86,2023-03-16 00:26:00
52,DoubleVerify Launches DV Campaign Automator™ To Streamline The Entire Trafficking Workflow in Google Campaign Manager 360,86,2023-03-08 06:00:00
53,Interesting DV Put Options For April 21st,60,2023-03-08 02:47:00
54,"DoubleVerify to Participate in Investor Conferences on Tuesday, March 7th and Wednesday, March 8th, 2023",86,2023-03-06 06:50:00
55,DoubleVerify Announces Launch of Secondary Offering by Selling Stockholders,86,2023-03-06 03:50:00
56,DoubleVerify 12.5M share Spot Secondary priced at $26.65,86,2023-03-06 00:41:00
57,DoubleVerify 12.5M share Spot Secondary; price range $26.65-$27.15,86,2023-03-05 22:31:00
58,DoubleVerify launches 12.5M shares in secondary stock offering,86,2023-03-05 21:58:00
59,DoubleVerify announces 12.5M share offering of common stock for holders,86,2023-03-05 21:51:00
60,"Analysts` Opinions Are Mixed on These Technology Stocks: SPS Commerce (SPSC), SciPlay (SCPL) and DoubleVerify Holdings (DV)",86,2023-03-05 00:11:00
