,ticker,sentiment
2023-04-04 22:37:00,GLW,0.3818
2023-04-10 09:56:00,GLW,0.5106
2023-04-12 04:02:53,GLW,-0.5994
2023-04-12 14:26:52,GLW,0.2263
2023-04-13 00:15:00,GLW,-0.6597
2023-04-13 05:00:00,GLW,-0.8689
2023-04-19 19:47:51,GLW,0.0085
2023-04-24 17:44:51,GLW,0.6369
2023-04-25 05:22:57,GLW,0.4404
2023-04-25 09:32:04,GLW,0.2235
2023-04-25 10:36:23,GLW,-0.128
2023-04-25 21:22:00,GLW,-0.128
2023-04-25 22:53:00,GLW,-0.2732
2023-04-25 23:24:00,GLW,-0.128
2023-04-26 00:31:00,GLW,0.2732
2023-04-26 18:53:51,GLW,0.3818
2023-04-27 01:20:00,GLW,-0.2732
2023-04-27 02:55:00,GLW,0.4019
2023-04-27 03:30:59,GLW,0.4588
2023-04-27 23:30:00,GLW,0.2023
2023-04-28 09:56:00,GLW,0.5106
2023-05-01 03:05:30,GLW,0.2732
2023-05-01 04:26:18,GLW,0.2023
2023-05-01 09:17:56,GLW,0.3818
2023-05-01 09:56:00,GLW,0.3089
2023-05-04 02:26:00,GLW,-0.128
2023-05-04 03:00:00,GLW,0.4019
