,headline,final_score,datetime
2,Why Union Pacific is a Top 25 Dividend Giant (UNP),86,2023-05-04 23:27:00
3,"Union Pacific Corp. stock rises Thursday, outperforms market",90,2023-05-03 21:31:00
5,Union Pacific Corp. stock outperforms market despite losses on the day,90,2023-05-02 21:31:00
6,"With 81% ownership, Union Pacific Corporation (NYSE:UNP) boasts of strong institutional backing",90,2023-05-02 04:00:55
7,"Union Pacific Corp. stock falls Tuesday, underperforms market",90,2023-05-01 21:31:00
9,"For All Rail Freight, Amtrak's Fight With The Union Pacific Signals More Change",86,2023-05-01 17:35:42
10,"Union Pacific Corp. stock rises Monday, outperforms market",90,2023-05-01 10:29:00
12,Union Pacific Among 12 Companies To Announce Dividend Increases In First Half Of May,86,2023-05-01 05:03:00
13,"For All Rail Freight, Amtrak`s Fight With The Union Pacific Signals More Change",86,2023-05-01 04:38:00
15,"Union Pacific Corp. stock rises Friday, outperforms market",90,2023-04-28 10:29:00
16,The five-year decline in earnings might be taking its toll on Union Pacific (NYSE:UNP) shareholders as stock falls 4.5% over the past week,86,2023-04-28 06:00:25
20,"Union Pacific Corp. stock rises Thursday, still underperforms market",90,2023-04-27 10:30:00
25,Interesting UNP Put And Call Options For June 9th,60,2023-04-27 02:59:00
27,See Which Of The Latest 13F Filers Holds Union Pacific,86,2023-04-27 02:09:00
28,"Union Pacific Corp. stock falls Wednesday, underperforms market",90,2023-04-26 10:29:00
29,Union Pacific Corporation (NYSE:UNP) Q1 2023 Earnings Call Transcript,90,2023-04-26 08:55:37
31,Union Pacific May Have a Catch-22 On Its Hands,86,2023-04-26 02:44:00
40,Union Pacific Recognizes Companies for Safe Chemical Transportation,86,2023-04-24 08:00:00
41,Calculating The Fair Value Of Union Pacific Corporation (NYSE:UNP),90,2023-04-24 07:00:23
43,Union Pacific call volume above normal and directionally bullish,86,2023-04-24 03:45:00
44,Why Union Pacific is a Top Socially Responsible Dividend Stock (UNP),86,2023-04-23 23:55:00
45,"Canadian National, Union Pacific, GMXT announce new intermodal service",86,2023-04-23 20:11:00
46,"Canadian National, Union Pacific announce creation of Mexico-US-Canada service",86,2023-04-23 20:09:00
47,Union Pacific: Full Steam Ahead,86,2023-04-23 02:00:00
52,"Union Pacific Corp. stock falls Friday, underperforms market",90,2023-04-21 10:29:00
53,UBS Maintains Union Pacific (UNP) Neutral Recommendation,86,2023-04-21 08:25:41
54,Morgan Stanley Maintains Union Pacific (UNP) Equal-Weight Recommendation,86,2023-04-21 08:25:39
55,B of A Securities Maintains Union Pacific (UNP) Buy Recommendation,86,2023-04-21 08:25:38
56,BMO Capital Maintains Union Pacific (UNP) Outperform Recommendation,86,2023-04-21 08:25:36
57,Susquehanna Maintains Union Pacific (UNP) Neutral Recommendation,86,2023-04-21 08:25:36
58,Stifel Maintains Union Pacific (UNP) Hold Recommendation,86,2023-04-21 08:25:34
