,headline,final_score,datetime
0,Danaher to Present at Bank of America Securities Health Care Conference,86,2023-05-03 15:00:00
2,"Danaher Corp. stock rises Wednesday, outperforms market",86,2023-05-02 20:51:00
3,"Danaher Corp. stock rises Tuesday, outperforms market",86,2023-05-02 09:49:00
4,"With Danaher Corporation's (NYSE:DHR)) price down 5.0% this week, insiders might find some solace having sold US$4.5m worth of shares earlier this year.",57,2023-05-02 05:00:43
5,Danaher Corporation (NYSE:DHR) Q1 2023 Earnings Call Transcript,86,2023-05-01 21:09:28
7,SVB Leerink Initiates Coverage of Danaher (DHR) with Outperform Recommendation,86,2023-05-01 11:06:53
8,"Danaher Corp. stock rises Monday, outperforms market",86,2023-05-01 09:49:00
9,Danaher’s Beaten-Up Stock Is a Long-Term Buy: Analyst,86,2023-05-01 07:02:00
12,DHR May 2024 Options Begin Trading,60,2023-05-01 02:59:00
13,"SVB Securities bullish on Danaher, initiates with an Outperform",86,2023-04-30 22:48:00
14,Danaher initiated with an Outperform at SVB Securities,86,2023-04-30 22:18:00
15,"Danaher Moves Up In Market Cap Rank, Passing T-Mobile",86,2023-04-30 20:37:00
16,"Danaher Corp. stock rises Friday, outperforms market",86,2023-04-28 09:49:00
18,Deutsche Bank Maintains Danaher (DHR) Buy Recommendation,86,2023-04-27 16:14:42
24,See Which Of The Latest 13F Filers Holds Danaher,86,2023-04-27 02:12:00
25,Danaher price target lowered to $275 from $310 at Deutsche Bank,86,2023-04-27 01:15:00
26,Barclays Maintains Danaher (DHR) Overweight Recommendation,86,2023-04-26 16:12:28
27,Credit Suisse Maintains Danaher (DHR) Neutral Recommendation,86,2023-04-26 16:12:26
28,Goldman Sachs Maintains Danaher (DHR) Buy Recommendation,86,2023-04-26 16:12:24
29,RBC Capital Maintains Danaher (DHR) Outperform Recommendation,86,2023-04-26 16:12:22
30,B of A Securities Downgrades Danaher (DHR),86,2023-04-26 16:12:20
31,Stifel Maintains Danaher (DHR) Hold Recommendation,86,2023-04-26 16:12:20
32,Baird Maintains Danaher (DHR) Outperform Recommendation,86,2023-04-26 16:12:19
33,Citigroup Maintains Danaher (DHR) Buy Recommendation,86,2023-04-26 16:12:19
34,TD Cowen Maintains Danaher (DHR) Outperform Recommendation,86,2023-04-26 16:12:19
