,headline,final_score,datetime
0,Murphy Oil (NYSE:MUR) Is Increasing Its Dividend To $0.275,86,2023-05-05 03:09:38
1,"Murphy Oil Q1 Earnings Beat Estimates, Outlook Reiterated",86,2023-05-03 09:44:03
2,Murphy Oil (MUR) Q1 Earnings and Revenues Surpass Estimates,86,2023-05-03 09:15:04
3,"Compared to Estimates, Murphy Oil (MUR) Q1 Earnings: A Look at Key Metrics",86,2023-05-03 09:00:04
4,Murphy Oil Corporation (MUR) Q1 2023 Earnings Call Transcript,90,2023-05-03 08:23:05
5,Murphy Oil (MUR) Beats Q1 Earnings and Revenue Estimates,86,2023-05-03 04:25:11
6,Murphy Oil Corporation 2023 Q1 - Results - Earnings Call Presentation,90,2023-05-03 03:58:51
7,"Murphy Oil Corporation Announces First Quarter 2023 Financial and Operating Results, Reaffirms 2023 Production and Capital Expenditure Guidance Ranges",60,2023-05-03 03:00:00
8,New Lease On Life: Offshore Oil Production And Midstream,86,2023-05-03 01:00:00
9,Murphy Oil: Q1 Earnings Snapshot,86,2023-05-02 23:15:00
10,Murphy Oil sees Q2 production 173 to 181 MBOEPD,86,2023-05-02 22:16:00
11,Murphy Oil backs FY23 CapEx view $875M-$1.025B,86,2023-05-02 22:16:00
12,"Murphy Oil reports Q1 adjusted EPS $1.24, consensus 98c",86,2023-05-02 22:14:00
13,"Murphy Oil Non-GAAP EPS of $1.24 beats by $0.26, revenue of $841.72M beats by $64.49M",86,2023-05-02 22:07:00
14,Murphy Oil Q1 2023 Earnings Preview,86,2023-05-01 18:34:00
15,Murphy Oil (MUR) to Report Q1 Earnings: What's in the Cards?,86,2023-05-01 03:23:10
17,Murphy Oil (MUR) Reports Next Week: Wall Street Expects Earnings Growth,86,2023-04-26 07:02:02
18,Goldman Sachs Maintains Murphy Oil (MUR) Neutral Recommendation,86,2023-04-21 08:42:50
21,UBS Initiates Coverage of Murphy Oil (MUR) with Neutral Recommendation,86,2023-04-19 18:23:53
22,Morgan Stanley Maintains Murphy Oil (MUR) Equal-Weight Recommendation,86,2023-04-19 18:23:51
23,Piper Sandler Maintains Murphy Oil (MUR) Overweight Recommendation,86,2023-04-19 18:23:49
24,Morgan Stanley Sticks to Its Hold Rating for Murphy Oil (MUR),86,2023-04-19 04:26:00
25,Murphy Oil price target lowered to $60 from $61 at Piper Sandler,86,2023-04-19 01:02:00
26,Murphy Oil initiated with a Neutral at UBS,86,2023-04-18 23:59:00
27,Murphy Oil assumed with a Neutral at UBS,86,2023-04-17 23:14:00
29,Murphy Oil Larger Than S&P 500 Component Comerica,86,2023-04-12 20:43:00
30,Truist Securities Upgrades Murphy Oil (MUR),86,2023-04-11 18:54:13
35,Murphy Oil price target raised to $56 from $49 at Truist,86,2023-04-10 23:17:00
36,"Truist upgrades Murphy Oil to Buy, sees higher production but lower capex",86,2023-04-10 23:08:00
37,Murphy Oil upgraded to Buy from Hold at Truist,86,2023-04-10 22:06:00
38,Murphy Oil Corporation Announces Quarterly Dividend,90,2023-04-05 06:57:00
39,Murphy Oil declares $0.275 dividend,86,2023-04-05 02:26:00
40,MUR Crosses Above Key Moving Average Level,60,2023-04-03 03:04:00
42,Murphy Oil (MUR) Gets a Buy from J.P. Morgan,86,2023-03-31 00:17:00
43,Murphy Oil Corporation Schedules First Quarter 2023 Earnings Release and Conference Call,90,2023-03-28 13:30:00
44,Murphy Oil price target lowered to $44 from $45 at Morgan Stanley,86,2023-03-27 00:32:00
46,Murphy Oil's (NYSE:MUR) Returns On Capital Are Heading Higher,86,2023-03-20 09:28:41
47,May 19th Options Now Available For Murphy Oil (MUR),86,2023-03-16 03:41:00
48,MUR Stock Crowded With Sellers,60,2023-03-15 03:43:00
49,Murphy Oil price target lowered to $50 from $51 at Mizuho,86,2023-03-09 21:47:00
50,Murphy Oil (MUR) Passes Through 3% Yield Mark,86,2023-03-09 18:27:00
51,See How Murphy Oil Ranks Among Analysts` Top Picks With Strong Buyback Activity,86,2023-03-08 04:20:00
52,Murphy Oil price target lowered to $61 from $66 at Piper Sandler,86,2023-03-06 23:56:00
53,Murphy Oil Corporation to Participate in Upcoming Conference,90,2023-03-06 03:00:00
54,Murphy Oil: Raising That Batting Average,86,2023-03-06 00:22:21
