,ticker,sentiment
2023-04-05 06:00:01,CTAS,0.6497
2023-04-06 09:00:00,CTAS,0.4215
2023-04-10 05:30:12,CTAS,0.2263
2023-04-10 20:48:00,CTAS,-0.2584
2023-04-11 13:00:00,CTAS,0.1027
2023-04-11 20:48:00,CTAS,0.5106
2023-04-17 06:30:00,CTAS,0.3182
2023-04-18 03:00:00,CTAS,0.2732
2023-04-18 05:51:12,CTAS,0.5859
2023-04-21 09:47:00,CTAS,-0.2584
2023-04-24 06:38:21,CTAS,0.5267
2023-04-24 08:00:00,CTAS,0.4588
2023-04-26 04:15:22,CTAS,0.296
2023-04-27 02:06:00,CTAS,0.2023
2023-05-01 09:47:00,CTAS,0.5106
2023-05-02 20:49:00,CTAS,0.3089
2023-05-03 06:40:01,CTAS,-0.2732
