,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total assets(figures in $M),NU,29916.559,19858.681,10154.25,6760.034
Total liabilities(figures in $M),NU,25025.776,15416.14,9716.139,6147.783
Common stock(figures in $M),NU,0.083,0.083,0.045,0.045
Retained earnings(figures in $M),NU,64.577,-128.409,-102.441,28.189
Accumulated other comprehensive income(figures in $M),NU,-137.651,-109.227,-97.5,-47.229
Total stockholders' equity(figures in $M),NU,4890.783,4441.032,438.111,612.251
Total liabilities and stockholders' equity(figures in $M),NU,29916.559,19858.681,10154.25,6760.034
