,ticker,sentiment
2023-04-05 04:41:00,AON,0.2023
2023-04-05 18:39:43,AON,0.25
2023-04-14 13:30:00,AON,0.3182
2023-04-15 21:43:54,AON,0.7096
2023-04-16 01:20:50,AON,0.3818
2023-04-17 09:11:04,AON,0.7506
2023-04-18 09:38:04,AON,-0.296
2023-04-22 17:22:39,AON,0.7096
2023-04-25 08:35:03,AON,0.1027
2023-04-26 09:44:04,AON,0.3818
2023-04-27 08:05:03,AON,0.2732
2023-04-27 22:09:00,AON,-0.2263
2023-04-27 23:26:00,AON,0.25
2023-04-28 09:57:04,AON,-0.1531
2023-05-01 11:15:15,AON,0.25
2023-05-03 08:50:00,AON,0.1832
2023-05-03 09:00:00,AON,0.4648
2023-05-03 09:37:00,AON,0.3089
