,headline,final_score,datetime
0,Campbell Soup Co. stock outperforms market despite losses on the day,90,2023-05-04 09:46:00
1,June 23rd Options Now Available For Campbell Soup (CPB),86,2023-05-04 03:04:00
2,"Campbell Soup Co. stock remains steady Wednesday, still outperforms market",90,2023-05-03 09:46:00
4,Campbell Soup Co. stock underperforms Monday when compared to competitors despite daily gains,90,2023-05-01 09:46:00
6,"Campbell Soup Co. stock falls Friday, underperforms market",90,2023-04-28 09:46:00
7,Interesting CPB Put And Call Options For June 9th,60,2023-04-27 02:59:00
8,Campbell Soup Co. stock underperforms Wednesday when compared to competitors,90,2023-04-26 09:46:00
9,Campbell Soup Co. stock outperforms market on strong trading day,90,2023-04-25 09:46:00
10,RBC Capital Sticks to Its Hold Rating for Campbell Soup (CPB),86,2023-04-25 01:47:00
11,Campbell Soup Co. stock underperforms Monday when compared to competitors,90,2023-04-24 09:46:00
12,Campbell Soup Co. stock underperforms Friday when compared to competitors,90,2023-04-21 09:46:00
13,"Campbell Soup Co. stock rises Thursday, outperforms market",90,2023-04-20 09:46:00
14,Interesting CPB Put And Call Options For June 16th,60,2023-04-20 03:01:00
15,Unusual Call Option Trade in Campbell Soup (CPB)  Worth $90.09K,86,2023-04-19 16:13:33
16,"Campbell Soup Co. stock falls Wednesday, underperforms market",90,2023-04-19 09:46:00
17,"Campbell Soup Co. stock falls Tuesday, underperforms market",90,2023-04-18 09:46:00
18,Campbell Soup Stock Sees Relative Strength Rating Jump To 82,86,2023-04-18 07:45:00
19,Those who invested in Campbell Soup (NYSE:CPB) five years ago are up 59%,86,2023-04-18 05:11:00
20,Campbell Soup Co. stock outperforms competitors on strong trading day,90,2023-04-17 09:46:00
21,Stifel Reiterates Campbell Soup (CPB) Hold Recommendation,86,2023-04-14 16:32:20
22,Former Campbell CEO Dale F. Morrison Passes Away,86,2023-04-14 06:59:00
23,Campbell Soup Co. stock underperforms Thursday when compared to competitors,90,2023-04-13 09:46:00
24,Campbell Soup resumed with a Hold at Stifel,86,2023-04-12 20:13:00
25,Campbell Soup (CPB) Looks Appetizing on Solid Brands & Pricing,86,2023-04-12 07:46:02
29,"Campbell Soup Co. stock rises Tuesday, outperforms market",90,2023-04-11 09:46:00
30,Campbell Soup Co. stock outperforms competitors despite losses on the day,90,2023-04-10 09:46:00
31,Campbell’s Enticing Future in Snacks,86,2023-04-08 07:00:00
33,"Campbell Soup Co. stock rises Wednesday, outperforms market",90,2023-04-05 09:46:00
35,"Campbell Awards $800,000 in Community Impact Grants",86,2023-04-05 05:30:00
36,"Campbell Soup Co. stock falls Tuesday, still outperforms market",90,2023-04-04 09:46:00
